,f,c
2017-01-01T20:40:00Z,88.5633545,31.42408583
2017-01-01T20:45:00Z,89.52582,31.95878889
2017-01-01T20:50:00Z,90.27266,32.3737
2017-01-01T20:55:00Z,87.5971451,30.88730283
2017-01-01T21:00:00Z,86.73392,30.40773333
2017-01-01T21:05:00Z,88.1888046,31.21600256
2017-01-01T21:10:00Z,88.8188,31.566
2017-01-01T21:15:00Z,89.00188,31.66771111
2017-01-01T21:20:00Z,89.3670044,31.870558
2017-01-01T21:25:00Z,90.07904,32.26613333
2017-01-01T21:30:00Z,90.93803,32.74335
2017-01-01T21:35:00Z,89.928566,32.18253667
2017-01-01T21:40:00Z,89.31836,31.84353333
2017-01-01T21:45:00Z,89.15524,31.75291111
2017-01-01T21:50:00Z,90.81039,32.67243889
2017-01-01T21:55:00Z,91.81333,33.22962778
2017-01-01T22:00:00Z,92.33347,33.51859444
2017-01-01T22:05:00Z,91.39113,32.99507222
2017-01-01T22:10:00Z,90.95066,32.75036667
2017-01-01T22:15:00Z,90.66719,32.59288333
2017-01-01T22:20:00Z,92.36525,33.53625
2017-01-01T22:25:00Z,95.48969,35.27205
2017-01-01T22:30:00Z,92.60215,33.66786111
2017-01-01T22:35:00Z,94.30981,34.61656111
2017-01-01T22:40:00Z,94.8889542,34.93830789
2017-01-01T22:45:00Z,95.04893,35.02718333
2017-01-01T22:50:00Z,95.44382,35.24656667
2017-01-01T22:55:00Z,95.64078,35.35598889
2017-01-01T23:00:00Z,99.87293,37.70718333
2017-01-01T23:05:00Z,120.967651,49.42647278
2017-01-01T23:10:00Z,126.636932,52.57607333
2017-01-01T23:15:00Z,128.76091,53.75606111
2017-01-01T23:20:00Z,132.028275,55.57126389
2017-01-01T23:25:00Z,136.41713,58.00951667
2017-01-01T23:30:00Z,129.053879,53.91882167
2017-01-01T23:35:00Z,121.726906,49.84828111
2017-01-01T23:40:00Z,115.476585,46.37588056
2017-01-01T23:45:00Z,110.776581,43.76476722
2017-01-01T23:50:00Z,106.800705,41.55594722
2017-01-01T23:55:00Z,103.346153,39.63675167
2017-01-02T00:00:00Z,100.275124,37.93062444
2017-01-02T00:05:00Z,97.47668,36.37593333
2017-01-02T00:10:00Z,95.01434,35.00796667
2017-01-02T00:15:00Z,92.8180161,33.78778672
2017-01-02T00:20:00Z,90.85709,32.69838333
2017-01-02T00:25:00Z,89.08153,31.71196111
2017-01-02T00:30:00Z,87.41354,30.7853
2017-01-02T00:35:00Z,85.96703,29.98168333
2017-01-02T00:40:00Z,84.62587,29.23659444
2017-01-02T00:45:00Z,83.43679,28.57599444
2017-01-02T00:50:00Z,91.07611,32.82006111
2017-01-02T00:55:00Z,88.11598,31.17554444
2017-01-02T01:00:00Z,88.19586,31.21992222
2017-01-02T01:05:00Z,87.95623,31.08679444
2017-01-02T01:10:00Z,89.9426,32.19033333
2017-01-02T01:15:00Z,90.34488,32.41382222
2017-01-02T01:20:00Z,90.21844,32.34357778
2017-01-02T01:25:00Z,89.94619,32.19232778
2017-01-02T01:30:00Z,89.9672,32.204
2017-01-02T01:35:00Z,90.3442841,32.41349117
2017-01-02T01:40:00Z,91.3388443,32.96602461
2017-01-02T01:45:00Z,91.77605,33.20891667
2017-01-02T01:50:00Z,91.7178955,33.17660861
2017-01-02T01:55:00Z,91.6094055,33.11633639
2017-01-02T02:00:00Z,91.74743,33.19301667
2017-01-02T02:05:00Z,92.4686661,33.59370339
2017-01-02T02:10:00Z,93.0135,33.89638889
2017-01-02T02:15:00Z,92.8634949,33.81305272
2017-01-02T02:20:00Z,92.3914642,33.55081344
2017-01-02T02:25:00Z,92.1028,33.39044444
2017-01-02T02:30:00Z,93.20003,34.00001667
2017-01-02T02:35:00Z,94.22735,34.57075
2017-01-02T02:40:00Z,94.52679,34.73710556
2017-01-02T02:45:00Z,93.58512,34.21395556
2017-01-02T02:50:00Z,92.84411,33.80228333
2017-01-02T02:55:00Z,92.56454,33.64696667
2017-01-02T03:00:00Z,93.8201141,34.34450783
2017-01-02T03:05:00Z,94.5235062,34.73528122
2017-01-02T03:10:00Z,95.01015,35.00563889
2017-01-02T03:15:00Z,95.017395,35.00966389
2017-01-02T03:20:00Z,94.6691,34.81616667
2017-01-02T03:25:00Z,94.4104156,34.67245311
2017-01-02T03:30:00Z,94.20728,34.5596
2017-01-02T03:35:00Z,94.1248,34.51377778
2017-01-02T03:40:00Z,94.29586,34.60881111
2017-01-02T03:45:00Z,94.9285355,34.9602975
2017-01-02T03:50:00Z,95.68881,35.38267222
2017-01-02T03:55:00Z,96.17438,35.65243333
2017-01-02T04:00:00Z,96.0597,35.58872222
2017-01-02T04:05:00Z,95.6583939,35.36577439
2017-01-02T04:10:00Z,95.55683,35.30935
2017-01-02T04:15:00Z,95.4662,35.259
2017-01-02T04:20:00Z,95.2861938,35.15899656
2017-01-02T04:25:00Z,95.35881,35.19933889
2017-01-02T04:30:00Z,96.1829453,35.65719183
2017-01-02T04:35:00Z,96.85797,36.03220556
2017-01-02T04:40:00Z,97.71042,36.50578889
2017-01-02T04:45:00Z,96.16628,35.64793333
2017-01-02T04:50:00Z,95.479744,35.26652444
2017-01-02T04:55:00Z,95.63556,35.35308889
2017-01-02T05:00:00Z,96.6440353,35.91335294
2017-01-02T05:05:00Z,97.7108459,36.5060255
2017-01-02T05:10:00Z,98.65552,37.03084444
2017-01-02T05:15:00Z,97.04395,36.13552778
2017-01-02T05:20:00Z,96.16636,35.64797778
2017-01-02T05:25:00Z,95.29416,35.16342222
2017-01-02T05:30:00Z,96.54721,35.85956111
2017-01-02T05:35:00Z,97.11068,36.1726
2017-01-02T05:40:00Z,98.85493,37.14162778
2017-01-02T05:45:00Z,98.0790939,36.71060772
2017-01-02T05:50:00Z,96.8964539,36.0535855
2017-01-02T05:55:00Z,95.77159,35.42866111
2017-01-02T06:00:00Z,96.50004,35.83335556
2017-01-02T06:05:00Z,97.4912949,36.38405272
2017-01-02T06:10:00Z,98.80702,37.11501111
2017-01-02T06:15:00Z,98.55663,36.97590556
2017-01-02T06:20:00Z,96.5522,35.86233333
2017-01-02T06:25:00Z,96.1089249,35.61606939
2017-01-02T06:30:00Z,97.36163,36.31201667
2017-01-02T06:35:00Z,98.0373154,36.68739744
2017-01-02T06:40:00Z,99.52164,37.51202222
2017-01-02T06:45:00Z,98.12203,36.73446111
2017-01-02T06:50:00Z,97.12973,36.18318333
2017-01-02T06:55:00Z,96.38183,35.76768333
2017-01-02T07:00:00Z,97.78486,36.54714444
2017-01-02T07:05:00Z,98.73683,37.07601667
2017-01-02T07:10:00Z,100.31395,37.95219444
2017-01-02T07:15:00Z,98.84279,37.13488333
2017-01-02T07:20:00Z,98.31261,36.84033889
2017-01-02T07:25:00Z,97.3385544,36.29919689
2017-01-02T07:30:00Z,97.6444244,36.46912467
2017-01-02T07:35:00Z,98.83487,37.13048333
