54531.7897,4.4012,29.5659,1.487,-2.9026,21.3184,0.7396,0.6557
39609.0512,3.94,49.7604,1.1739,-2.9026,21.3184,0.7396,0.6557
51057.815,6.8352,88.1868,1.7534,-2.9026,21.3184,0.7396,0.6557
35057.9988,8.3261,151.5389,1.4796,-2.9026,21.3184,0.7396,0.6557
26128.6551,12.4728,204.6129,1.3634,-2.9026,21.3184,0.7396,0.6557
26214.1706,13.8489,123.875,1.3667,-2.9026,21.3184,0.7396,0.6557
31401.0403,10.5567,72.8132,1.1494,-2.9026,21.3184,0.7396,0.6557
32716.1914,7.8151,40.3764,0.9177,-2.9026,21.3184,0.7396,0.6557
51563.2118,5.1073,22.8737,1.2648,-2.9026,21.3184,0.7396,0.6557
59822.7286,4.4012,29.5659,1.487,-2.1248,20.1902,0.399,0.7145
38391.1167,3.94,49.7604,1.1739,-2.1248,20.1902,0.399,0.7145
65357.4172,6.8352,88.1868,1.7534,-2.1248,20.1902,0.399,0.7145
44354.3348,8.3261,151.5389,1.4796,-2.1248,20.1902,0.399,0.7145
30641.1494,12.4728,204.6129,1.3634,-2.1248,20.1902,0.399,0.7145
28623.0336,13.8489,123.875,1.3667,-2.1248,20.1902,0.399,0.7145
36012.4225,10.5567,72.8132,1.1494,-2.1248,20.1902,0.399,0.7145
32640.1931,7.8151,40.3764,0.9177,-2.1248,20.1902,0.399,0.7145
54092.5605,5.1073,22.8737,1.2648,-2.1248,20.1902,0.399,0.7145
58918.0468,4.4012,29.5659,1.487,-2.9938,23.914,0.5429,0.673
42193.3144,3.94,49.7604,1.1739,-2.9938,23.914,0.5429,0.673
58558.1468,6.8352,88.1868,1.7534,-2.9938,23.914,0.5429,0.673
42062.9834,8.3261,151.5389,1.4796,-2.9938,23.914,0.5429,0.673
37512.0871,12.4728,204.6129,1.3634,-2.9938,23.914,0.5429,0.673
40658.0321,13.8489,123.875,1.3667,-2.9938,23.914,0.5429,0.673
40528.253,10.5567,72.8132,1.1494,-2.9938,23.914,0.5429,0.673
38047.5025,7.8151,40.3764,0.9177,-2.9938,23.914,0.5429,0.673
56283.3918,5.1073,22.8737,1.2648,-2.9938,23.914,0.5429,0.673
52847.5567,4.4012,29.5659,1.487,-2.5551,22.5972,0.2688,0.6898
33920.7189,3.94,49.7604,1.1739,-2.5551,22.5972,0.2688,0.6898
58587.4431,6.8352,88.1868,1.7534,-2.5551,22.5972,0.2688,0.6898
41195.9874,8.3261,151.5389,1.4796,-2.5551,22.5972,0.2688,0.6898
36189.3905,12.4728,204.6129,1.3634,-2.5551,22.5972,0.2688,0.6898
38136.8528,13.8489,123.875,1.3667,-2.5551,22.5972,0.2688,0.6898
37616.8058,10.5567,72.8132,1.1494,-2.5551,22.5972,0.2688,0.6898
31460.6873,7.8151,40.3764,0.9177,-2.5551,22.5972,0.2688,0.6898
49161.9376,5.1073,22.8737,1.2648,-2.5551,22.5972,0.2688,0.6898
39801.5126,4.4012,29.5659,1.487,-2.6071,21.2101,0.2336,0.62
24822.0823,3.94,49.7604,1.1739,-2.6071,21.2101,0.2336,0.62
42074.3121,6.8352,88.1868,1.7534,-2.6071,21.2101,0.2336,0.62
27669.3504,8.3261,151.5389,1.4796,-2.6071,21.2101,0.2336,0.62
22098.6765,12.4728,204.6129,1.3634,-2.6071,21.2101,0.2336,0.62
22823.0971,13.8489,123.875,1.3667,-2.6071,21.2101,0.2336,0.62
24462.6329,10.5567,72.8132,1.1494,-2.6071,21.2101,0.2336,0.62
21576.7337,7.8151,40.3764,0.9177,-2.6071,21.2101,0.2336,0.62
36945.5047,5.1073,22.8737,1.2648,-2.6071,21.2101,0.2336,0.62
51944.4295,4.4012,29.5659,1.487,-3.6013,20.01,1.1187,0.6754
41437.2587,3.94,49.7604,1.1739,-3.6013,20.01,1.1187,0.6754
40122.5203,6.8352,88.1868,1.7534,-3.6013,20.01,1.1187,0.6754
26157.2512,8.3261,151.5389,1.4796,-3.6013,20.01,1.1187,0.6754
14929.3709,12.4728,204.6129,1.3634,-3.6013,20.01,1.1187,0.6754
13713.0815,13.8489,123.875,1.3667,-3.6013,20.01,1.1187,0.6754
22402.8056,10.5567,72.8132,1.1494,-3.6013,20.01,1.1187,0.6754
30261.837,7.8151,40.3764,0.9177,-3.6013,20.01,1.1187,0.6754
49660.3032,5.1073,22.8737,1.2648,-3.6013,20.01,1.1187,0.6754
86429.1507,4.4012,29.5659,1.487,-2.5856,23.0476,1.0958,0.6483
65316.1318,3.94,49.7604,1.1739,-2.5856,23.0476,1.0958,0.6483
85093.8276,6.8352,88.1868,1.7534,-2.5856,23.0476,1.0958,0.6483
63295.3701,8.3261,151.5389,1.4796,-2.5856,23.0476,1.0958,0.6483
50735.3247,12.4728,204.6129,1.3634,-2.5856,23.0476,1.0958,0.6483
50872.0553,13.8489,123.875,1.3667,-2.5856,23.0476,1.0958,0.6483
57665.6863,10.5567,72.8132,1.1494,-2.5856,23.0476,1.0958,0.6483
57308.994,7.8151,40.3764,0.9177,-2.5856,23.0476,1.0958,0.6483
81690.866,5.1073,22.8737,1.2648,-2.5856,23.0476,1.0958,0.6483
82839.3584,4.4012,29.5659,1.487,-2.286,22.688,0.8939,0.6171
60136.4559,3.94,49.7604,1.1739,-2.286,22.688,0.8939,0.6171
84916.6865,6.8352,88.1868,1.7534,-2.286,22.688,0.8939,0.6171
62201.7496,8.3261,151.5389,1.4796,-2.286,22.688,0.8939,0.6171
48809.3332,12.4728,204.6129,1.3634,-2.286,22.688,0.8939,0.6171
48400.4325,13.8489,123.875,1.3667,-2.286,22.688,0.8939,0.6171
55196.5136,10.5567,72.8132,1.1494,-2.286,22.688,0.8939,0.6171
52943.5954,7.8151,40.3764,0.9177,-2.286,22.688,0.8939,0.6171
77400.4389,5.1073,22.8737,1.2648,-2.286,22.688,0.8939,0.6171
80059.969,4.4012,29.5659,1.487,-2.4605,23.8822,0.6984,0.6664
57160.9742,3.94,49.7604,1.1739,-2.4605,23.8822,0.6984,0.6664
84811.5151,6.8352,88.1868,1.7534,-2.4605,23.8822,0.6984,0.6664
63215.5708,8.3261,151.5389,1.4796,-2.4605,23.8822,0.6984,0.6664
54859.3151,12.4728,204.6129,1.3634,-2.4605,23.8822,0.6984,0.6664
56641.4134,13.8489,123.875,1.3667,-2.4605,23.8822,0.6984,0.6664
58248.8952,10.5567,72.8132,1.1494,-2.4605,23.8822,0.6984,0.6664
52594.9377,7.8151,40.3764,0.9177,-2.4605,23.8822,0.6984,0.6664
75211.307,5.1073,22.8737,1.2648,-2.4605,23.8822,0.6984,0.6664
59864.5532,4.4012,29.5659,1.487,-2.759,21.5294,0.7751,0.6488
43436.2332,3.94,49.7604,1.1739,-2.759,21.5294,0.7751,0.6488
57478.5299,6.8352,88.1868,1.7534,-2.759,21.5294,0.7751,0.6488
40145.7101,8.3261,151.5389,1.4796,-2.759,21.5294,0.7751,0.6488
30337.9302,12.4728,204.6129,1.3634,-2.759,21.5294,0.7751,0.6488
30307.2062,13.8489,123.875,1.3667,-2.759,21.5294,0.7751,0.6488
35860.0774,10.5567,72.8132,1.1494,-2.759,21.5294,0.7751,0.6488
36489.6982,7.8151,40.3764,0.9177,-2.759,21.5294,0.7751,0.6488
56428.3118,5.1073,22.8737,1.2648,-2.759,21.5294,0.7751,0.6488
26852.6038,4.4012,29.5659,1.487,-3.391,22.4169,0.1779,0.609
17214.0246,3.94,49.7604,1.1739,-3.391,22.4169,0.1779,0.609
24029.9434,6.8352,88.1868,1.7534,-3.391,22.4169,0.1779,0.609
14466.896,8.3261,151.5389,1.4796,-3.391,22.4169,0.1779,0.609
12327.2215,12.4728,204.6129,1.3634,-3.391,22.4169,0.1779,0.609
14487.8262,13.8489,123.875,1.3667,-3.391,22.4169,0.1779,0.609
14324.8111,10.5567,72.8132,1.1494,-3.391,22.4169,0.1779,0.609
14205.1394,7.8151,40.3764,0.9177,-3.391,22.4169,0.1779,0.609
25975.2497,5.1073,22.8737,1.2648,-3.391,22.4169,0.1779,0.609
69484.3527,4.4012,29.5659,1.487,-3.5495,23.3965,1.0638,0.6328
55925.6117,3.94,49.7604,1.1739,-3.5495,23.3965,1.0638,0.6328
58495.7132,6.8352,88.1868,1.7534,-3.5495,23.3965,1.0638,0.6328
41768.268,8.3261,151.5389,1.4796,-3.5495,23.3965,1.0638,0.6328
30727.2263,12.4728,204.6129,1.3634,-3.5495,23.3965,1.0638,0.6328
31647.6975,13.8489,123.875,1.3667,-3.5495,23.3965,1.0638,0.6328
39569.2157,10.5567,72.8132,1.1494,-3.5495,23.3965,1.0638,0.6328
46210.3366,7.8151,40.3764,0.9177,-3.5495,23.3965,1.0638,0.6328
67268.039,5.1073,22.8737,1.2648,-3.5495,23.3965,1.0638,0.6328
52501.5558,4.4012,29.5659,1.487,-2.6779,20.3242,0.6594,0.7008
36470.8944,3.94,49.7604,1.1739,-2.6779,20.3242,0.6594,0.7008
51519.8545,6.8352,88.1868,1.7534,-2.6779,20.3242,0.6594,0.7008
34856.8046,8.3261,151.5389,1.4796,-2.6779,20.3242,0.6594,0.7008
24823.8793,12.4728,204.6129,1.3634,-2.6779,20.3242,0.6594,0.7008
23899.518,13.8489,123.875,1.3667,-2.6779,20.3242,0.6594,0.7008
29853.6009,10.5567,72.8132,1.1494,-2.6779,20.3242,0.6594,0.7008
29953.1206,7.8151,40.3764,0.9177,-2.6779,20.3242,0.6594,0.7008
48872.3464,5.1073,22.8737,1.2648,-2.6779,20.3242,0.6594,0.7008
65994.5179,4.4012,29.5659,1.487,-2.9553,21.1043,1.0388,0.7367
49782.9538,3.94,49.7604,1.1739,-2.9553,21.1043,1.0388,0.7367
61020.6885,6.8352,88.1868,1.7534,-2.9553,21.1043,1.0388,0.7367
43037.6396,8.3261,151.5389,1.4796,-2.9553,21.1043,1.0388,0.7367
31279.6093,12.4728,204.6129,1.3634,-2.9553,21.1043,1.0388,0.7367
30556.7185,13.8489,123.875,1.3667,-2.9553,21.1043,1.0388,0.7367
38190.1934,10.5567,72.8132,1.1494,-2.9553,21.1043,1.0388,0.7367
40918.8768,7.8151,40.3764,0.9177,-2.9553,21.1043,1.0388,0.7367
62369.0358,5.1073,22.8737,1.2648,-2.9553,21.1043,1.0388,0.7367
88783.1538,4.4012,29.5659,1.487,-2.1606,22.1657,0.8535,0.7281
62757.7115,3.94,49.7604,1.1739,-2.1606,22.1657,0.8535,0.7281
94732.5411,6.8352,88.1868,1.7534,-2.1606,22.1657,0.8535,0.7281
69458.3743,8.3261,151.5389,1.4796,-2.1606,22.1657,0.8535,0.7281
53955.4506,12.4728,204.6129,1.3634,-2.1606,22.1657,0.8535,0.7281
52700.1137,13.8489,123.875,1.3667,-2.1606,22.1657,0.8535,0.7281
