# # cmbedY,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityAll,infilRate
1.559111301481740064e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.669166666999999649e+01,2.758796296000000314e+00,3.071717772670000102e+01,1.000000000000000000e+00,1.900957025497989781e-03,1.181511813984954813e+02,3.777675926913134958e+02,1.649482551004019637e+00,2.102899810827003790e+01,1.624195090958216112e-02
3.400963641111989944e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.247499999999999432e+01,-7.731481479999999795e-01,4.021254546419999798e+01,1.000000000000000000e+00,1.084331251976834807e-03,1.709417583623303187e+02,8.814200218694029445e+02,1.577740239692161150e+00,1.223615328948499936e+01,2.801953213159589784e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.062268518000000128e+01,2.289778888829999914e+01,0.000000000000000000e+00,3.559488159507634506e-03,2.931306286325846031e+02,3.357800953838505507e+02,1.626431629430543424e+00,1.432612245589277578e+01,2.073190367275764279e-01
2.306599493692250036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.258333333000000209e+01,5.366203704000000130e+00,1.872441079080000037e+01,1.000000000000000000e+00,2.474017890267090312e-03,1.286897919862685740e+02,4.817664991970670485e+02,1.616978494453988890e+00,4.242912008340424990e+01,3.548774884553963782e-02
1.994367475891660035e+01,7.395991886999999565e+01,1.124657250000000025e-01,9.422499999999999432e+01,5.851851852000000243e+00,2.985037889920000254e+01,1.000000000000000000e+00,1.511276784341685549e-03,1.723100257928173562e+02,5.144426983743460369e+02,1.512431933003986817e+00,3.654439235425797960e+01,2.388157443094908461e-01
1.991192260141470172e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.210833333000000067e+01,-9.777777777999999032e+00,6.522693319420000080e+01,1.000000000000000000e+00,4.962597824019753488e-03,3.189163076158270655e+02,6.456061661186272431e+02,1.155691649201318283e+00,2.874479009846527333e+01,2.722125333280720483e-01
2.251179316826160104e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.206666666999999649e+01,1.246064815000000081e+01,2.222694745500000124e+01,1.000000000000000000e+00,1.907393469719062106e-03,3.806470300822282411e+02,8.040898939873529798e+02,1.170597435940315956e+00,8.026338660699130045e+00,1.091891114492213183e-01
2.216538089661479916e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.559999999999999432e+01,6.116666667000000501e+00,1.999236940750000002e+01,1.000000000000000000e+00,3.534704941466422674e-03,2.310996819988541802e+02,5.669679504757100403e+02,1.714315808207854674e+00,2.747673794818886961e+01,2.450888032555400275e-01
1.652394981546139974e+01,2.094902568000000258e+02,2.562129031999999995e+01,6.868333332999999641e+01,-7.185185190000000777e-01,4.048577879580000172e+01,1.000000000000000000e+00,2.846156668456454979e-03,3.039093601345094839e+02,4.921604534116270315e+02,1.383337490504677136e+00,3.367384901828994259e+01,1.051559520081235266e-01
2.554498763050809984e+01,1.065495072999999877e+02,1.225643851999999896e+02,4.444166666999999649e+01,2.439768519000000069e+01,2.540573491670000195e+01,0.000000000000000000e+00,1.041356183540378651e-03,2.340358343055598880e+02,3.656585751334539509e+02,1.276828079592483345e+00,1.469832208323277456e+01,5.349185001103711617e-02
2.269302518018649906e+01,2.003125406999999925e+01,2.218645228000000191e+00,6.966666666999999791e+01,8.499999999999999778e-01,4.264599671250000057e+01,1.000000000000000000e+00,3.774485552575196270e-03,9.300520712248192012e+01,9.805437216133780112e+02,1.321000790888084531e+00,1.373837246454611005e+01,2.841480570188824051e-01
8.233644980911159905e+01,8.500066466999999903e+00,1.893318053000000134e+02,7.718333332999999641e+01,-8.788425926000000388e+00,5.924234518579999786e+01,1.000000000000000000e+00,1.548363021981761546e-03,3.161804244597766456e+02,2.755759171822952567e+02,1.350957640611208932e+00,3.189629530836116089e+01,1.444317274655524397e-01
2.264154564333509967e+01,1.506469819999999848e-01,6.989841099999999363e-02,8.341666666999999791e+01,9.496296296000000581e+00,3.427188472329999769e+01,1.000000000000000000e+00,4.713531383130667787e-03,2.691768032491753502e+02,8.784176537898877086e+02,1.429671324168916513e+00,3.905243204086863784e+01,1.353058403422365275e-01
2.611353742654520005e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.310833333000000067e+01,1.276805556000000053e+01,2.380384763829999883e+01,1.000000000000000000e+00,4.225798740341213909e-03,7.524353915856717379e+01,2.469068300696837071e+02,1.123360809924400572e+00,2.774201158012183654e+01,5.120530449392553946e-02
1.013587866072320054e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.840000000000000568e+01,-5.254629630000000162e+00,3.451443935999999724e+01,1.000000000000000000e+00,2.148227972308117649e-03,3.293592927466302172e+02,9.338054097551333825e+02,1.202547540485483069e+00,4.941870463087237653e+01,6.634106988422827644e-02
3.620612753524130056e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.460833332999999357e+01,-3.533333333000000298e+00,3.913964911920000134e+01,1.000000000000000000e+00,1.222384710535572190e-03,1.582750963322515076e+02,3.706054710880927701e+02,1.252818352601767327e+00,8.619061097243468694e+00,1.765389456555177816e-01
2.414953614239309942e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.840000000000000568e+01,2.512037036999999806e+00,3.505293704999999704e+01,1.000000000000000000e+00,2.250944417021655871e-03,2.762967699830016954e+02,6.252222892802811884e+02,1.717072035452106071e+00,3.160836688113612425e+01,2.995002505005606164e-01
2.320949106378070059e+00,1.200260202000000049e+02,8.273926153999999542e+02,4.709166667000000217e+01,8.840740740999999403e+00,2.238517447250000103e+01,1.000000000000000000e+00,4.425297018553606479e-03,1.411559391168402726e+02,2.225019490877782573e+02,1.241207328311970226e+00,4.016737799188686608e+01,9.341447949862212441e-02
1.257412019005239934e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.999166667000000075e+01,2.230555556000000106e+00,3.221155951170000264e+01,1.000000000000000000e+00,3.616185881312999201e-03,1.112094030352823779e+02,5.051543586403498693e+02,1.443783128323230969e+00,4.103678395082427244e+01,4.023374748922668026e-02
1.053665054447269966e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.379999999999999716e+01,1.147314815000000010e+01,2.730352868079999951e+01,1.000000000000000000e+00,2.349409432193620955e-03,3.640872747338921727e+02,7.842598106116676036e+02,1.511787316200538855e+00,3.933513439620904251e+01,1.596494104538693781e-01
2.393537163789320132e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.734166666999999507e+01,9.210185185000000274e+00,2.078592757830000082e+01,0.000000000000000000e+00,3.419628284425757763e-03,2.358612637929725508e+02,4.770447403467093750e+02,1.684897460507028377e+00,3.385090009187126014e+01,2.438144755572166089e-01
2.378545417058009903e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.101666667000000643e+01,9.499074073999999257e+00,2.358888097170000009e+01,1.000000000000000000e+00,4.633347772270412016e-03,1.606079800260424690e+02,4.201682165272542306e+02,1.121784792847453804e+00,3.993968360712926113e+01,2.230163753067932741e-01
2.183440474537599840e+01,1.247612002000000047e+02,5.800796924000000132e+01,4.710833333000000067e+01,4.843055556000000372e+00,4.247098321170000190e+01,1.000000000000000000e+00,1.400216220104552774e-03,1.264652157734403914e+02,9.978793310264566117e+02,1.711203698817603591e+00,2.564410932500230444e+01,3.379335811211087170e-02
0.000000000000000000e+00,8.641462919000000298e+00,4.411559784999999678e+00,6.953333333000000493e+01,1.717083333000000067e+01,2.384519196749999992e+01,0.000000000000000000e+00,3.812572967654525267e-03,1.271670347642237715e+02,3.751914263280486352e+02,1.528055123331458987e+00,2.757295670120280562e+01,4.343016185611462548e-02
2.305343553684830127e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.420000000000000284e+01,2.985185185000000185e+00,3.706948423499999734e+01,1.000000000000000000e+00,3.413181625559653064e-03,3.302035384345828675e+02,5.904616674832329863e+02,1.418514303057685444e+00,2.647334862710205527e+01,1.542990342537312876e-01
1.301918638913829973e+01,7.220453994000000364e+01,1.798263181000000088e+01,7.462500000000000000e+01,1.342638889000000013e+01,2.740463718920000247e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
2.348818430465179929e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.885833333000000067e+01,-2.624537037000000073e+00,3.812426726750000228e+01,1.000000000000000000e+00,3.132931717722506251e-03,2.949798053555239221e+02,3.725066205790761273e+02,1.365637515276247882e+00,2.993382593415653048e+01,1.110616970840611478e-01
3.349516750021879830e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.330833332999999641e+01,-2.619907407999999993e+00,4.000294796250000218e+01,1.000000000000000000e+00,1.696740055562385606e-03,2.960210799658342467e+02,8.227363034928872594e+02,1.561319732498515744e+00,5.128699788720134656e+00,1.378430940493717283e-01
0.000000000000000000e+00,1.580398882000000071e+02,1.356325241999999776e+02,6.680833332999999641e+01,1.826851852000000065e+01,2.545832132829999850e+01,0.000000000000000000e+00,4.523422808311413496e-03,1.205921923891295648e+02,5.776471814296367029e+02,1.367360051260867460e+00,1.655162140386090641e+01,2.005600943232687533e-02
2.621662649543079837e+01,5.061655927999999705e+01,2.613150562999999948e+01,7.292499999999999716e+01,3.494444445000000066e+00,3.841468236170000239e+01,1.000000000000000000e+00,3.767430587488343995e-03,1.715768992243073967e+02,4.168487884552837954e+02,1.515568301239903715e+00,4.922695304038526842e+01,2.508893507414614032e-01
2.340911017976549857e+01,8.674457329999999899e+01,6.190435142000001179e+02,4.263333332999999925e+01,8.155555554999999401e+00,4.466529032249999887e+01,1.000000000000000000e+00,1.964416533162500773e-03,1.794381920475308334e+02,4.157803503257902094e+02,1.461642207981536767e+00,1.918508806087017149e+01,2.955466503255925192e-01
2.346971356321819968e+01,1.027308569000000062e+02,3.215482352000000077e+01,7.519166667000000359e+01,1.518518519999999816e-01,4.426645680499999713e+01,1.000000000000000000e+00,2.250944417021655871e-03,2.762967699830016954e+02,6.252222892802811884e+02,1.717072035452106071e+00,3.160836688113612425e+01,2.995002505005606164e-01
1.489299031753290059e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.992499999999999716e+01,9.016203704000000485e+00,3.343758662329999964e+01,1.000000000000000000e+00,2.946083343069912704e-03,2.738710109881812969e+02,9.623806477476456394e+02,1.402093553604806475e+00,2.573506313081978547e+01,4.766936043896192327e-02
5.956669156462010228e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.312500000000000000e+01,1.170972221999999974e+01,3.060401203749999866e+01,1.000000000000000000e+00,1.573997601243300962e-03,1.628455563241914490e+02,2.909861758592584238e+02,1.130110830822913748e+00,3.871191818459356426e+01,4.926294115430002174e-02
2.181607861905349921e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.123333332999999357e+01,-1.249074074000000145e+00,3.860338421329999647e+01,1.000000000000000000e+00,2.595023168261493835e-03,6.946909030534878582e+01,9.582238787042674630e+02,1.225927279381966883e+00,3.743125242661206187e+01,7.983188168816575392e-02
2.068853233063590125e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.779999999999999716e+01,-1.499537036999999851e+00,3.907404245330000236e+01,1.000000000000000000e+00,3.747887115177990502e-03,1.103407829176635175e+02,4.432893230436613408e+02,1.176674880201253437e+00,2.107586315101816865e+01,1.672960630659197645e-01
2.390510321925939863e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.771666666999999507e+01,-2.379166666999999791e+00,3.748843759329999870e+01,1.000000000000000000e+00,2.595023168261493835e-03,6.946909030534878582e+01,9.582238787042674630e+02,1.225927279381966883e+00,3.743125242661206187e+01,7.983188168816575392e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.163333332999999925e+01,9.883333333999999581e+00,2.315176064829999802e+01,0.000000000000000000e+00,1.475015337410671111e-03,2.600191692491558797e+02,9.278925314289972448e+02,1.377402448896297482e+00,1.148410223736674673e+01,2.458722918976578159e-02
2.483386027164999987e+01,6.728658182000000210e+00,6.662623260000000158e-01,9.752500000000000568e+01,9.919444443999999805e+00,4.736765772999999768e+01,1.000000000000000000e+00,2.992385234835121584e-03,2.707815585418502451e+02,8.257259442327989518e+02,1.189296683914822017e+00,1.419291439789248521e+01,1.014771173708779450e-01
2.230770494390419856e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.396666666999999507e+01,1.773333334000000150e+01,2.214282018000000107e+01,0.000000000000000000e+00,2.380913822252194844e-03,2.409175342082513680e+02,8.770206603539451180e+02,1.264392464341783651e+00,1.121028044499492538e+01,2.648375482080660426e-01
1.917339612792050119e+01,1.217879087999999967e+02,4.042167560000000037e+01,7.318333332999999641e+01,-2.118981481999999694e+00,4.309878736079999584e+01,1.000000000000000000e+00,3.616185881312999201e-03,1.112094030352823779e+02,5.051543586403498693e+02,1.443783128323230969e+00,4.103678395082427244e+01,4.023374748922668026e-02
1.823070749265090029e+01,7.521526751000000388e+01,8.292719450000000103e-01,6.516666666999999791e+01,-3.981481481999999961e+00,5.046664652670000351e+01,1.000000000000000000e+00,4.795923332255896954e-03,3.708901419960583326e+02,6.380406760011042024e+02,1.149187297655071438e+00,8.294648462090268737e+00,2.547283918801210301e-01
4.306934786689279804e+01,9.035501700999999741e+01,2.910185283999999797e+02,6.750000000000000000e+01,-5.706481480999999967e+00,6.568896777919999863e+01,1.000000000000000000e+00,4.613954320923469195e-03,3.357295763488946818e+02,3.494662789277604134e+02,1.312404410279859768e+00,4.839497019574899639e+01,1.209159149577073433e-01
2.299497808895939954e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.811666667000000075e+01,4.217592591999999918e+00,3.726729326419999921e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
2.391207450254099953e+01,5.336741331000000343e+01,5.127113555999999335e+02,6.741666666999999791e+01,-1.346759259000000153e+00,6.075189787080000059e+01,1.000000000000000000e+00,1.369895070731332563e-03,1.476970469684061982e+02,5.283287792425419411e+02,1.501744504539866742e+00,4.821367979178583596e+01,3.177450116836207095e-02
1.520892954204789937e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.409166666999999507e+01,1.858796295999999959e+00,3.019388472250000177e+01,1.000000000000000000e+00,4.920829446693224772e-03,1.642410330363209425e+02,3.392329021346600939e+02,1.521668035487126147e+00,1.304511918179113650e+01,2.497731730318079324e-01
3.030423497704650160e+01,1.674048351000000139e+02,3.548894162999999935e+01,5.618333333000000351e+01,-3.150925926000000210e+00,4.515251458499999870e+01,1.000000000000000000e+00,2.946083343069912704e-03,2.738710109881812969e+02,9.623806477476456394e+02,1.402093553604806475e+00,2.573506313081978547e+01,4.766936043896192327e-02
1.911440153048910062e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.382500000000000284e+01,-7.237499999999999822e+00,4.439849537170000104e+01,1.000000000000000000e+00,1.230986446264573358e-03,1.332641907356020283e+02,3.126698152719960717e+02,1.259806310196467605e+00,1.765600425691012987e+01,1.442735237988319597e-01
3.083442876054130011e+01,1.856623551999999790e+02,1.688862514999999860e+02,6.104999999999999716e+01,-4.675925926000000565e+00,5.172069930669999849e+01,1.000000000000000000e+00,1.612581890062236237e-03,1.912636929282409710e+02,7.306174637611201206e+02,1.171911129537261731e+00,3.956409637749155195e+01,2.345128731006937417e-02
2.422612269619130032e+01,1.710491526999999792e+02,4.938644343999999364e+02,3.681666666999999649e+01,1.928935184999999919e+01,2.440502909829999822e+01,1.000000000000000000e+00,4.232048860049434855e-03,3.755265873464473998e+02,4.984481436557517213e+02,1.174339387010132851e+00,2.594218560412230801e+01,7.582221243862326265e-02
