EST,iw north average temp C,iw heating energy kWh,,,
23/01/2017 16:00,22.8255648,15.19215048,,,
23/01/2017 17:00,22.7690995,40.33062027,,,
23/01/2017 18:00,22.77056404,48.55427602,,,
23/01/2017 19:00,22.84966048,28.85912119,,,
23/01/2017 20:00,22.88864801,26.89266036,,,
23/01/2017 21:00,22.62909654,10.01240456,,,
23/01/2017 22:00,22.18270277,17.35541947,,,
23/01/2017 23:00,21.86231461,19.99243513,,,
24/01/2017 0:00,21.69627975,20.49299109,,,
24/01/2017 1:00,21.6024431,21.85953998,,,
24/01/2017 2:00,21.53783931,22.09669332,,,
24/01/2017 3:00,21.55433998,21.62547378,,,
24/01/2017 4:00,21.46874274,22.97529182,,,
24/01/2017 5:00,21.49128992,22.0129125,,,
24/01/2017 6:00,21.48066701,22.23395073,,,
24/01/2017 7:00,21.34983901,23.65714626,,,
24/01/2017 8:00,21.56601732,75.7922417,,,
24/01/2017 9:00,22.55657622,47.85533403,,,
24/01/2017 10:00,22.96043315,11.8227126,,,
24/01/2017 11:00,22.72569339,24.05173467,,,
24/01/2017 12:00,22.78236231,21.86035939,,,
24/01/2017 13:00,22.84290985,20.68255056,,,
24/01/2017 14:00,22.77286128,22.02607128,,,
24/01/2017 15:00,22.68378554,22.31778583,,,
24/01/2017 16:00,22.80481097,21.05357788,,,
24/01/2017 17:00,22.84232418,21.32314321,,,
24/01/2017 18:00,22.62955059,31.87730139,,,
24/01/2017 19:00,22.72383417,28.05945248,,,
24/01/2017 20:00,22.67659561,33.54717119,,,
24/01/2017 21:00,22.61386015,4.469608622,,,
24/01/2017 22:00,22.25902892,18.87033648,,,
24/01/2017 23:00,22.00305419,18.73321957,,,
25/01/2017 0:00,21.87123902,18.51415549,,,
25/01/2017 1:00,21.76427085,19.45003616,,,
25/01/2017 2:00,21.68351736,19.8521263,,,
25/01/2017 3:00,21.69061212,20.15417028,,,
25/01/2017 4:00,21.62219136,20.70884399,,,
25/01/2017 5:00,21.54721053,21.63505928,,,
25/01/2017 6:00,21.49043598,21.96413047,,,
25/01/2017 7:00,21.4499359,21.2584444,,,
25/01/2017 8:00,21.76708573,75.98582858,,,
25/01/2017 9:00,22.81734879,29.50755867,,,
25/01/2017 10:00,23.05491172,15.31233828,,,
25/01/2017 11:00,23.07826194,16.71561816,,,
25/01/2017 12:00,23.38614935,7.352037693,,,
25/01/2017 13:00,23.60495934,2.965430647,,,
25/01/2017 14:00,23.65704723,2.73465565,,,
25/01/2017 15:00,23.66672881,2.618128915,,,
25/01/2017 16:00,23.36863118,13.71693864,,,
25/01/2017 17:00,23.23889899,13.49131747,,,
25/01/2017 18:00,23.02925476,15.28238142,,,
25/01/2017 19:00,22.82764221,17.46168028,,,
25/01/2017 20:00,22.85778684,15.25597453,,,
25/01/2017 21:00,22.82654445,8.606527497,,,
25/01/2017 22:00,22.64217396,12.07523765,,,
25/01/2017 23:00,22.51948252,13.89902011,,,
26/01/2017 0:00,22.44557926,12.88741705,,,
26/01/2017 1:00,22.40565427,14.3852288,,,
26/01/2017 2:00,22.27828836,15.06300268,,,
26/01/2017 3:00,22.21550886,15.10852143,,,
26/01/2017 4:00,22.12856894,16.73829777,,,
26/01/2017 5:00,21.97692641,18.06540457,,,
26/01/2017 6:00,21.81217275,19.14619042,,,
26/01/2017 7:00,21.65250055,19.71291352,,,
26/01/2017 8:00,21.85668025,76.5006762,,,
26/01/2017 9:00,22.75495828,26.62581144,,,
26/01/2017 10:00,22.77222171,21.28596552,,,
26/01/2017 11:00,22.6676342,24.3275243,,,
26/01/2017 12:00,22.71749895,24.37489342,,,
26/01/2017 13:00,22.61046554,26.47954441,,,
26/01/2017 14:00,22.52253705,25.95928136,,,
26/01/2017 15:00,22.69175459,44.22545005,,,
26/01/2017 16:00,22.89162686,21.54905991,,,
26/01/2017 17:00,22.77039954,25.52958498,,,
26/01/2017 18:00,22.6268499,26.54766892,,,
26/01/2017 19:00,22.51527597,46.27589428,,,
26/01/2017 20:00,22.77400006,24.47473464,,,
26/01/2017 21:00,22.514468,11.68310479,,,
26/01/2017 22:00,21.94494922,20.70734978,,,
26/01/2017 23:00,21.63145971,22.37936055,,,
27/01/2017 0:00,21.40224809,24.50032003,,,
27/01/2017 1:00,21.17357681,26.89393771,,,
27/01/2017 2:00,21.04569395,26.42897348,,,
27/01/2017 3:00,21.02132789,26.3373628,,,
27/01/2017 4:00,20.92344782,27.28143407,,,
27/01/2017 5:00,20.82083334,28.13926159,,,
27/01/2017 6:00,20.73476606,29.10796583,,,
27/01/2017 7:00,20.68166736,29.41917611,,,
27/01/2017 8:00,21.03305972,81.22835523,,,
27/01/2017 9:00,22.12176676,65.14129123,,,
27/01/2017 10:00,22.91890575,24.76085466,,,
27/01/2017 11:00,22.78369677,30.41961688,,,
27/01/2017 12:00,22.73847858,50.5190127,,,
27/01/2017 13:00,23.04227046,21.10151716,,,
27/01/2017 14:00,22.81159433,29.52419744,,,
27/01/2017 15:00,22.62888734,58.23700838,,,
27/01/2017 16:00,22.76570314,20.22915467,,,
27/01/2017 17:00,22.76438182,39.64123821,,,
27/01/2017 18:00,22.70667232,56.75698628,,,
27/01/2017 19:00,22.80239373,35.05645364,,,
27/01/2017 20:00,22.87879248,30.49370894,,,
27/01/2017 21:00,22.49146483,11.31923956,,,
27/01/2017 22:00,21.80970931,22.4289177,,,
27/01/2017 23:00,21.39365684,25.47360695,,,
28/01/2017 0:00,21.12189921,27.94166087,,,
28/01/2017 1:00,20.94280571,28.95984004,,,
28/01/2017 2:00,20.76546021,29.24611851,,,
28/01/2017 3:00,20.71744498,30.36332458,,,
28/01/2017 4:00,20.65570052,29.81431308,,,
28/01/2017 5:00,20.61549796,30.92534703,,,
28/01/2017 6:00,20.56710774,31.53572302,,,
28/01/2017 7:00,20.51377783,31.87663863,,,
28/01/2017 8:00,20.479764,31.37021207,,,
28/01/2017 9:00,20.81899127,81.8135895,,,
28/01/2017 10:00,21.90686909,66.61891495,,,
28/01/2017 11:00,22.76243524,48.77529719,,,
28/01/2017 12:00,22.97647678,23.13943361,,,
28/01/2017 13:00,22.82876651,29.54932292,,,
28/01/2017 14:00,22.70880796,36.36940606,,,
28/01/2017 15:00,22.7409301,34.92656939,,,
28/01/2017 16:00,22.72224263,51.73485054,,,
28/01/2017 17:00,22.83527818,18.09236029,,,
28/01/2017 18:00,22.77292118,51.15220515,,,
28/01/2017 19:00,22.78771348,51.30047545,,,
28/01/2017 20:00,22.89139987,5.789265533,,,
28/01/2017 21:00,22.3579646,15.68094957,,,
28/01/2017 22:00,21.89095353,21.8135525,,,
28/01/2017 23:00,21.59764517,23.87087793,,,
29/01/2017 0:00,21.36588353,25.84010211,,,
29/01/2017 1:00,21.09417653,27.61259563,,,
29/01/2017 2:00,20.91127889,28.47510941,,,
29/01/2017 3:00,20.81263188,29.91524895,,,
29/01/2017 4:00,20.74432152,29.62612315,,,
29/01/2017 5:00,20.71273477,29.2175814,,,
29/01/2017 6:00,20.67521431,29.43799293,,,
29/01/2017 7:00,20.64814687,29.96680437,,,
29/01/2017 8:00,20.60349502,30.57533223,,,
29/01/2017 9:00,20.9877065,81.77850099,,,
29/01/2017 10:00,22.14402569,64.59422917,,,
29/01/2017 11:00,23.01660052,19.7985423,,,
29/01/2017 12:00,22.96635102,28.82463755,,,
29/01/2017 13:00,22.98769785,22.89081485,,,
29/01/2017 14:00,22.84002108,28.89854433,,,
29/01/2017 15:00,22.81157223,27.97089394,,,
29/01/2017 16:00,22.66400933,30.24834071,,,
29/01/2017 17:00,22.67788922,34.34649069,,,
29/01/2017 18:00,22.65791639,58.38611146,,,
29/01/2017 19:00,22.82628975,19.75017224,,,
29/01/2017 20:00,22.45563551,9.103505528,,,
29/01/2017 21:00,21.88776134,21.67814875,,,
29/01/2017 22:00,21.5079064,24.93927498,,,
29/01/2017 23:00,21.24455148,25.83109219,,,
30/01/2017 0:00,21.0644214,27.56553761,,,
30/01/2017 1:00,20.95177089,27.9381405,,,
30/01/2017 2:00,20.86040052,29.23232115,,,
30/01/2017 3:00,20.70993515,30.71110997,,,
30/01/2017 4:00,20.6513109,30.34414729,,,
30/01/2017 5:00,20.50745418,31.93691241,,,
30/01/2017 6:00,20.37910627,32.56753792,,,
30/01/2017 7:00,20.33361424,33.97693342,,,
30/01/2017 8:00,20.64964056,80.95114558,,,
30/01/2017 9:00,21.68409258,66.64375838,,,
30/01/2017 10:00,22.57081433,56.66578144,,,
30/01/2017 11:00,22.89209706,28.52632593,,,
30/01/2017 12:00,22.84003608,31.09462237,,,
30/01/2017 13:00,22.90573813,29.28852957,,,
30/01/2017 14:00,22.68025861,35.97284324,,,
30/01/2017 15:00,22.68261655,30.64313118,,,
30/01/2017 16:00,22.59173256,58.25327422,,,
30/01/2017 17:00,22.73887787,34.39209966,,,
30/01/2017 18:00,22.80795706,41.05066668,,,
30/01/2017 19:00,22.72855065,58.53345741,,,
30/01/2017 20:00,22.8114757,41.65662628,,,
30/01/2017 21:00,22.64528766,5.234136583,,,
30/01/2017 22:00,21.91434661,23.4815261,,,
30/01/2017 23:00,21.39057424,25.9124964,,,
31/01/2017 0:00,21.15727336,26.22469783,,,
31/01/2017 1:00,20.88715569,29.29356477,,,
31/01/2017 2:00,20.66722616,31.09455243,,,
31/01/2017 3:00,20.62219442,31.41388591,,,
31/01/2017 4:00,20.49972104,32.58728148,,,
31/01/2017 5:00,20.41801645,33.86768546,,,
31/01/2017 6:00,20.49222842,33.12283658,,,
31/01/2017 7:00,20.5267557,30.54454617,,,
31/01/2017 8:00,20.88166607,75.00714269,,,
31/01/2017 9:00,21.89421117,62.63050763,,,
31/01/2017 10:00,22.73459247,48.08767889,,,
31/01/2017 11:00,23.01141533,12.33444694,,,
31/01/2017 12:00,22.77988954,32.41656178,,,
31/01/2017 13:00,22.85088422,39.60204849,,,
31/01/2017 14:00,22.78115929,34.44743468,,,
31/01/2017 15:00,22.86894125,28.04507864,,,
31/01/2017 16:00,22.91536705,22.19398678,,,
31/01/2017 17:00,22.7808005,25.75501528,,,
31/01/2017 18:00,22.79609526,41.76475549,,,
31/01/2017 19:00,22.76419718,32.98567249,,,
31/01/2017 20:00,22.8515464,23.39479321,,,
31/01/2017 21:00,22.56266708,11.93992296,,,
31/01/2017 22:00,22.09640491,18.91881808,,,
31/01/2017 23:00,21.81072364,21.43287178,,,
1/02/2017 0:00,21.63200901,22.63035797,,,
1/02/2017 1:00,21.49421162,23.39666168,,,
1/02/2017 2:00,21.3892818,24.66295519,,,
1/02/2017 3:00,21.40471844,23.54753558,,,
1/02/2017 4:00,21.35431072,25.08298043,,,
1/02/2017 5:00,21.26825631,24.95029608,,,
1/02/2017 6:00,21.19668358,25.06746171,,,
1/02/2017 7:00,21.14946927,25.98340809,,,
1/02/2017 8:00,21.36614511,75.76675468,,,
1/02/2017 9:00,22.28817319,61.24619231,,,
1/02/2017 10:00,22.99423586,16.88923573,,,
1/02/2017 11:00,22.86235847,26.8139872,,,
1/02/2017 12:00,22.8714474,25.10720071,,,
1/02/2017 13:00,22.8712846,23.34710312,,,
1/02/2017 14:00,22.661689,26.77672788,,,
1/02/2017 15:00,22.75639364,24.77008233,,,
1/02/2017 16:00,22.81624749,23.47913445,,,
1/02/2017 17:00,22.69172793,24.20778688,,,
1/02/2017 18:00,22.70172418,42.02082056,,,
1/02/2017 19:00,22.76082708,20.00452764,,,
1/02/2017 20:00,22.78332976,38.77080058,,,
1/02/2017 21:00,22.682185,9.336706848,,,
1/02/2017 22:00,22.19091681,18.62308297,,,
1/02/2017 23:00,21.87450218,21.08960226,,,
2/02/2017 0:00,21.62856476,23.26947908,,,
2/02/2017 1:00,21.42501647,24.24997693,,,
2/02/2017 2:00,21.27688704,25.6044924,,,
2/02/2017 3:00,21.19867458,24.74633059,,,
2/02/2017 4:00,21.20114912,25.64565339,,,
2/02/2017 5:00,21.11836638,27.04413769,,,
2/02/2017 6:00,21.12225152,26.47147043,,,
2/02/2017 7:00,21.01601492,26.54043133,,,
2/02/2017 8:00,21.29572595,80.53459508,,,
2/02/2017 9:00,22.36757584,62.54464121,,,
2/02/2017 10:00,22.9385866,15.9113273,,,
2/02/2017 11:00,22.77791209,21.72455738,,,
2/02/2017 12:00,22.87616536,32.22081078,,,
2/02/2017 13:00,22.79625423,27.31158038,,,
2/02/2017 14:00,22.96220814,25.00406627,,,
2/02/2017 15:00,23.15867368,22.49997996,,,
2/02/2017 16:00,23.30423834,22.6520011,,,
2/02/2017 17:00,23.26047028,26.69671371,,,
2/02/2017 18:00,22.88693934,31.90761272,,,
2/02/2017 19:00,22.69822418,62.01151026,,,
2/02/2017 20:00,22.81498272,40.01796545,,,
2/02/2017 21:00,22.64101653,5.081441581,,,
2/02/2017 22:00,21.94305172,22.29629527,,,
2/02/2017 23:00,21.44925113,26.01965843,,,
3/02/2017 0:00,21.10129081,28.52598838,,,
3/02/2017 1:00,20.85535212,29.11217238,,,
3/02/2017 2:00,20.66526786,30.76146814,,,
3/02/2017 3:00,20.55453577,31.95368748,,,
3/02/2017 4:00,20.40891031,32.54013311,,,
3/02/2017 5:00,20.26198177,33.8475538,,,
3/02/2017 6:00,20.16838346,35.05997052,,,
3/02/2017 7:00,20.05050598,35.21336189,,,
3/02/2017 8:00,20.26749669,77.20134565,,,
3/02/2017 9:00,21.21255019,70.87248234,,,
3/02/2017 10:00,22.13444576,64.0801338,,,
3/02/2017 11:00,22.89661562,30.07269772,,,
3/02/2017 12:00,22.91299099,30.09631442,,,
3/02/2017 13:00,22.88055919,32.44401602,,,
3/02/2017 14:00,22.89533284,34.48898618,,,
3/02/2017 15:00,22.84639976,34.74416798,,,
3/02/2017 16:00,22.74490008,35.21487841,,,
3/02/2017 17:00,22.69348978,52.09750322,,,
3/02/2017 18:00,22.72045032,61.81411493,,,
3/02/2017 19:00,22.78007077,42.9706354,,,
3/02/2017 20:00,22.82105909,38.40306468,,,
3/02/2017 21:00,22.28948123,12.21914192,,,
3/02/2017 22:00,21.4486502,27.2725683,,,
3/02/2017 23:00,20.97316863,29.6045525,,,
4/02/2017 0:00,20.64123815,31.10520243,,,
4/02/2017 1:00,20.38501821,34.31005178,,,
4/02/2017 2:00,20.16458136,35.73006943,,,
4/02/2017 3:00,19.98905318,37.85543548,,,
4/02/2017 4:00,19.86086997,39.18498602,,,
4/02/2017 5:00,19.76773343,37.67814237,,,
4/02/2017 6:00,19.69934928,40.08559278,,,
4/02/2017 7:00,19.63326927,40.20153633,,,
4/02/2017 8:00,19.57669932,39.21956342,,,
4/02/2017 9:00,20.18736482,79.66439501,,,
4/02/2017 10:00,21.75900985,66.71513219,,,
4/02/2017 11:00,22.96474526,17.67962269,,,
4/02/2017 12:00,22.87703025,11.87581576,,,
4/02/2017 13:00,22.79333029,39.21118798,,,
4/02/2017 14:00,23.01572497,25.3347743,,,
4/02/2017 15:00,23.13520676,23.43855219,,,
4/02/2017 16:00,22.97258358,28.74622509,,,
4/02/2017 17:00,22.7438987,31.45451863,,,
4/02/2017 18:00,22.814185,40.56756965,,,
4/02/2017 19:00,22.68540093,49.89906006,,,
4/02/2017 20:00,22.52404914,5.079918025,,,
4/02/2017 21:00,21.85706549,24.65530528,,,
4/02/2017 22:00,21.43545592,25.15611312,,,
4/02/2017 23:00,21.19613234,27.93120058,,,
5/02/2017 0:00,21.01954385,27.57512341,,,
5/02/2017 1:00,20.92201506,28.47620315,,,
5/02/2017 2:00,20.85284467,29.70663642,,,
5/02/2017 3:00,20.81994858,28.12381921,,,
5/02/2017 4:00,20.75365715,29.00399999,,,
5/02/2017 5:00,20.74264668,29.38609324,,,
5/02/2017 6:00,20.77175145,28.69677466,,,
5/02/2017 7:00,20.80140093,27.95982181,,,
5/02/2017 8:00,20.78530047,28.73433806,,,
5/02/2017 9:00,21.09876341,73.45069629,,,
5/02/2017 10:00,22.11828095,58.31995133,,,
5/02/2017 11:00,22.90536222,29.4667444,,,
5/02/2017 12:00,22.81995028,21.06368105,,,
5/02/2017 13:00,22.94458796,28.42037853,,,
5/02/2017 14:00,23.22106776,14.16059958,,,
5/02/2017 15:00,23.08477545,16.68136786,,,
5/02/2017 16:00,22.8858319,17.6906155,,,
5/02/2017 17:00,22.67746781,18.76784849,,,
5/02/2017 18:00,22.59021759,43.38435943,,,
5/02/2017 19:00,22.88120041,8.280225678,,,
5/02/2017 20:00,22.60223414,12.09765484,,,
5/02/2017 21:00,22.33753298,16.82966208,,,
5/02/2017 22:00,22.13350649,18.68398524,,,
5/02/2017 23:00,21.92043364,19.48038066,,,
6/02/2017 0:00,21.74346171,21.4012716,,,
6/02/2017 1:00,21.61298118,21.80199385,,,
6/02/2017 2:00,21.45181331,23.41069282,,,
6/02/2017 3:00,21.35398214,22.98108216,,,
6/02/2017 4:00,21.23365191,25.24814168,,,
6/02/2017 5:00,21.0922331,27.13019313,,,
6/02/2017 6:00,20.986776,26.53439332,,,
6/02/2017 7:00,20.93826342,26.9336753,,,
6/02/2017 8:00,21.20130336,74.83258513,,,
6/02/2017 9:00,22.5253458,47.70467437,,,
6/02/2017 10:00,23.45955519,4.889832349,,,
6/02/2017 11:00,23.55140524,3.350224257,,,
6/02/2017 12:00,23.6260477,3.121210231,,,
6/02/2017 13:00,23.65070474,2.833293,,,
6/02/2017 14:00,23.66165734,2.723185908,,,
6/02/2017 15:00,23.76497594,2.61856414,,,
6/02/2017 16:00,23.86463741,2.541106038,,,
6/02/2017 17:00,23.91625324,2.582682122,,,
6/02/2017 18:00,23.63801286,2.613127455,,,
6/02/2017 19:00,23.1690702,3.832196291,,,
6/02/2017 20:00,22.7759332,3.780359977,,,
6/02/2017 21:00,22.46514263,3.796925358,,,
6/02/2017 22:00,22.17637542,3.821545982,,,
6/02/2017 23:00,21.92350255,3.861795828,,,
7/02/2017 0:00,21.60213167,3.844541502,,,
7/02/2017 1:00,21.24676735,4.005352819,,,
7/02/2017 2:00,21.04862066,3.898741259,,,
7/02/2017 3:00,20.92416058,3.967693632,,,
7/02/2017 4:00,20.84820145,4.007433776,,,
7/02/2017 5:00,20.66295585,3.984332478,,,
7/02/2017 6:00,20.50889203,4.148099817,,,
7/02/2017 7:00,20.47600772,4.114659888,,,
7/02/2017 8:00,20.42679611,4.060071073,,,
7/02/2017 9:00,20.41152287,4.112819254,,,
7/02/2017 10:00,20.42883431,4.183798117,,,
7/02/2017 11:00,20.58630113,4.231553654,,,
7/02/2017 12:00,20.85748071,2.10156525,,,
7/02/2017 13:00,21.04783255,0,,,
7/02/2017 14:00,21.37861055,0,,,
7/02/2017 15:00,21.71899871,0,,,
7/02/2017 16:00,21.9679955,0,,,
7/02/2017 17:00,22.18904872,0,,,
7/02/2017 18:00,22.19700473,0,,,
7/02/2017 19:00,22.0716773,0,,,
7/02/2017 20:00,21.93815677,0,,,
7/02/2017 21:00,21.76005783,0,,,
7/02/2017 22:00,21.61144214,0,,,
7/02/2017 23:00,21.42863885,0,,,
8/02/2017 0:00,21.3183086,0,,,
8/02/2017 1:00,21.25108248,0,,,
8/02/2017 2:00,21.19883452,0,,,
8/02/2017 3:00,21.18612864,0,,,
8/02/2017 4:00,21.17902529,0,,,
8/02/2017 5:00,21.10123008,6.245086553,,,
8/02/2017 6:00,21.04905404,4.370516673,,,
8/02/2017 7:00,20.95267796,4.451760122,,,
8/02/2017 8:00,20.84128811,4.573988092,,,
8/02/2017 9:00,20.66327971,4.331436858,,,
8/02/2017 10:00,20.55975225,4.400406877,,,
8/02/2017 11:00,20.64002598,4.551885647,,,
8/02/2017 12:00,20.75904036,5.724632672,,,
8/02/2017 13:00,20.69652549,11.78671003,,,
8/02/2017 14:00,20.89165412,58.48033421,,,
8/02/2017 15:00,22.01562328,49.18065133,,,
8/02/2017 16:00,22.70075031,2.364682349,,,
8/02/2017 17:00,22.16095723,1.69342906,,,
8/02/2017 18:00,21.4121142,0.867224279,,,
8/02/2017 19:00,20.60052495,0.577006317,,,
8/02/2017 20:00,19.82595473,0.477789552,,,
8/02/2017 21:00,19.338403,0.403722402,,,
8/02/2017 22:00,18.78622812,0.392013565,,,
8/02/2017 23:00,18.14711576,0.377161405,,,
9/02/2017 0:00,17.57268819,0.380972638,,,
9/02/2017 1:00,17.03928019,0.39271445,,,
9/02/2017 2:00,16.49569264,0.423514817,,,
9/02/2017 3:00,16.0865564,0.425757129,,,
9/02/2017 4:00,15.66264772,0.432724668,,,
9/02/2017 5:00,15.26080392,0.459288113,,,
9/02/2017 6:00,14.85764424,0.445599845,,,
9/02/2017 7:00,14.39117648,0.467539498,,,
9/02/2017 8:00,13.94451089,0.482032277,,,
9/02/2017 9:00,13.62157852,32.39573818,,,
9/02/2017 10:00,14.32519675,70.09973847,,,
9/02/2017 11:00,16.23998554,77.59609946,,,
9/02/2017 12:00,18.39404357,79.56491303,,,
9/02/2017 13:00,20.0359942,75.00494685,,,
9/02/2017 14:00,21.20813698,65.54856022,,,
9/02/2017 15:00,22.21980118,67.52114643,,,
9/02/2017 16:00,22.59691705,25.72343066,,,
9/02/2017 17:00,22.17059112,66.56941174,,,
9/02/2017 18:00,22.32257896,33.59499827,,,
9/02/2017 19:00,22.22984967,54.98845224,,,
9/02/2017 20:00,22.09448904,75.87843132,,,
9/02/2017 21:00,22.15546041,5.798822995,,,
9/02/2017 22:00,21.18953558,26.55908443,,,
9/02/2017 23:00,20.51023575,31.17921293,,,
10/02/2017 0:00,20.11067357,32.36444666,,,
10/02/2017 1:00,19.85641756,35.64533421,,,
10/02/2017 2:00,19.70538426,36.11988321,,,
10/02/2017 3:00,19.67866121,35.55995616,,,
10/02/2017 4:00,19.58757887,36.56981207,,,
10/02/2017 5:00,19.44901273,37.233358,,,
10/02/2017 6:00,19.37208696,38.97460872,,,
10/02/2017 7:00,19.29861763,39.01266038,,,
10/02/2017 8:00,19.60908136,77.10976769,,,
10/02/2017 9:00,20.90009218,74.21193092,,,
10/02/2017 10:00,22.30068383,25.02968818,,,
10/02/2017 11:00,22.48773577,10.92122406,,,
10/02/2017 12:00,22.32074477,16.56611603,,,
10/02/2017 13:00,22.22672174,27.72944529,,,
10/02/2017 14:00,22.16070315,41.94165113,,,
10/02/2017 15:00,22.12864234,54.49626129,,,
10/02/2017 16:00,22.35007277,29.8246102,,,
10/02/2017 17:00,22.2680482,35.53707636,,,
10/02/2017 18:00,22.22117065,52.92156518,,,
10/02/2017 19:00,22.33471737,28.66732259,,,
10/02/2017 20:00,22.21430078,49.83987622,,,
10/02/2017 21:00,22.24716111,5.051094795,,,
10/02/2017 22:00,21.60910767,20.5473848,,,
10/02/2017 23:00,21.24147134,23.11628256,,,
11/02/2017 0:00,21.03284386,23.91148278,,,
11/02/2017 1:00,20.88835594,25.04912585,,,
11/02/2017 2:00,20.82461204,24.94167431,,,
11/02/2017 3:00,20.80228328,25.26963873,,,
11/02/2017 4:00,20.81660852,23.7363639,,,
11/02/2017 5:00,20.86014951,25.14448413,,,
11/02/2017 6:00,20.89512035,23.96366065,,,
11/02/2017 7:00,20.90751,23.82251596,,,
11/02/2017 8:00,20.93780288,23.32410128,,,
11/02/2017 9:00,21.47827287,80.40388638,,,
11/02/2017 10:00,22.74661956,16.47424699,,,
11/02/2017 11:00,23.12298275,6.994210026,,,
11/02/2017 12:00,23.29460099,3.12184712,,,
11/02/2017 13:00,23.30319567,3.00770399,,,
11/02/2017 14:00,23.32368556,2.984874589,,,
11/02/2017 15:00,23.32485633,3.000404088,,,
11/02/2017 16:00,23.38935928,2.905842527,,,
11/02/2017 17:00,23.23261386,2.87327909,,,
11/02/2017 18:00,22.90456912,2.953313148,,,
11/02/2017 19:00,22.74735882,34.49085242,,,
11/02/2017 20:00,22.90648162,3.413041147,,,
11/02/2017 21:00,22.68707187,10.22477114,,,
11/02/2017 22:00,22.50915588,11.02096103,,,
11/02/2017 23:00,22.4122711,11.32164781,,,
12/02/2017 0:00,22.29736826,12.71338041,,,
12/02/2017 1:00,22.20040131,12.43851082,,,
12/02/2017 2:00,22.12877181,13.49205651,,,
12/02/2017 3:00,22.08492451,13.74418694,,,
12/02/2017 4:00,22.01348797,14.5699603,,,
12/02/2017 5:00,21.98977035,14.34034669,,,
12/02/2017 6:00,21.96695894,15.14591689,,,
12/02/2017 7:00,21.92672254,15.14066378,,,
12/02/2017 8:00,21.93307876,14.87992813,,,
12/02/2017 9:00,22.28168183,42.96789915,,,
12/02/2017 10:00,22.85335913,16.88629609,,,
12/02/2017 11:00,23.0618139,3.508160023,,,
12/02/2017 12:00,23.09091519,2.862843723,,,
12/02/2017 13:00,23.00404508,3.068232647,,,
12/02/2017 14:00,22.70824075,30.69614313,,,
12/02/2017 15:00,22.88105517,6.471159318,,,
12/02/2017 16:00,22.90885514,3.594705824,,,
12/02/2017 17:00,22.67037153,30.7688593,,,
12/02/2017 18:00,22.74535492,23.14144461,,,
12/02/2017 19:00,22.77489554,26.09393714,,,
12/02/2017 20:00,22.36827673,7.946403818,,,
12/02/2017 21:00,20.85523847,30.8061901,,,
12/02/2017 22:00,19.90286139,35.19575603,,,
12/02/2017 23:00,19.11002664,42.48165596,,,
13/02/2017 0:00,18.6776559,42.87694477,,,
13/02/2017 1:00,18.52083525,46.93689158,,,
13/02/2017 2:00,18.27639733,48.52230748,,,
13/02/2017 3:00,18.20699793,45.81443397,,,
13/02/2017 4:00,18.29083694,47.98455408,,,
13/02/2017 5:00,18.72094351,39.26131124,,,
13/02/2017 6:00,19.1288558,36.89305408,,,
13/02/2017 7:00,19.25072756,37.90677851,,,
13/02/2017 8:00,19.7508585,82.81009175,,,
13/02/2017 9:00,20.98513166,68.21199838,,,
13/02/2017 10:00,21.99437605,57.09454086,,,
13/02/2017 11:00,22.47599201,20.45173014,,,
13/02/2017 12:00,22.56945515,29.49517871,,,
13/02/2017 13:00,22.84921862,15.9494336,,,
13/02/2017 14:00,22.97902875,3.603617877,,,
13/02/2017 15:00,22.78205313,3.028263208,,,
13/02/2017 16:00,22.69705005,28.54462246,,,
13/02/2017 17:00,22.88356809,9.934579337,,,
13/02/2017 18:00,22.79372878,35.31663085,,,
13/02/2017 19:00,22.61656316,32.96224238,,,
13/02/2017 20:00,22.5092874,31.1380489,,,
13/02/2017 21:00,22.27694347,8.735137902,,,
13/02/2017 22:00,21.83068606,19.40161655,,,
13/02/2017 23:00,21.57086913,20.20842658,,,
14/02/2017 0:00,21.37396171,21.96987564,,,
14/02/2017 1:00,21.18433253,22.37926836,,,
14/02/2017 2:00,21.02873714,23.93344452,,,
14/02/2017 3:00,20.91600396,24.3510778,,,
14/02/2017 4:00,20.79056721,25.18802964,,,
14/02/2017 5:00,20.7036233,26.18074662,,,
14/02/2017 6:00,20.64016927,26.11179721,,,
14/02/2017 7:00,20.60711823,26.58382268,,,
14/02/2017 8:00,20.99020464,81.7311562,,,
14/02/2017 9:00,22.25785451,41.4517926,,,
14/02/2017 10:00,22.69216463,26.60483577,,,
14/02/2017 11:00,22.91830794,7.866723843,,,
14/02/2017 12:00,23.09219191,3.392613596,,,
14/02/2017 13:00,23.11926337,3.101697076,,,
14/02/2017 14:00,23.11927215,2.983023269,,,
14/02/2017 15:00,23.14578281,2.882839533,,,
14/02/2017 16:00,23.21031782,2.863554958,,,
14/02/2017 17:00,23.17326423,2.870078242,,,
14/02/2017 18:00,22.86249541,34.76535874,,,
14/02/2017 19:00,22.73783119,8.542854498,,,
14/02/2017 20:00,22.43870879,17.0227985,,,
14/02/2017 21:00,22.11403356,11.41258779,,,
14/02/2017 22:00,21.80400894,17.40361398,,,
14/02/2017 23:00,21.60669234,19.35978516,,,
15/02/2017 0:00,21.4691084,19.11338343,,,
15/02/2017 1:00,21.4081848,19.57175868,,,
15/02/2017 2:00,21.3753589,19.30803116,,,
15/02/2017 3:00,21.46014292,18.13216317,,,
