IAT average C,Heating demand khw,Diffuse solar w/m2,Direct normal solar w/m2,OAH,OAT C
23.01778994,18.34404103,0,0,82.475,5.25462963
22.79723872,22.13204093,0,0,86.45833333,4.291666667
22.62968168,23.76054936,0,0,89.21666667,3.586574074
22.40464513,11.69129762,0,0,90.55833333,3.260185185
22.07848452,17.22232044,0,0,91.475,2.831018518
21.92455811,19.38892645,0,0,92.26666667,2.375462963
21.74497435,20.14859444,0,0,93.375,2.086111111
21.63876797,20.78403014,0,0,93.34166667,2.204166667
21.56059246,21.76096423,0,0,93.025,2.150462963
21.5643309,21.14786368,0,0,93.06666667,2.076851852
21.49294532,21.66533258,0,0,92.65833333,2.313425926
21.46242381,22.39864293,0,0,91.75,2.623148148
21.44103325,21.78954111,0,0,91.39166667,2.980555556
21.40807948,22.13900378,0,0,92.14166667,3.518055555
21.69693858,74.07936231,0.110219213,0.064864364,94.09166667,3.870833334
22.69706808,38.73127175,9.780337982,1.049097678,96.41666667,4.805092593
23.00050242,10.05461096,23.7408466,0.53970909,97.09166667,6.408796296
22.73076163,18.1070757,51.40085578,0.732544391,97.30833333,7.297222222
22.80308136,16.27536559,105.7720731,3.597504522,96.58333333,8.928703704
22.95528573,14.31592488,133.0100767,10.05784578,94.88333333,10.75787037
23.15354987,12.48386831,88.96516701,2.755065206,93.00833333,12.48657407
23.43200279,7.789048129,81.25218022,7.559082619,90.06666667,13.27731481
23.61295429,3.073949139,71.68425452,15.02591777,87.89166667,13.79583333
23.57487827,0,32.25974256,20.00738308,85.8,13.97037037
23.23308325,0,0,0,86.80833333,13.61481481
22.94504955,0,0,0,87.18333333,13.46805555
22.70200333,0,0,0,88.19166667,13.23240741
22.47305037,0,0,0,89.74166667,12.93888889
22.34919092,14.25264533,0,0,90.73333333,12.50601852
22.41316947,13.22038065,0,0,92.09166667,12.05324074
22.47369242,13.67076228,0,0,93.125,11.70972222
22.46281041,11.84135355,0,0,94.95,10.5375
22.3892713,14.57008536,0,0,96.575,8.934722222
22.31217731,14.83099958,0,0,97.63333333,8.44537037
22.24366663,14.53097672,0,0,98.2,7.254166667
22.19957715,15.15770307,0,0,98.75833333,7.119907408
22.18683638,16.35541129,0,0,98.85833333,7.556481481
22.16540081,15.70452506,0,0,98.98333333,7.310185185
22.14648948,15.39725635,0.618488638,0.483856112,99.125,7.606481481
22.60196096,48.22024816,40.48846369,196.5099136,98.66666667,8.471759259
23.63840749,4.153272418,82.15280718,544.6761348,93.175,11.50416667
24.05065737,1.466177613,103.4414714,654.1014728,81.1,14.86388889
24.3345297,0,121.8110286,669.5821663,75.775,16.21759259
24.58178138,0,185.9643795,394.4478372,71.09166667,17.66712963
24.78791772,0,203.5192289,183.4050828,68.49166667,18.12916667
24.93681476,0,158.0398882,135.6325242,66.80833333,18.26851852
24.99347179,0,111.3270599,196.4786852,66.51666667,18.18425926
24.90604727,0,47.16314606,84.50130095,68.81666667,17.45324074
24.63747971,0,1.145543285,5.712386422,72.06666667,16.58796296
24.3740271,0,0,0,76.95,15.36111111
24.11653479,0,0,0,79.64166667,14.9837963
23.79949359,0,0,0,87.28333333,13.75601852
23.59364537,0,0,0,88.50833333,13.43240741
23.39748189,0,0,0,89.625,13.01018519
23.20585109,0,0,0,90.64166667,12.7125
23.07759227,12.65494935,0,0,92.13333333,11.96018518
23.05897581,9.090725273,0,0,93.8,11.47314815
23.00787218,9.501115189,0,0,95.08333333,10.92916667
22.9120125,10.27808804,0,0,96.65,10.29212963
22.87666187,9.945120193,0,0,96.93333333,10.3037037
22.84414534,10.62372208,0,0,96.8,10.22222222
22.77735574,11.33290072,0,0,97.275,9.523611111
22.69204435,12.1283945,1.284187211,3.968799864,97.49166667,9.072685185
22.77420532,18.066721,46.61091236,70.06527493,96.8,9.943055554
23.0304978,12.00734897,85.18761136,24.35091859,94.075,10.90787037
23.33445914,6.499350008,164.7034385,102.6075891,86.86666667,12.89907407
23.59669342,2.797838803,174.4280996,49.6878302,81.18333333,13.79675926
23.64695309,0,122.3222243,7.904099671,79.45833333,14.28981482
23.73566363,0,190.448142,62.84349355,74.59166667,15.45833333
23.88796627,0,163.8584986,93.90264887,70.53333333,16.28194444
24.06487178,0,96.76026425,449.8117006,67.55833333,17.21064815
24.06311454,0,49.22879754,113.6251306,68.98333333,16.37222222
23.88366192,0,1.345599379,19.12125828,72.78333333,15.45324074
23.64978221,0,0,0,76.74166667,14.86435185
23.46300274,0,0,0,76.98333333,14.67453704
23.31470111,0,0,0,75.03333333,13.99768519
23.12155863,0,0,0,77.71666667,12.97083333
22.89782987,0,0,0,81.6,11.83796296
22.59082511,0,0,0,89.79166667,10.66712963
22.45692523,18.85764423,0,0,91.08333333,10.45138889
22.48770676,13.64913632,0,0,91.55,10.09398148
22.56692886,11.3250603,0,0,87.6,10.47731482
22.59199675,12.25489897,0,0,85.36666667,10.7837963
22.58220635,12.64621705,0,0,84.19166667,10.70833333
22.56009403,12.89472271,0,0,82.725,10.57638889
22.539916,12.93039497,0,0,81.65833333,10.24907407
22.4965898,20.99472215,0.150646982,0.069898411,83.41666667,9.496296296
22.52585819,23.46676052,12.44118887,1.240225893,84.24166667,8.928240741
22.58930428,21.81546971,38.59347421,1.327087849,87.6,7.87824074
22.64344491,15.05489464,63.36749644,1.226158851,89.60833333,7.491203704
22.64975746,18.98280746,93.75611432,2.014078939,91.16666667,6.839814815
22.62359057,47.50221268,58.36708335,0.451829295,92.675,6.301388889
22.888383,8.002977584,39.21009372,0.162379793,93.45833333,6.105555556
22.69723148,36.51431011,23.39461127,0.140723631,95.64166667,5.62037037
22.8255648,15.19215048,10.75024292,0.19814864,96.775,5.101851852
22.7690995,40.33062027,4.811033789,0.536623399,96.25,3.862962963
22.77056404,48.55427602,0.199845897,0.092099363,96.59166667,2.069444444
22.84966048,28.85912119,0,0,97.38333333,1.400462963
22.88864801,26.89266036,0,0,98.05833333,1.535648148
22.62909654,10.01240456,0,0,98.06666667,1.890277778
22.18270277,17.35541947,0,0,97.68333333,2.112037037
21.86231461,19.99243513,0,0,97.94166667,2.241666667
21.69627975,20.49299109,0,0,98.35,2.313888889
21.6024431,21.85953998,0,0,98.55,2.366666667
21.53783931,22.09669332,0,0,98.425,2.368055555
21.55433998,21.62547378,0,0,98.125,2.414351852
21.46874274,22.97529182,0,0,97.94166667,2.506018519
21.49128992,22.0129125,0,0,97.54166667,2.658796296
21.48066701,22.23395073,0,0,96.85833333,2.867592593
21.34983901,23.65714626,0,0,97.40833333,2.808333333
21.56601732,75.7922417,0.903935553,0.898897727,97.85,2.958333333
22.55657622,47.85533403,33.67842866,13.60873556,97.15,3.203240741
22.96043315,11.8227126,47.52263384,3.419596144,96.74166667,3.660648148
22.72569339,24.05173467,98.15626777,7.770804033,94.75,4.230555556
22.78236231,21.86035939,123.2012413,6.917135543,91.525,4.268055555
22.84290985,20.68255056,130.0418753,10.27296799,90.15,4.370833333
22.77286128,22.02607128,67.4183938,0.644064941,90.79166667,4.255092593
22.68378554,22.31778583,52.60684419,0.730995073,90.65833333,4.275925926
22.80481097,21.05357788,24.18367124,0.500821746,90.60833333,4.341203704
22.84232418,21.32314321,10.03557546,1.03332322,90.45,4.536111111
22.62955059,31.87730139,0.386911769,0.175037437,91.10833333,4.559259259
22.72383417,28.05945248,0,0,92.75,4.60787037
22.67659561,33.54717119,0,0,94.3,4.604166667
22.61386015,4.469608622,0,0,96.29166667,4.555555556
22.25902892,18.87033648,0,0,96.36666667,4.544444445
22.00305419,18.73321957,0,0,97.7,4.6
21.87123902,18.51415549,0,0,96.225,4.877314815
21.76427085,19.45003616,0,0,93.18333333,4.723148148
21.68351736,19.8521263,0,0,90.825,4.577777778
21.69061212,20.15417028,0,0,90.625,4.442592593
21.62219136,20.70884399,0,0,89.075,4.331481482
21.54721053,21.63505928,0,0,86.925,4.14537037
21.49043598,21.96413047,0,0,85.75833333,4.006481482
21.4499359,21.2584444,0,0,86.35,3.653703704
21.76708573,75.98582858,0.963086363,0.548492903,84.44166667,3.560648148
22.81734879,29.50755867,31.6768536,8.977187975,84.33333333,3.975462963
23.05491172,15.31233828,92.91489705,23.17834864,83.50833333,4.533333333
23.07826194,16.71561816,160.6985175,75.18548367,80.99166667,5.534259259
23.38614935,7.352037693,114.4648166,704.4084582,77.19166667,7.379861111
23.60495934,2.965430647,120.292448,720.9935856,69.65,9.6125
23.65704723,2.73465565,167.4008323,358.6525679,64.19166667,11.11203704
23.66672881,2.618128915,130.0649458,96.06795497,62.25833333,12.01527778
23.36863118,13.71693864,34.67439427,3.250760042,63.35833333,12.07175926
23.23889899,13.49131747,17.06043329,2.299584865,67.125,11.75601852
23.02925476,15.28238142,0.270518766,0.141376709,81.29166667,10.18287037
22.82764221,17.46168028,0,0,79.25833333,10.79722222
22.85778684,15.25597453,0,0,78.325,10.74675926
22.82654445,8.606527497,0,0,82.35,10.34907407
22.64217396,12.07523765,0,0,85.84166667,10.58009259
22.51948252,13.89902011,0,0,84.99166667,11.13055556
22.44557926,12.88741705,0,0,84.10833333,11.2287037
22.40565427,14.3852288,0,0,86.95,10.73240741
22.27828836,15.06300268,0,0,92.175,9.080555556
22.21550886,15.10852143,0,0,82.89166667,8.843055556
22.12856894,16.73829777,0,0,75.325,7.541203704
21.97692641,18.06540457,0,0,73.89166667,5.849537037
21.81217275,19.14619042,0,0,78.08333333,4.713425926
21.65250055,19.71291352,0,0,74.51666667,3.754166667
21.85668025,76.5006762,0.856168026,0.429859843,70.03333333,3.350925926
22.75495828,26.62581144,7.197855283,0.784685673,72.78333333,3.277777778
22.77222171,21.28596552,17.87462238,0.296521589,75.75,3.097685185
22.6676342,24.3275243,66.41082313,1.638555919,72.41666667,3.411111111
22.71749895,24.37489342,60.85320137,0.406451046,76.63333333,3.09537037
22.61046554,26.47954441,83.03303381,0.815387229,81.60833333,3.098148148
22.52253705,25.95928136,116.7894175,4.202024387,87.25833333,3.006944444
22.69175459,44.22545005,97.3023319,5.62511942,89.975,3.031018519
22.89162686,21.54905991,95.33746963,28.92267809,89.96666667,3.104166667
22.77039954,25.52958498,38.13902182,22.23269415,90.80833333,2.775
22.6268499,26.54766892,2.377110468,5.056341055,88.89166667,2.836111111
22.51527597,46.27589428,0,0,86.61666667,2.739814815
22.77400006,24.47473464,0,0,86.68333333,2.548148148
22.514468,11.68310479,0,0,87.9,2.109722222
21.94494922,20.70734978,0,0,88.875,1.741666667
21.63145971,22.37936055,0,0,83.06666667,1.717592593
21.40224809,24.50032003,0,0,86.14166667,0.856481482
21.17357681,26.89393771,0,0,82.775,0.4875
21.04569395,26.42897348,0,0,78.81666667,0.293055556
21.02132789,26.3373628,0,0,78.13333333,0.17962963
20.92344782,27.28143407,0,0,80.35833333,-0.047222222
20.82083334,28.13926159,0,0,81.75,-0.172222222
20.73476606,29.10796583,0,0,81.65833333,-0.174537037
20.68166736,29.41917611,0,0,81.5,-0.167592593
21.03305972,81.22835523,0.953983081,0.452813121,83.74166667,-0.250925926
22.12176676,65.14129123,24.4159852,4.134369023,84.05,-0.098148148
22.91890575,24.76085466,58.82069699,3.73771054,81.9,0.216666667
22.78369677,30.41961688,67.78657518,2.225033594,84.05833333,-0.015277778
22.73847858,50.5190127,90.48886153,12.02006952,93.35,-0.803703704
23.04227046,21.10151716,183.2979959,43.36258335,72.25833333,0.494444445
22.81159433,29.52419744,92.90675519,1.906985248,68.31666667,0.3625
22.62888734,58.23700838,61.13603173,1.238218368,72.31666667,-0.063425926
22.76570314,20.22915467,40.91836945,1.384271228,74.93333333,-0.274074074
22.76438182,39.64123821,22.39482204,3.398185871,78.64166667,-0.390277778
22.70667232,56.75698628,0.915420739,0.398678054,74.375,-0.276388889
22.80239373,35.05645364,0,0,77.83333333,-0.760648148
22.87879248,30.49370894,0,0,78.29166667,-0.836574074
22.49146483,11.31923956,0,0,79.025,-1.025
21.80970931,22.4289177,0,0,80.94166667,-1.068981482
21.39365684,25.47360695,0,0,85.6,-1.389351852
21.12189921,27.94166087,0,0,86.56666667,-1.21712963
20.94280571,28.95984004,0,0,89.33333333,-1.4625
20.76546021,29.24611851,0,0,91.49166667,-1.375462963
20.71744498,30.36332458,0,0,82.475,-0.773148148
20.65570052,29.81431308,0,0,78.23333333,-0.833333333
20.61549796,30.92534703,0,0,75.96666667,-1.099537037
20.56710774,31.53572302,0,0,76.04166667,-1.341203704
20.51377783,31.87663863,0,0,78.40833333,-1.526388889
20.479764,31.37021207,0.596122668,0.223834674,80.69166667,-1.996759259
20.81899127,81.8135895,18.01787505,1.808329562,80.16666667,-2.013425926
21.90686909,66.61891495,47.6880839,2.304119597,79.31666667,-1.775925926
22.76243524,48.77529719,97.07350797,5.01897431,74.825,-1.512962963
22.97647678,23.13943361,175.7764991,31.3755946,72.78333333,-0.864351852
22.82876651,29.54932292,208.5037619,61.82384455,69.81666667,0.133333333
22.70880796,36.36940606,151.3792633,16.59585474,68.83333333,0.297685185
22.7409301,34.92656939,88.7493601,2.868686432,68.16666667,0.524074074
22.72224263,51.73485054,64.81970892,4.888890348,68.28333333,0.77037037
22.83527818,18.09236029,20.03125407,2.218645228,69.66666667,0.85
22.77292118,51.15220515,1.183295092,0.539806102,70.4,0.838425926
22.78771348,51.30047545,0,0,71.50833333,0.910185185
22.89139987,5.789265533,0,0,72.30833333,1.093518519
22.3579646,15.68094957,0,0,71.60833333,1.270833333
21.89095353,21.8135525,0,0,69.325,0.9
21.59764517,23.87087793,0,0,73.16666667,0.235185185
21.36588353,25.84010211,0,0,77.50833333,-0.9
21.09417653,27.61259563,0,0,77.025,-1.106481481
20.91127889,28.47510941,0,0,78.40833333,-1.120833333
20.81263188,29.91524895,0,0,79.69166667,-1.038888889
20.74432152,29.62612315,0,0,80.86666667,-0.954166667
20.71273477,29.2175814,0,0,81.6,-0.823611111
20.67521431,29.43799293,0,0,82.95833333,-0.864814815
20.64814687,29.96680437,0,0,86.525,-1.312962963
20.60349502,30.57533223,1.289313342,0.646288576,84.43333333,-1.631944444
20.9877065,81.77850099,22.07708242,3.865683479,84.70833333,-1.300925926
22.14402569,64.59422917,105.2946379,34.6521592,78.71666667,-0.711574074
23.01660052,19.7985423,148.6539444,47.88685724,72.25,-0.348148148
22.96635102,28.82463755,189.622852,43.92235631,63.65,0.088888889
22.98769785,22.89081485,160.1405171,229.1684784,57.34166667,0.557407408
22.84002108,28.89854433,146.8581352,20.27776211,55.175,0.494444445
22.81157223,27.97089394,148.0851457,31.04982917,55.68333333,0.683333333
22.66400933,30.24834071,72.83905382,7.111055725,58.14166667,0.364814815
22.67788922,34.34649069,43.35590202,18.33118941,58.66666667,0.181944444
22.65791639,58.38611146,3.601917219,5.954888432,59.79166667,-0.028703704
22.82628975,19.75017224,0,0,62.58333333,-0.243981481
22.45563551,9.103505528,0,0,62.64166667,-0.389814815
21.88776134,21.67814875,0,0,62.44166667,-0.493055556
21.5079064,24.93927498,0,0,62.93333333,-0.798148148
21.24455148,25.83109219,0,0,65.00833333,-0.988425926
21.0644214,27.56553761,0,0,68.2,-1.107407407
20.95177089,27.9381405,0,0,70.375,-1.175925926
20.86040052,29.23232115,0,0,73.64166667,-1.699537037
20.70993515,30.71110997,0,0,85.06666667,-2.393981482
20.6513109,30.34414729,0,0,89.65833333,-2.943055555
20.50745418,31.93691241,0,0,90.75,-2.998611111
20.37910627,32.56753792,0,0,89.51666667,-3.18287037
20.33361424,33.97693342,0,0,85.43333333,-3.259722222
20.64964056,80.95114558,2.228795901,2.144761233,84.91666667,-3.253240741
21.68409258,66.64375838,46.14648115,30.74269502,80.30833333,-3.185185185
22.57081433,56.66578144,115.6657854,93.59357878,74.55833333,-3.02962963
22.89209706,28.52632593,120.3915036,56.26726245,83.11666667,-3.569444445
22.84003608,31.09462237,164.8755569,185.0834944,78.51666667,-2.924074074
22.90573813,29.28852957,182.4446878,259.4688188,68.65,-2.637962963
22.68025861,35.97284324,192.3498005,66.5034308,61.9,-3.053240741
22.68261655,30.64313118,152.2617998,186.4544519,56.8,-2.911574074
22.59173256,58.25327422,112.7590949,255.0908616,57.4,-2.905555555
22.73887787,34.39209966,58.72682866,68.75104834,58.925,-3.150925926
22.80795706,41.05066668,3.754461278,4.96884097,61.26666667,-3.112037037
22.72855065,58.53345741,0,0,63.91666667,-3.111574074
22.8114757,41.65662628,0,0,69.94166667,-3.481944445
22.64528766,5.234136583,0,0,72.54166667,-3.627777778
21.91434661,23.4815261,0,0,71.86666667,-3.790277778
21.39057424,25.9124964,0,0,70.30833333,-3.438888889
21.15727336,26.22469783,0,0,70.78333333,-3.384259259
20.88715569,29.29356477,0,0,80.15,-3.958796296
20.66722616,31.09455243,0,0,86.86666667,-3.966203704
20.62219442,31.41388591,0,0,86.71666667,-3.760185185
20.49972104,32.58728148,0,0,87.875,-3.419907407
20.41801645,33.86768546,0,0,89.1,-2.888888889
20.49222842,33.12283658,0,0,87.90833333,-2.151851852
20.5267557,30.54454617,0,0,82.45833333,-0.977314815
20.88166607,75.00714269,2.277404167,1.88863322,77.10833333,0.162037037
21.89421117,62.63050763,15.0269165,1.277339845,81.80833333,2.228240741
22.73459247,48.08767889,52.60716284,2.28574615,79.76666667,3.522685185
23.01141533,12.33444694,103.45733,6.996382845,82.775,3.614814815
22.77988954,32.41656178,123.4916082,14.59988632,86.86666667,3.641666667
22.85088422,39.60204849,69.3806824,0.44983851,86.575,3.840277778
22.78115929,34.44743468,72.68512735,0.693090678,88.18333333,3.645370371
22.86894125,28.04507864,69.47524057,1.248855147,90.73333333,3.469907407
22.91536705,22.19398678,52.69835998,2.839733773,86.825,3.877314815
22.7808005,25.75501528,42.05115373,15.40524118,87.775,3.802777778
22.79609526,41.76475549,2.515645241,1.486795744,77.85,4.486111111
22.76419718,32.98567249,0,0,74.66666667,4.506944445
22.8515464,23.39479321,0,0,70.03333333,4.61712963
22.56266708,11.93992296,0,0,69.825,4.458333334
22.09640491,18.91881808,0,0,70.875,4.4125
21.81072364,21.43287178,0,0,69.74166667,4.363425926
21.63200901,22.63035797,0,0,70.54166667,4.256018518
21.49421162,23.39666168,0,0,70.13333333,4.111111111
21.3892818,24.66295519,0,0,69.38333333,3.926851852
21.40471844,23.54753558,0,0,71.48333333,3.619907407
21.35431072,25.08298043,0,0,73.53333333,3.324537037
21.26825631,24.95029608,0,0,74.875,3.168055556
21.19668358,25.06746171,0,0,76.89166667,3.075925926
21.14946927,25.98340809,0,0,81.14166667,2.722222222
21.36614511,75.76675468,2.029579907,1.020780597,90.79166667,1.778240741
22.28817319,61.24619231,36.22397448,9.610844885,93.64166667,1.806944445
22.99423586,16.88923573,83.88936069,10.85843508,93.35,2.085185185
22.86235847,26.8139872,88.81121144,3.489518821,89.975,2.114351852
22.8714474,25.10720071,173.8796946,21.16983343,85.40833333,2.68287037
22.8712846,23.34710312,124.6899672,5.43146829,80.25,3.386111111
22.661689,26.77672788,16.78019289,0.031301052,77.66666667,2.781018519
22.75639364,24.77008233,73.65189107,1.968077727,77.15833333,3.065740741
22.81624749,23.47913445,90.75184666,20.83644346,74.64166667,3.375
22.69172793,24.20778688,50.61655928,26.13150563,72.925,3.494444445
22.70172418,42.02082056,4.217488004,5.059697765,71.59166667,3.267592593
22.76082708,20.00452764,0,0,73.9,3.156944444
22.78332976,38.77080058,0,0,77.575,3.090740741
22.682185,9.336706848,0,0,80.16666667,2.905092593
22.19091681,18.62308297,0,0,82.44166667,2.794907407
21.87450218,21.08960226,0,0,82.9,2.69212963
21.62856476,23.26947908,0,0,82.74166667,2.325462963
21.42501647,24.24997693,0,0,80.08333333,2.041203704
21.27688704,25.6044924,0,0,78.29166667,1.706018518
21.19867458,24.74633059,0,0,77.35,1.651851852
21.20114912,25.64565339,0,0,77.24166667,1.325925926
21.11836638,27.04413769,0,0,79.15833333,1.039351852
21.12225152,26.47147043,0,0,79.94166667,0.737962963
21.01601492,26.54043133,0,0,81.55833333,0.281481481
21.29572595,80.53459508,4.18395066,6.179555057,81.7,0.110185185
22.36757584,62.54464121,56.39481697,109.0643761,78.94166667,0.188888889
22.9385866,15.9113273,102.7308569,32.15482352,75.19166667,0.151851852
22.77791209,21.72455738,147.1800286,277.7808072,78.35416667,0.092129727
22.87616536,32.22081078,112.3567286,62.31609049,81.78333333,-0.675
22.79625423,27.31158038,182.1672068,321.7166883,74,-0.031481482
22.96220814,25.00406627,114.0180242,741.0228133,53.49166667,0.923611111
23.15867368,22.49997996,72.86745452,877.9836967,41.08333333,1.372685185
23.30423834,22.6520011,57.64909473,824.2022144,40.225,1.093518519
23.26047028,26.69671371,29.62482,789.9312472,40.10833333,0.677314815
22.88693934,31.90761272,5.063098552,187.6504567,42.63333333,-0.304166667
22.69822418,62.01151026,0,0,45.275,-0.673611111
22.81498272,40.01796545,0,0,48.49166667,-1.116203704
22.64101653,5.081441581,0,0,53.01666667,-1.672685185
21.94305172,22.29629527,0,0,58.575,-2.343518519
21.44925113,26.01965843,0,0,61.60833333,-2.823148148
21.10129081,28.52598838,0,0,63.54166667,-3.185185185
20.85535212,29.11217238,0,0,64.60833333,-3.533333333
20.66526786,30.76146814,0,0,68.65,-4.071296296
20.55453577,31.95368748,0,0,69.675,-4.499074074
20.40891031,32.54013311,0,0,70.99166667,-4.911574074
20.26198177,33.8475538,0,0,71.83333333,-5.290277778
20.16838346,35.05997052,0,0,72.21666667,-5.614814815
20.05050598,35.21336189,0,0,69.95,-5.953240741
20.26749669,77.20134565,5.097707539,11.16444658,66.6,-6.125
21.21255019,70.87248234,57.21014699,46.87867455,65.425,-5.932407407
22.13444576,64.0801338,124.4978224,152.7493772,63.93333333,-5.264351852
22.89661562,30.07269772,185.6623552,168.8862515,61.05,-4.675925926
22.91299099,30.09631442,212.3260401,290.0831645,58.175,-3.789351852
22.88055919,32.44401602,239.4892814,110.3499523,56.6,-3.550925926
22.89533284,34.48898618,205.7361176,40.31467401,56.24166667,-3.340740741
22.84639976,34.74416798,167.4048351,35.48894163,56.18333333,-3.150925926
22.74490008,35.21487841,96.31288465,15.69874141,59.00833333,-3.418518519
22.69348978,52.09750322,55.34943732,31.9798159,64.03333333,-3.69212963
22.72045032,61.81411493,5.297201528,5.377235078,63.78333333,-3.966666667
22.78007077,42.9706354,0,0,64.18333333,-4.287037037
22.82105909,38.40306468,0,0,60.35,-4.344907408
22.28948123,12.21914192,0,0,61.675,-4.524537037
21.4486502,27.2725683,0,0,62.55833333,-4.505555556
20.97316863,29.6045525,0,0,63.35,-4.8375
20.64123815,31.10520243,0,0,61.3,-5.375
20.38501821,34.31005178,0,0,60.96666667,-5.838425926
20.16458136,35.73006943,0,0,61.625,-6.328240741
19.98905318,37.85543548,0,0,62.625,-6.781018519
19.86086997,39.18498602,0,0,63.825,-7.2375
19.76773343,37.67814237,0,0,65.625,-7.556018519
19.69934928,40.08559278,0,0,67.74166667,-7.991666667
19.63326927,40.20153633,0,0,69,-8.316203704
19.57669932,39.21956342,5.891763058,41.42924387,69.93333333,-8.362962963
20.18736482,79.66439501,44.84736569,576.6962329,67.79166667,-7.438425926
21.75900985,66.71513219,69.71554515,740.1927779,64.44166667,-5.755555556
22.96474526,17.67962269,82.8336832,829.9269515,58.88333333,-4.084722222
22.87703025,11.87581576,90.07836764,871.5564006,54.09166667,-3.167592593
22.79333029,39.21118798,97.97335398,862.1536271,48.55,-1.715277778
23.01572497,25.3347743,125.8582705,723.0894185,43.28333333,-0.558333334
23.13520676,23.43855219,124.4147729,578.6077701,42.01666667,-0.323611111
22.97258358,28.74622509,134.9668417,103.1452156,42.125,-0.486574074
22.7438987,31.45451863,68.87739295,91.18209969,41.95833333,-0.591666667
22.814185,40.56756965,7.161706197,93.80391351,43.09166667,-0.777314815
22.68540093,49.89906006,0,0,45.63333333,-1.268518518
22.52404914,5.079918025,0,0,46.95833333,-1.465277778
21.85706549,24.65530528,0,0,48.45,-1.65787037
21.43545592,25.15611312,0,0,49.43333333,-1.639351852
21.19613234,27.93120058,0,0,49.74166667,-1.8375
21.01954385,27.57512341,0,0,49.96666667,-1.976388889
20.92201506,28.47620315,0,0,51.55833333,-2.341203704
20.85284467,29.70663642,0,0,51.675,-2.262037037
20.81994858,28.12381921,0,0,47.91666667,-1.501388889
20.75365715,29.00399999,0,0,43.95,-0.330555556
20.74264668,29.38609324,0,0,43.725,-0.139814815
20.77175145,28.69677466,0,0,44.84166667,0.493981481
20.80140093,27.95982181,0,0,45.55,1.424074074
20.78530047,28.73433806,1.947341479,0.628558888,44.89166667,2.227314815
21.09876341,73.45069629,16.64234255,1.237933704,47.35,2.917592593
22.11828095,58.31995133,45.53330848,1.151761378,53.05833333,3.351851852
22.90536222,29.4667444,78.43688386,1.300877373,56.44166667,3.411111111
22.81995028,21.06368105,113.609071,2.120651303,59.76666667,3.528240741
22.94458796,28.42037853,176.8031801,392.2666454,58.15833333,4.89212963
23.22106776,14.16059958,182.8201521,395.3008372,53.49166667,6.275462963
23.08477545,16.68136786,179.6820404,103.168997,52.15,6.785648148
22.8858319,17.6906155,105.6120397,34.0549099,52.075,7.343518518
22.67746781,18.76784849,35.89817043,5.221620331,52.86666667,7.741203703
22.59021759,43.38435943,4.629005767,2.630195278,54.775,7.798148148
22.88120041,8.280225678,0,0,56.40833333,7.570833333
22.60223414,12.09765484,0,0,57.475,7.336111111
22.33753298,16.82966208,0,0,58.74166667,6.827777778
22.13350649,18.68398524,0,0,61.01666667,6.023611111
21.92043364,19.48038066,0,0,64.05833333,4.543981482
21.74346171,21.4012716,0,0,65.70833333,3.228240741
21.61298118,21.80199385,0,0,67.18333333,2.538425926
21.45181331,23.41069282,0,0,69.69166667,2.027314815
21.35398214,22.98108216,0,0,72.51666667,1.346759259
21.23365191,25.24814168,0,0,75.35833333,0.688425926
21.0922331,27.13019313,0,0,77,0.262962963
20.986776,26.53439332,0,0,78.4,-0.088888889
20.93826342,26.9336753,0,0,79.46666667,-0.341203704
21.20130336,74.83258513,8.178093728,66.55130395,80.7,-0.386574074
22.5253458,47.70467437,54.02907236,490.4990738,77.375,1.006018519
23.45955519,4.889832349,89.83219148,615.5349209,69.80833333,3.787962963
23.55140524,3.350224257,106.2383588,724.1157742,64.525,5.368055556
23.6260477,3.121210231,119.7915364,753.93953,60.44166667,6.873611111
23.65070474,2.833293,118.6832263,786.5999145,55.58333333,8.921296296
23.66165734,2.723185908,111.3778405,792.5518878,51.425,10.8162037
23.76497594,2.61856414,105.2026645,738.3066149,49.25833333,12.2162037
23.86463741,2.541106038,79.86276567,707.6384021,47.91666667,13.18657407
23.91625324,2.582682122,37.58345636,746.9007998,47.75833333,13.38287037
23.63801286,2.613127455,8.574429087,14.86643165,51.65,12.15462963
23.1690702,3.832196291,0,0,54.175,11.36203704
22.7759332,3.780359977,0,0,57.2,10.34398148
22.46514263,3.796925358,0,0,61.90833333,9.14212963
22.17637542,3.821545982,0,0,67.30833333,8.047685185
21.92350255,3.861795828,0,0,72.64166667,8.231944444
21.60213167,3.844541502,0,0,87.36666667,7.539351852
21.24676735,4.005352819,0,0,91.79166667,7.277314815
21.04862066,3.898741259,0,0,92.1,7.271759259
20.92416058,3.967693632,0,0,91.00833333,7.910185185
20.84820145,4.007433776,0,0,89.4,8.788888889
20.66295585,3.984332478,0,0,91.45833333,10.22777778
20.50889203,4.148099817,0,0,95.80833333,11.49814815
20.47600772,4.114659888,0,0,97.04166667,11.66944444
20.42679611,4.060071073,1.830138263,0.486736236,97.63333333,11.82361111
20.41152287,4.112819254,12.095159,0.924113579,98.21666667,11.9962963
20.42883431,4.183798117,27.44201708,0.353325339,98.25833333,12.40046296
20.58630113,4.231553654,74.53745376,1.80643799,96.69166667,13.14166667
20.85748071,2.10156525,127.2232194,4.352297443,92.28333333,14.23981482
21.04783255,0,156.3568733,27.26822381,84.225,15.25462963
