2.180970930999999879e+01,2.242891769999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.926851851999999976e+00,8.094166667000000359e+01,-1.068981482000000094e+00,2.639166667000000075e+02,2.019130667000000212e+00
2.109223310000000140e+01,2.713019312999999855e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.292592593000000178e+00,7.700000000000000000e+01,2.629629629999999940e-01,2.102500000000000000e+02,1.750906670000000054e-01
2.124455147999999838e+01,2.583109218999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.731018519000000033e+00,6.500833332999999925e+01,-9.884259260000000102e-01,3.023333332999999925e+02,3.203786670000000059e-01
2.334835325999999966e+01,2.814482391999999944e+00,2.204422856000000053e+01,1.602420079000000044e+02,2.629629629999999940e-01,4.754999999999999716e+01,1.099444444000000054e+01,1.177500000000000000e+02,1.266613329999999871e-01
2.212856894000000096e+01,1.673829776999999908e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.462037036999999984e+00,7.532500000000000284e+01,7.541203703999999952e+00,2.783333332999999925e+02,2.682240000000000180e+00
2.189421116999999839e+01,6.263050762999999677e+01,1.502691650000000045e+01,1.277339844999999974e+00,-5.685185190000000555e-01,8.180833332999999641e+01,2.228240741000000025e+00,2.310000000000000000e+02,2.436367999999999867e+00
2.426778394999999833e+01,0.000000000000000000e+00,1.381429567000000134e+02,6.908474797000000081e+02,1.312546296000000012e+01,5.996666667000000217e+01,2.119490740999999900e+01,2.140833332999999925e+02,1.948349332999999906e+00
2.223992008000000098e+01,3.657025829000000172e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.030092593000000001e+00,6.344166666999999649e+01,1.067453704000000059e+01,2.787500000000000000e+02,6.694423999999999708e+00
2.211828094999999905e+01,5.831995133000000209e+01,4.553330848000000231e+01,1.151761378000000002e+00,-5.304166666999999613e+00,5.305833333000000351e+01,3.351851851999999798e+00,2.545000000000000000e+02,2.600282667000000103e+00
1.982595472999999942e+01,4.777895520000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.814814810000000334e-01,9.361666667000000075e+01,1.701388888999999960e+00,2.066666667000000075e+02,1.199557333000000003e+00
2.053387709000000072e+01,2.230226203000000140e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.800462963000000194e+00,6.505833332999999641e+01,-1.064351851999999932e+00,2.809166667000000075e+02,4.399618667000000372e+00
2.272045032000000120e+01,6.181411493000000235e+01,5.297201528000000437e+00,5.377235078000000001e+00,-9.818981480999999789e+00,6.378333332999999783e+01,-3.966666667000000146e+00,2.915000000000000000e+02,1.970701333000000055e+00
2.061549795999999901e+01,3.092534703000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.798148148000000113e+00,7.596666666999999507e+01,-1.099537036999999939e+00,2.796666667000000075e+02,2.738119999999999887e+00
2.126485552000000112e+01,2.359673404000000119e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.990740739999999787e-01,8.369166667000000359e+01,1.968518517999999995e+00,3.081666667000000075e+02,2.570479999999999987e-01
2.181072363999999908e+01,2.143287177999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.722222220000000359e-01,6.974166667000000075e+01,4.363425925999999677e+00,2.686666667000000075e+02,1.609344000000000108e+00
2.303744323000000094e+01,3.319495322000000215e+01,1.737078463999999940e+02,2.672695213000000081e+02,-1.282685185000000061e+01,4.982500000000000284e+01,-3.878703703999999863e+00,1.773333332999999925e+02,1.326218667000000018e+00
1.983827614999999867e+01,2.915746033000000015e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.921296299999999846e-01,7.546666666999999507e+01,5.008333333999999581e+00,1.913333332999999925e+02,2.793999999999999817e-01
2.174952499000000117e+01,1.898989747999999977e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.467592593000000001e+00,9.154166666999999791e+01,3.716203704000000219e+00,2.640833332999999925e+02,2.831253329999999790e-01
2.075904036000000019e+01,5.724632672000000255e+00,9.567705675999999926e+01,9.017307190000000139e-01,3.189351852000000154e+00,8.314166667000000643e+01,5.823148147999999580e+00,3.094166667000000075e+02,1.199557333000000003e+00
2.388366192000000154e+01,0.000000000000000000e+00,1.345599379000000040e+00,1.912125827999999927e+01,1.060509258999999993e+01,7.278333333000000493e+01,1.545324074000000003e+01,6.316666666999999791e+01,3.576320000000000054e-01
2.307137033000000059e+01,5.557611718999999617e+00,8.899302376999999353e+01,3.125371400000000222e+02,-3.591666667000000146e+00,7.359166666999999507e+01,5.810185180000000393e-01,3.076666667000000075e+02,3.799839999999999884e-01
2.248104398999999987e+01,3.130885478000000077e+01,5.972334170999999969e+01,1.238377612000000028e+01,-6.279629629999999629e+00,7.233333333000000209e+01,-1.967129630000000073e+00,2.878333332999999925e+02,2.641261333000000100e+00
2.082595936999999964e+01,1.271663569000000038e+01,8.970717274000000430e+01,5.959822401999999784e+02,-1.188287036999999913e+01,4.841666666999999791e+01,-2.489351851999999976e+00,2.914166667000000075e+02,3.021245332999999977e+00
2.157086912999999839e+01,2.020842658000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.583333332999999676e+00,6.912500000000000000e+01,4.180555559999999948e-01,1.000000000000000000e+01,0.000000000000000000e+00
2.290573812999999959e+01,2.928852957000000146e+01,1.824446877999999970e+02,2.594688188000000082e+02,-7.630555556000000017e+00,6.865000000000000568e+01,-2.637962963000000105e+00,2.892500000000000000e+02,2.257552000000000003e+00
2.267972838000000024e+01,1.940526849999999826e+01,6.385899904000000049e+01,3.778066635000000062e+00,3.275462962999999839e+00,8.552500000000000568e+01,5.504629630000000162e+00,2.787500000000000000e+02,2.160693333000000216e+00
2.423435996999999986e+01,0.000000000000000000e+00,2.957718778000000270e+02,3.716309372999999994e+01,1.087314815000000046e+01,6.031666666999999649e+01,1.869999999999999929e+01,1.175000000000000000e+02,1.657773332999999960e+00
2.187229007999999908e+01,3.206029951000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.218055555999999928e+00,6.939166667000000643e+01,8.495370369999999838e+00,2.780000000000000000e+02,5.900928000000000395e+00
1.910415782999999834e+01,1.853611152999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.174953703999999988e+01,5.488333332999999925e+01,-4.021759259000000419e+00,3.966666666999999791e+01,2.123440000000000050e-01
1.904300496999999837e+01,1.798250712000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.008333332999999943e+00,9.409166666999999507e+01,1.858796295999999959e+00,3.014166667000000075e+02,8.456506670000000225e-01
2.330319567000000092e+01,3.007703989999999994e+00,2.198369508000000110e+02,4.030891480999999885e+02,4.410185184999999564e+00,5.844166666999999649e+01,1.231759259000000029e+01,2.676666667000000075e+02,2.197946667000000076e+00
2.222672173999999856e+01,2.772944529000000102e+01,2.399776027999999997e+02,2.565600590999999895e+02,-1.002685184999999990e+01,6.369166666999999649e+01,-4.172222222000000258e+00,1.740000000000000000e+02,1.702477333000000037e+00
1.932598949000000133e+01,1.528266638000000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.685185189999999888e-01,8.293333332999999641e+01,2.982407407999999815e+00,2.148333332999999925e+02,2.123440000000000050e-01
2.200810524999999984e+01,3.216926381999999762e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.663888888999999871e+00,8.080833332999999641e+01,-7.782407409999999581e-01,2.952500000000000000e+02,2.015405332999999910e+00
2.269348978000000017e+01,5.209750322000000011e+01,5.534943731999999983e+01,3.197981589999999841e+01,-9.501388888999999338e+00,6.403333333000000493e+01,-3.692129630000000162e+00,2.845833332999999925e+02,2.115989332999999917e+00
2.098677599999999899e+01,2.653439331999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.393055556000000195e+00,7.840000000000000568e+01,-8.888888899999999871e-02,2.073333332999999925e+02,0.000000000000000000e+00
2.331470111000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.659259259000000597e+00,7.503333333000000493e+01,1.399768519000000033e+01,8.466666666999999791e+01,6.966373329999999697e-01
2.139358783000000130e+01,5.454912783999999704e+01,1.318671504000000141e+02,1.358189050000000009e+01,-5.746296295999999693e+00,7.389166667000000643e+01,-1.704166666999999968e+00,2.890833332999999925e+02,2.115989332999999917e+00
2.063606156000000169e+01,3.848954073000000164e+01,2.620538204000000064e+02,3.947421583999999939e+02,-1.279259258999999993e+01,5.126666666999999933e+01,-4.233796296000000403e+00,2.916666667000000075e+02,2.976541333000000122e+00
2.090568902000000051e+01,7.603998586000000159e+01,1.985338532000000100e+01,7.652476638999999636e+00,-6.991203704000000130e+00,4.436666667000000075e+01,4.048611110999999596e+00,1.448333332999999925e+02,8.866293330000000195e-01
2.180289232000000155e+01,9.925943652999999145e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.274537036999999984e+00,4.689999999999999858e+01,2.954166666999999968e+00,1.861666667000000075e+02,5.848773329999999993e-01
2.326860259000000042e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.316666666999999791e+00,8.400833332999999925e+01,1.090092592999999965e+01,3.089166667000000075e+02,2.265002667000000081e+00
2.065823775999999867e+01,4.683751409000000088e+00,1.253431466000000105e+00,4.509243103000000197e+00,-1.083796296000000048e+01,5.418333333000000351e+01,-2.874074074000000145e+00,3.082500000000000000e+02,1.281514666999999941e+00
2.196535288000000108e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.229351836999999925e+01,7.800000000000000000e+01,1.611435184999999848e+01,2.080833332999999925e+02,2.432642667000000092e+00
2.326047027999999983e+01,2.669671371000000093e+01,2.962481999999999971e+01,7.899312472000000298e+02,-1.133472221999999974e+01,4.010833333000000067e+01,6.773148150000000145e-01,2.913333332999999925e+02,1.825413332999999971e+00
2.074264668000000000e+01,2.938609324000000100e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.099907407000000070e+01,4.372500000000000142e+01,-1.398148150000000089e-01,1.776666667000000075e+02,2.793999999999999817e-01
2.227314008000000101e+01,1.344894898000000083e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.396296295999999160e+00,8.139166667000000643e+01,1.248148147999999935e+01,2.484166667000000075e+02,2.756746669999999844e-01
2.140770342000000070e+01,0.000000000000000000e+00,1.473671559999999943e+02,2.170250464000000079e+01,4.058333333000000209e+00,7.447499999999999432e+01,8.324074074000000323e+00,2.906666667000000075e+02,9.834880000000000289e-01
2.280250171000000137e+01,3.336034381999999798e+00,1.605470320999999956e+02,1.068842927000000032e+02,2.406944444000000072e+00,5.191666666999999791e+01,1.197037036999999948e+01,1.315000000000000000e+02,4.172373329999999880e-01
2.321031782000000021e+01,2.863554957999999928e+00,1.068571187999999950e+02,6.105548963999999614e+02,-1.700925926000000032e+00,4.470000000000000284e+01,9.743055554999999757e+00,2.564166667000000075e+02,2.939287999999999901e+00
2.284002149000000159e+01,2.166086765000000014e+01,1.112250298999999956e+02,8.060305790999999545e+02,-5.668055555999999662e+00,5.504166666999999791e+01,2.446759258999999798e+00,2.800000000000000000e+02,4.194725333000000056e+00
2.329460098999999929e+01,3.121847119999999975e+00,2.294469941000000119e+02,2.797611125000000243e+02,3.515277778000000186e+00,5.767499999999999716e+01,1.156250000000000000e+01,2.381666667000000075e+02,2.071285333000000062e+00
2.085535211999999916e+01,2.911217238000000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.239351852000000420e+00,6.460833332999999357e+01,-3.533333332999999854e+00,2.980000000000000000e+02,3.613573330000000028e-01
1.927320287999999948e+01,1.806772356000000102e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.950925926000000032e+00,4.870833333000000209e+01,-4.773148150000000034e-01,3.042500000000000000e+02,5.029200000000000337e-01
2.086014950999999940e+01,2.514448412999999860e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.833333330000000316e-01,6.059166667000000217e+01,6.063425925999999855e+00,1.526666667000000075e+02,4.470400000000000068e-02
2.234086930999999865e+01,3.352894014999999950e+00,1.211403532000000070e+02,9.106141072000000349e+02,-1.021620369999999944e+01,4.175000000000000000e+01,1.367592592999999912e+00,3.295000000000000000e+02,2.414016000000000162e+00
2.372622635000000102e+01,0.000000000000000000e+00,1.858462916000000007e+02,3.840969271999999819e+02,1.409305555999999982e+01,8.141666666999999791e+01,1.728518518999999998e+01,2.283333332999999925e+02,2.365586667000000087e+00
2.286518659000000042e+01,3.734771778999999725e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.719907406999999999e+00,9.004999999999999716e+01,-5.337037036999999984e+00,2.120000000000000000e+02,0.000000000000000000e+00
1.994854627000000136e+01,2.689776983000000143e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.415277778000000097e+00,7.382500000000000284e+01,-2.379629630000000162e+00,2.740000000000000000e+02,2.458720000000000017e+00
2.259295914999999866e+01,1.248325679000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.412499999999999645e+00,8.101666667000000643e+01,9.499074073999999257e+00,2.275000000000000000e+02,3.837093329999999858e-01
