# # iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea,infilRate
2.090755308378459887e+01,1.921591795434860117e+01,2.245174635999999850e+02,2.731709164000000101e+02,5.239999999999999858e+01,2.161574074000000234e+00,3.313497163249999744e+01,1.000000000000000000e+00,2.321121255020723063e-03,2.509342815209327568e+02,1.456164032380497186e+00,2.048688500391779299e-01
2.343532219772480119e+01,0.000000000000000000e+00,2.646885128000000122e+02,9.990668252000000393e+01,7.534999999999999432e+01,1.896249999999999858e+01,2.374990601920000088e+01,0.000000000000000000e+00,4.091309303554037380e-03,7.014619636920560879e+02,1.546689360619299070e+00,1.137805286907227487e-01
2.060146327514059905e+01,4.126342727621310047e+01,1.355828186999999900e+02,4.769177298999999692e+01,7.351666667000000643e+01,-9.796759258999999886e+00,5.919528606329999576e+01,1.000000000000000000e+00,2.854441280635278133e-03,5.888214708342868562e+02,1.232482830229531645e+00,1.187565487879695542e-01
2.420676413062809829e+01,0.000000000000000000e+00,2.751926252999999747e+02,7.929018037000000163e+01,5.734166667000000217e+01,2.105370371000000063e+01,2.379203749999999928e+01,0.000000000000000000e+00,1.800005293761173727e-03,8.112365532116259601e+02,1.303995663802224758e+00,6.001776484316913990e-02
2.074707619918299883e+01,1.578729745455560085e+01,3.080844498000000087e+01,6.226178816000000324e+02,4.993333333000000351e+01,-3.103240741000000025e+00,4.304211605079999714e+01,1.000000000000000000e+00,4.708869052577426863e-03,6.103070778440498998e+02,1.311039750189650244e+00,1.029321486072002079e-01
2.039246638583220061e+01,2.756237919891529842e+01,1.856623551999999790e+02,1.688862514999999860e+02,6.104999999999999716e+01,-4.675925926000000565e+00,5.172069930669999849e+01,1.000000000000000000e+00,2.039228530903703946e-03,7.983046200182271832e+02,1.133673404419458075e+00,6.155982310072622560e-02
2.174966849372480127e+01,2.428814679912990115e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.779999999999999716e+01,-1.499537036999999851e+00,3.907404245330000236e+01,1.000000000000000000e+00,2.511708593220739541e-03,4.946463301214581065e+02,1.479405564137819873e+00,2.216231788111096002e-01
2.292792450125880066e+01,2.403415320804739963e+01,8.303303381000000627e+01,8.153872290000000467e-01,8.160833332999999357e+01,3.098148147999999935e+00,3.882170800920000175e+01,1.000000000000000000e+00,2.687835991545544853e-03,3.931710419040971374e+02,1.405494979021656432e+00,1.052209244538257205e-01
2.188199777741689900e+01,5.528009262350900066e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.629166666999999791e+01,8.171759258999999886e+00,2.721239074080000009e+01,1.000000000000000000e+00,3.188138174254407861e-03,3.427344919975010953e+02,1.243272053428337243e+00,8.749931600788835029e-02
2.221479573918420058e+01,0.000000000000000000e+00,1.345599379000000040e+00,1.912125827999999927e+01,7.278333333000000493e+01,1.545324074000000003e+01,2.360738036580000099e+01,0.000000000000000000e+00,3.184932051740273651e-03,5.935259858316915142e+02,1.524131258141881107e+00,9.152301312522151400e-02
2.337194505634559860e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.245833333000000209e+01,1.630416667000000075e+01,2.387654994420000065e+01,0.000000000000000000e+00,1.927252619654015774e-03,4.328405843577783685e+02,1.328476855329526307e+00,4.955617313630956977e-02
2.419369636217999897e+01,3.832434408986500074e+01,8.880751542000000143e+01,1.800773274999999956e+02,4.361666667000000075e+01,-1.984259259000000108e+00,4.689656194500000197e+01,1.000000000000000000e+00,1.531284611953689055e-03,6.795028561248464030e+02,1.548888603744717374e+00,4.325475346705422164e-02
2.375738033645599856e+01,3.551049284767179959e+00,2.135181189999999845e+02,7.510424193000000059e+01,4.978333332999999783e+01,1.346296296000000048e+01,2.342088560579999879e+01,1.000000000000000000e+00,2.292426555402274704e-03,6.030346213077508537e+02,1.629031692046471136e+00,5.462092826985590066e-02
2.235284687807050119e+01,1.627844071640749846e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.614166667000000643e+01,8.564814820000000717e-01,3.593577679669999725e+01,1.000000000000000000e+00,3.471523460772572671e-03,4.575430251066195524e+02,1.410954524508872820e+00,5.347503773207338412e-02
1.970251946307960011e+01,1.915728238558870089e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.735833332999999357e+01,1.483796295999999959e+00,3.042361088499999866e+01,1.000000000000000000e+00,1.837276316949970493e-03,4.049892491016989879e+02,1.544344237699302624e+00,7.542611606499191601e-02
2.008496795614430042e+01,1.347735203982770003e+01,6.184886379999999795e-01,4.838561120000000049e-01,9.912500000000000000e+01,7.606481481000000322e+00,3.227188444920000165e+01,1.000000000000000000e+00,2.480608929066703376e-03,4.118165428676699094e+02,1.343046016433294243e+00,2.688957954033424080e-01
2.238787157238359882e+01,1.873013052086579933e+01,1.937681273999999831e+01,5.305526779999999443e-01,9.708333333000000209e+01,7.216666667000000146e+00,3.338283055080000139e+01,1.000000000000000000e+00,2.049039644090431492e-03,5.160831528495831435e+02,1.560361348708395157e+00,7.687925119218914916e-02
2.098671320541620133e+01,1.541968586377809913e+01,4.200043671000000245e+01,8.627778622999999314e+00,7.397499999999999432e+01,8.441203703999999419e+00,3.387592111579999710e+01,1.000000000000000000e+00,2.238815848604944897e-03,4.605380961211698718e+02,1.263518456187133321e+00,7.218279549411571461e-02
2.311134654798999932e+01,3.503353192534159888e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.008333333000000209e+01,-4.146759258999999531e+00,4.683807199079999606e+01,1.000000000000000000e+00,3.447601791758532659e-03,4.552468185672074696e+02,1.509748873791419088e+00,1.282922389513636852e-01
1.931042313600379856e+01,2.742215150381500166e+01,1.067070143000000026e+00,1.443663878000000178e+00,7.864166667000000643e+01,-6.791666667000000324e+00,5.154743374920000321e+01,1.000000000000000000e+00,3.842912964318862586e-03,7.189611989058296331e+02,1.512900057398981701e+00,2.870268238371321279e-01
2.228037212164889880e+01,1.029820234995160000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.254166666999999791e+01,1.172129630000000056e+01,3.081522994499999868e+01,1.000000000000000000e+00,3.716534154701862502e-03,3.633130147347299044e+02,1.448531062500721722e+00,8.536363965440936508e-02
2.008628210072080122e+01,1.885786846352390000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.829166666999999791e+01,1.706018518000000039e+00,3.703630150920000119e+01,1.000000000000000000e+00,2.386022720868180048e-03,9.169691141552955287e+02,1.376313157466728221e+00,2.897827557718877234e-01
1.883689087845460008e+01,1.553066650651689962e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.379166666999999791e+01,1.874074074000000145e+00,3.040469793079999761e+01,1.000000000000000000e+00,4.091309303554037380e-03,7.014619636920560879e+02,1.546689360619299070e+00,1.137805286907227487e-01
2.314966209767689875e+01,3.609858276767580065e+01,8.392427383000000418e+01,7.696254799999999174e-02,9.740000000000000568e+01,1.075231480999999967e+01,3.309430776880000025e+01,7.500000000000000000e-01,3.810553757276307577e-03,2.668123485865638713e+02,1.576372166016254406e+00,1.431899960426390450e-01
2.313236926732099974e+01,5.033863625809519959e+01,8.034808569000000489e+01,4.034965449999999976e+01,7.620833333000000209e+01,2.142592593000000267e+00,6.037998523329999756e+01,1.000000000000000000e+00,4.210439650348028751e-03,6.988814850328473085e+02,1.456539227761183275e+00,2.850112261708118155e-01
2.093411280652290074e+01,1.670615768010859981e+00,1.437669235000000079e+01,3.719384998999999681e+01,6.428333333000000493e+01,1.267824073999999968e+01,2.230787590750000149e+01,1.000000000000000000e+00,3.360173719819567820e-03,8.031862497134655996e+02,1.483220202276837485e+00,2.966868770092229157e-01
2.048099430232910123e+01,1.448364782853930066e+01,5.135200528000000020e+01,1.091902658000000059e+01,8.558333333000000209e+01,2.849074073999999790e+00,3.813549288080000110e+01,1.000000000000000000e+00,3.758873547076145918e-03,9.369524060286159965e+02,1.126425879058989166e+00,1.977695776181008502e-01
1.926552172873849855e+01,2.295133570541939960e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.727499999999999858e+01,-3.313888888999999782e+00,2.730047995829999863e+01,1.000000000000000000e+00,1.689688753982362610e-03,4.462426942114563531e+02,1.647052875587096121e+00,8.377093318844403003e-02
2.053611215853399941e+01,1.014517464963889992e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.006666667000000359e+01,-1.398148150000000089e-01,3.478543402750000268e+01,1.000000000000000000e+00,3.436001538390674216e-03,8.452604674981239441e+02,1.219229010415731507e+00,1.746717134654330872e-01
2.008148559182309967e+01,0.000000000000000000e+00,2.961538269999999784e+02,3.988834941999999728e+02,5.669166666999999649e+01,1.365092592999999965e+01,2.384295409829999812e+01,0.000000000000000000e+00,1.721812408906632594e-03,8.717458500918360187e+02,1.681936977420485313e+00,1.917035191591142662e-01
2.393283088605700115e+01,7.234027713143250082e+01,1.207876902000000001e+02,2.440893344999999925e+01,6.757500000000000284e+01,-8.130092592000000451e+00,6.553308319500000323e+01,1.000000000000000000e+00,1.658029236137629949e-03,3.671868875213640422e+02,1.488353596742550300e+00,1.141890228826274861e-02
2.135952805133380039e+01,3.229037843654069917e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.540000000000000568e+01,-2.274074074000000056e+00,3.193759048169999915e+01,1.000000000000000000e+00,2.165475167158929966e-03,9.708996118820086849e+02,1.661082883544951594e+00,7.820524883309212805e-02
2.078624572118139824e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.289166667000000643e+01,1.044861110999999987e+01,2.143803240749999972e+01,0.000000000000000000e+00,3.389395415482596586e-03,8.743151723241340960e+02,1.442923745159334858e+00,2.545487800014431534e-01
2.083871966032100076e+01,1.730777984986750084e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,-2.020833333000000120e+00,3.641451874999999916e+01,1.000000000000000000e+00,4.442522397879882651e-03,5.455246244365416715e+02,1.462927672596145090e+00,1.234595199655654091e-01
2.200078093997790063e+01,2.477303123148089981e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.255833333000000351e+01,-4.505555556000000017e+00,3.629478062580000142e+01,1.000000000000000000e+00,2.710317998212594028e-03,5.420392821917571382e+02,1.609045265410323777e+00,2.971046738876080839e-01
1.702700257352089963e+01,9.426913331425890163e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.984999999999999432e+01,-5.594444443999999628e+00,3.358205279250000075e+01,1.000000000000000000e+00,3.893825644343192581e-03,2.830963443632087433e+02,1.177001973105020083e+00,7.918501731587285208e-02
2.220268191555090098e+01,1.595066985361000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,5.565740740999999936e+00,3.447552287919999969e+01,1.000000000000000000e+00,1.087698580387372934e-03,7.380516580986599138e+02,1.199703243266592168e+00,1.355262327921349652e-01
1.987315853655900000e+01,2.461114474302799948e+01,3.232219428000000221e+02,9.608497013000000209e+01,5.946666667000000217e+01,-1.085185185000000052e+00,4.057830832919999864e+01,1.000000000000000000e+00,2.977030645069220129e-03,8.358725773596079307e+02,1.347977815122314071e+00,2.037484286578080117e-01
2.331654821488229956e+01,1.599669014796869959e+01,2.162030943000000036e+02,4.445023299000000350e+01,5.469166666999999649e+01,2.862499999999999822e+00,3.132215367250000071e+01,1.000000000000000000e+00,1.961395599289741422e-03,7.579516374893420334e+02,1.364363255383566731e+00,2.726721825368644270e-02
2.008721451198000096e+01,1.565921227006739969e+01,5.752381582999999132e+00,7.324327670000000401e-01,7.745000000000000284e+01,-2.020370370000000193e+00,3.777399711830000228e+01,1.000000000000000000e+00,4.078316321891510207e-03,7.670330395394494190e+02,1.341712760883644107e+00,2.804956853868963984e-01
2.152243359682690027e+01,1.409403810911349986e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.955833332999999641e+01,6.452777777999999742e+00,3.062307750500000125e+01,1.000000000000000000e+00,2.870121904276308131e-03,9.824687917001429014e+02,1.559286913418147957e+00,1.826168055082913189e-01
1.941074045912870005e+01,4.245489407666549653e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.910833332999999357e+01,-1.246250000000000036e+01,5.058428532420000323e+01,1.000000000000000000e+00,3.351419894076809996e-03,6.917276301844322006e+02,1.565531474166840242e+00,2.829193202424076237e-01
2.003579118367759904e+01,1.705342879995099992e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.541666666999999791e+01,1.316203704000000085e+00,2.880161786080000041e+01,1.000000000000000000e+00,1.176209936838793282e-03,5.816140786206528901e+02,1.309084131121081240e+00,4.810481484613399195e-02
1.617499127773919909e+01,1.110444136617000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.379166666999999791e+01,1.874074074000000145e+00,3.040469793079999761e+01,1.000000000000000000e+00,1.400856977980812889e-03,3.524017696641705015e+02,1.183812872622075574e+00,1.112106594822980660e-01
2.347583602029650152e+01,0.000000000000000000e+00,1.899417867999999885e+02,6.070765924999999470e+02,6.431666667000000359e+01,1.107916666999999933e+01,2.201641851830000007e+01,0.000000000000000000e+00,4.139993468211851033e-03,5.130713579434107032e+02,1.627100936851385127e+00,5.764068884280060950e-02
2.047059175421070165e+01,1.544502208774290075e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.297499999999999432e+01,4.258950508999999940e+00,3.413271764830000166e+01,1.000000000000000000e+00,2.470311300289864797e-03,2.778995592457454222e+02,1.377660792316874439e+00,2.194809145042400378e-01
2.124743272200500144e+01,1.923494356430089880e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.881666667000000359e+01,-1.189814815000000081e+00,3.984606879670000268e+01,1.000000000000000000e+00,2.977030645069220129e-03,8.358725773596079307e+02,1.347977815122314071e+00,2.037484286578080117e-01
1.454666055647940048e+01,2.643598645865479924e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.410833332999999357e+01,-8.910185184999999564e+00,3.989744722079999661e+01,1.000000000000000000e+00,1.553997734828590008e-03,2.969219451332791664e+02,1.142361978710396242e+00,1.868261229756468522e-01
2.096729338156680100e+01,1.446591716657619919e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.013333332999999925e+01,4.111111111000000484e+00,3.617325430670000230e+01,1.000000000000000000e+00,3.527092635490707267e-03,6.611121631579713949e+02,1.338085671936466436e+00,2.181663616427807484e-01
2.039472392132499934e+01,1.874568882214369836e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.279999999999999716e+01,1.034722222000000080e+01,4.029869295830000198e+01,1.000000000000000000e+00,3.251874688195390949e-03,2.703133223301571775e+02,1.240540744171462206e+00,2.734397136972643305e-01
2.168543301042440063e+01,1.624461984669999914e+00,1.200260202000000049e+02,8.273926153999999542e+02,4.709166667000000217e+01,8.840740740999999403e+00,2.238517447250000103e+01,1.000000000000000000e+00,1.358731560304630125e-03,2.728069458114778172e+02,1.361486458868025329e+00,2.458181973462481018e-01
2.042440345961680137e+01,1.336006183197100050e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.268333332999999641e+01,6.206018518999999678e+00,3.693344162000000352e+01,1.000000000000000000e+00,4.948164456180495843e-03,4.487645691222950290e+02,1.378969954712128798e+00,2.768557895142632064e-01
1.729166070087709883e+01,2.513603055033049927e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.416666666999999791e+01,-4.394444445000000421e+00,3.289253822669999749e+01,1.000000000000000000e+00,3.703251172442418703e-03,8.285120264813529047e+02,1.709718062125539895e+00,2.840746736188670130e-01
2.234018379659210041e+01,0.000000000000000000e+00,2.043835783000000106e+02,4.614901050000000282e+00,6.868333332999999641e+01,1.109166667000000039e+01,2.109249887080000008e+01,0.000000000000000000e+00,2.636769704523195170e-03,4.167017811658172377e+02,1.622662233252380570e+00,1.692828453994610627e-01
2.222675347403010093e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400833332999999925e+01,1.090092592999999965e+01,1.850681775580000021e+01,0.000000000000000000e+00,2.653523422612122026e-03,8.309883606011621850e+02,1.518179156410710107e+00,2.645838340721909376e-01
2.407433423465500155e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.062268518000000128e+01,2.289778888829999914e+01,0.000000000000000000e+00,1.212747199391999136e-03,9.996001791745724177e+02,1.391710593337670554e+00,4.213735519597670842e-02
2.245033501047819868e+01,1.127794508213669999e+01,7.220453994000000364e+01,1.798263181000000088e+01,7.462500000000000000e+01,1.342638889000000013e+01,2.740463718920000247e+01,1.000000000000000000e+00,2.647207740244612514e-03,8.426580793153965487e+02,1.434429940480995702e+00,1.153152575037703909e-01
2.492758776056550118e+01,2.281430734826570017e+01,1.304903520999999955e+02,5.573062137000000149e+01,7.062500000000000000e+01,1.656018519000000078e+00,3.788489023249999832e+01,1.000000000000000000e+00,4.492966646989987774e-03,2.257068428716428343e+02,1.676657572365880089e+00,1.798881475046612555e-02
2.022162279341119984e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.518333332999999641e+01,5.254629629999999496e-01,1.951149214249999986e+01,0.000000000000000000e+00,2.341247769665821387e-03,6.305814556023376554e+02,1.583038224660973547e+00,4.508093640978984296e-02
2.132409888562670019e+01,1.798528212933900150e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.925000000000000000e+01,7.850462962999999128e+00,3.369776615669999842e+01,1.000000000000000000e+00,1.767783039842306305e-03,8.982802930747897108e+02,1.459298597235314077e+00,2.201947446446833601e-01
1.987530898915959909e+01,2.186342012950460045e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.650833332999999925e+01,5.180555559999999726e-01,4.883094060250000013e+01,1.000000000000000000e+00,2.298381235633718215e-03,7.340290173892925623e+02,1.238295198006377440e+00,1.409834943108304872e-01
2.257057264337980129e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.819166667000000359e+01,1.323240741000000043e+01,2.350693495920000231e+01,0.000000000000000000e+00,4.643265026636788848e-03,2.207306639311987908e+02,1.642793179418043259e+00,2.483405274268948026e-01
2.079938778166129865e+01,3.798330317861970062e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.766666666999999791e+01,-1.004629630000000023e-01,2.833448743079999943e+01,1.000000000000000000e+00,2.520737886731305895e-03,2.286499891794278767e+02,1.147021448941470068e+00,2.676531081249232114e-01
2.228363194260800029e+01,6.643683423259629706e+01,9.331380864000000486e+01,4.123666245999999802e+01,7.655833332999999641e+01,1.305555559999999893e-01,5.985078930579999934e+01,1.000000000000000000e+00,2.837867903602284136e-03,8.105312903048522912e+02,1.621875313802833674e+00,1.299092682298334522e-01
2.135759744280149874e+01,2.117547171239469961e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.738333332999999925e+01,1.400462963000000061e+00,4.473503777670000403e+01,1.000000000000000000e+00,2.946796818200620328e-03,4.694223882614934382e+02,1.210734056028324845e+00,2.399946392077434709e-01
1.824971290680430158e+01,4.732989372401720019e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.419166667000000359e+01,1.833796296000000048e+00,2.984259939420000052e+01,1.000000000000000000e+00,4.931922090250466864e-03,5.636804973485914161e+02,1.130338730561483374e+00,1.065324997064751207e-02
2.352430802171900126e+01,2.349592342950570156e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.030833332999999641e+01,-3.438888888999999782e+00,3.662403397579999620e+01,1.000000000000000000e+00,2.452784613572336989e-03,5.296502641649249199e+02,1.615336974457153962e+00,6.341252844369421604e-02
1.874541160140060114e+01,1.518069874004540054e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.435000000000000142e+01,4.124074074000000145e+00,2.843476573170000066e+01,1.000000000000000000e+00,3.703251172442418703e-03,8.285120264813529047e+02,1.709718062125539895e+00,2.840746736188670130e-01
2.255715612564920036e+01,1.068233175600819962e+01,2.215730595000000278e+02,1.612569535999999744e+02,7.485833332999999357e+01,7.039814814999999726e+00,2.770051618420000139e+01,1.000000000000000000e+00,3.918437708401811478e-03,7.848282899680697255e+02,1.323596989912111832e+00,8.658620977929618046e-02
2.107437682776799903e+01,8.335701973469840098e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.479999999999999716e+01,2.097222222000000080e+00,3.829729458250000107e+01,1.000000000000000000e+00,4.329924470694817944e-03,2.428325818644280787e+02,1.156416989580218102e+00,5.073274792433000308e-02
2.210172545243230147e+01,3.155424000446510036e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.787500000000000000e+01,-3.419907406999999733e+00,4.154550166749999818e+01,1.000000000000000000e+00,1.658029236137629949e-03,3.671868875213640422e+02,1.488353596742550300e+00,1.141890228826274861e-02
1.620370948328820049e+01,6.310791411965009701e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.640833333000000493e+01,1.327314815000000037e+00,2.970686311080000053e+01,1.000000000000000000e+00,3.417201825330046412e-03,5.359311751826521686e+02,1.135510388243659685e+00,2.319268959534616092e-01
1.934983521036280152e+01,5.629589596952130348e-01,8.549068220000000906e+01,5.812059087999999747e+02,2.595833332999999854e+01,8.696759259000000242e+00,2.051658055500000089e+01,1.000000000000000000e+00,1.951095358222731772e-03,7.464609562499406366e+02,1.265068096082102134e+00,2.262489787754957127e-01
2.484296027399030038e+01,2.823151803754749878e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.877499999999999858e+01,-9.725462963000000016e+00,4.150666996249999841e+01,1.000000000000000000e+00,3.011370173799968533e-03,3.828021908253442689e+02,1.563343703657126715e+00,8.971546212490258410e-02
2.223756610589769878e+01,2.314050836414450174e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.746666666999999507e+01,4.234722222000000258e+00,3.745863380579999813e+01,1.000000000000000000e+00,2.969466051096743189e-03,9.145501043476036784e+02,1.619998084014943274e+00,1.538110156527011940e-01
2.324638824834800133e+01,0.000000000000000000e+00,2.109104075999999850e+02,1.450193308999999999e+02,7.909166666999999507e+01,1.801342593000000036e+01,2.367685306499999953e+01,0.000000000000000000e+00,4.810520510015204101e-03,5.905856677629296883e+02,1.295331485446845621e+00,2.728219563180581120e-01
2.300392885137010168e+01,4.715506005472440165e+01,9.730233189999999865e+01,5.625119419999999870e+00,8.997499999999999432e+01,3.031018518999999856e+00,4.977897023170000068e+01,1.000000000000000000e+00,1.358731560304630125e-03,2.728069458114778172e+02,1.361486458868025329e+00,2.458181973462481018e-01
2.074657200448730165e+01,1.291693627436749914e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.427500000000000568e+01,5.150462962999999839e+00,3.272438797670000099e+01,1.000000000000000000e+00,1.852672079947059042e-03,2.309456351406304293e+02,1.316587711206065547e+00,1.620800857636898462e-01
2.129245966702960047e+01,2.591972771846980095e+01,2.655430567999999880e+02,2.232320665999999676e+02,5.257500000000000284e+01,-6.476851850000000521e-01,3.975344361079999800e+01,1.000000000000000000e+00,1.567973499795929319e-03,7.925069141062398330e+02,1.436185018555170334e+00,2.407490452948076454e-01
1.831254223622779875e+01,1.740378131593800148e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.476500000000000057e+01,-6.555185185000000025e+00,3.476114371250000090e+01,1.000000000000000000e+00,3.947283022515024782e-03,9.279000243803911872e+02,1.292258997002649235e+00,2.283171975819186794e-01
2.114493068098530060e+01,6.358991018165149889e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.665000000000000568e+01,1.029212962999999981e+01,2.808529649169999942e+01,1.000000000000000000e+00,2.854441280635278133e-03,5.888214708342868562e+02,1.232482830229531645e+00,1.187565487879695542e-01
2.165531515666620166e+01,2.881879925720700086e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.719166666999999649e+01,2.810185184999999919e+00,4.615002120420000153e+01,1.000000000000000000e+00,3.447601791758532659e-03,4.552468185672074696e+02,1.509748873791419088e+00,1.282922389513636852e-01
2.093788844105840141e+01,4.670072510774429730e+01,8.561680259999999709e-01,4.298598429999999637e-01,7.003333333000000493e+01,3.350925926000000388e+00,5.846859323999999702e+01,1.000000000000000000e+00,3.319690554053452564e-03,4.426841931238037660e+02,1.287027254879678617e+00,1.666522925392809606e-01
2.198638659733219924e+01,2.073427813160909849e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.375833332999999925e+01,4.805555555999999839e+00,3.184970819420000154e+01,1.000000000000000000e+00,1.134505924263686915e-03,2.476334184606370741e+02,1.614110242168923959e+00,1.763488423387737369e-01
2.331118126577030125e+01,1.644916253427830100e+01,9.057513640999999893e+00,2.482003914999999949e+00,9.761666667000000075e+01,8.403240740999999403e+00,3.441691861999999702e+01,1.000000000000000000e+00,3.155599650884892242e-03,3.852563772083410640e+02,1.528196510677727105e+00,6.267162980161829211e-02
2.310862267147649973e+01,1.975282725080800006e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.429166666999999791e+01,4.748611111000000662e+00,3.717708424079999929e+01,1.000000000000000000e+00,3.558977504341923753e-03,2.023414877105826406e+02,1.474307767735408170e+00,1.696649596409801342e-01
2.289155792265119871e+01,7.702285380131949744e+00,3.467439427000000052e+01,3.250760042000000016e+00,6.335833333000000067e+01,1.207175926000000032e+01,2.585862316580000098e+01,1.000000000000000000e+00,2.150818078431962835e-03,5.371408417390964587e+02,1.318000552832910621e+00,9.787611096860887594e-02
2.079211115073540128e+01,4.673032674446370294e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,2.629629629999999940e-01,3.781138929669999982e+01,1.000000000000000000e+00,1.212747199391999136e-03,9.996001791745724177e+02,1.391710593337670554e+00,4.213735519597670842e-02
1.910794696265289971e+01,1.727141754025830167e+01,2.157672440999999885e+00,5.632625929999999226e-01,7.318333332999999641e+01,7.687500000000000000e+00,5.036335300919999725e+01,1.000000000000000000e+00,4.471481511382042855e-03,8.855027381846882690e+02,1.187599500520403195e+00,4.473358921352135753e-02
2.201076692267870172e+01,1.981503451218330047e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.432500000000000284e+01,1.305601852000000029e+01,2.236650438999999935e+01,1.000000000000000000e+00,2.356144795910630058e-03,3.362914550797347033e+02,1.201342978217951663e+00,1.605309213677735131e-02
2.090004774232579976e+01,1.651201138507670052e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.316666666999999791e+01,4.468055556000000372e+00,3.156819574580000065e+01,1.000000000000000000e+00,3.703251172442418703e-03,8.285120264813529047e+02,1.709718062125539895e+00,2.840746736188670130e-01
2.373195573228489863e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.448333332999999357e+01,1.618888889000000120e+01,2.446536132079999959e+01,0.000000000000000000e+00,1.163744389095558700e-03,7.872795966466964046e+02,1.712874417200004107e+00,1.520323891143737505e-01
2.146471382470659961e+01,1.560656415026580035e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.875833332999999925e+01,1.020509258999999957e+01,3.746176993169999747e+01,1.000000000000000000e+00,1.249282613096864723e-03,6.694927664608771920e+02,1.171725518057593618e+00,2.267932498775534697e-02
2.048159434000610091e+01,3.505146846749739975e+00,1.175730037999999951e+02,8.811135427999998910e+02,4.526666666999999933e+01,7.300925929999999564e-01,2.823697360999999972e+01,1.000000000000000000e+00,2.298381235633718215e-03,7.340290173892925623e+02,1.238295198006377440e+00,1.409834943108304872e-01
2.313858294494000134e+01,2.371950563272070056e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.247499999999999432e+01,5.254629630000000162e+00,3.357339343579999991e+01,1.000000000000000000e+00,2.364428052990825285e-03,2.155904227804984430e+02,1.659045652520132474e+00,2.591730854628634395e-01
2.036602812936559914e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.805833332999999641e+01,7.712962962999999839e+00,2.171646411829999934e+01,6.666666666999999658e-01,2.221443429335674680e-03,7.776058691553723747e+02,1.467558727478348590e+00,2.519522034045247327e-01
