,,sim 52,mea daily,sim daily,mea hourly,sim hourly,,,,,,,,,,,,,,,
,521264.6737,480482.0181,-0.078237904,,,,,1:y true - y pred square,y true - y pred,,y true mean,1 diff square mean,daily cvrmse,daily mbe,,y true - y pred hourly,y true - y pred square hourly,y true mean,diff square mean,hourly cvrmse,hourly mbe
2017-01-01T05:00:00Z,23.4238167,24.64840629,560.8155455,500.6023158,24.81824013,12.21894664,,3625.633034,60.21322972,,482.6524757,109.0871673,0.22601597,0.078237904,,12.59929349,158.7421965,20.11051982,17.4082544,0.865629261,0.078237904
2017-01-01T05:05:00Z,20.3545837,24.56756081,550.0437661,630.4645226,24.68340226,0,,6467.498072,-80.42075648,,daily correlation coef,,,,,24.68340226,609.270347,,,,
2017-01-01T05:10:00Z,18.8774452,24.47784173,490.1660543,604.7857981,25.75033236,41.17474967,,13137.68567,-114.6197438,,0.950109915,,,,,-15.42441731,237.9126493,,,,
2017-01-01T05:15:00Z,25.05051,24.38468917,673.1591557,795.3488746,25.07836151,22.67726639,,14930.3274,-122.1897189,,,,,,,2.401095119,5.765257771,,,,
2017-01-01T05:20:00Z,27.7853012,24.30550311,994.1068918,1151.206349,25.97393986,24.9533869,,24680.23956,-157.0994575,,,,,,,1.020552957,1.041528337,,,,
2017-01-01T05:25:00Z,33.1418457,24.24335859,1040.915889,1181.403562,26.11048878,25.18703652,,19736.7862,-140.4876728,,,,,,,0.923452267,0.852764089,,,,
2017-01-01T05:30:00Z,19.0601234,0,1136.02623,1233.768479,26.72043414,25.53865737,,9553.547372,-97.74224968,,,,,,,1.181776772,1.396596339,,,,
2017-01-01T05:35:00Z,18.91278,0,1256.413618,1232.553733,26.74152278,25.87483534,,569.2941112,23.85988498,,,,,,,0.866687433,0.751147107,,,,
2017-01-01T05:40:00Z,22.5142078,0,1117.985685,1116.504965,74.79162075,66.82842086,,2.192530719,1.480719663,,,,,,,7.963199887,63.41255243,,,,
2017-01-01T05:45:00Z,27.20436,0,850.695192,791.048977,50.64217214,31.57158491,,3557.670968,59.64621503,,,,,,,19.07058723,363.6872972,,,,
2017-01-01T05:50:00Z,29.9136066,0,484.1828601,323.1195499,5.344969121,12.28209519,,25941.38989,161.0633102,,,,,,,-6.937126071,48.12371813,,,,
2017-01-01T05:55:00Z,31.5803013,0,117.7840613,52.5561143,9.454763243,0,,4254.685068,65.22794699,,,,,,,9.454763243,89.39254797,,,,
2017-01-01T06:00:00Z,20.1579285,0,619.0969165,563.6127112,9.219517242,16.68118636,,3078.497038,55.4842053,,,,,,,-7.461669117,55.67650601,,,,
2017-01-01T06:05:00Z,20.6106453,0,693.8934195,761.4140242,15.61455465,29.90199911,,4559.032062,-67.52060472,,,,,,,-14.28744446,204.1310693,,,,
2017-01-01T06:10:00Z,20.37552,0,635.5744505,648.7846577,7.85613826,0,,174.5095756,-13.21020725,,,,,,,7.85613826,61.71890836,,,,
2017-01-01T06:15:00Z,26.507513,0,667.5483035,639.2152777,16.12582128,0,,802.7603478,28.33302574,,,,,,,16.12582128,260.0421118,,,,
2017-01-01T06:20:00Z,29.862936,0,270.9857335,188.9840471,15.81508233,30.82460732,,6724.27658,82.00168644,,,,,,,-15.00952498,225.2858402,,,,
2017-01-01T06:25:00Z,32.2095375,0,484.6657486,357.9504189,19.92525453,47.44672318,,16056.77479,126.7153297,,,,,,,-27.52146866,757.4312372,,,,
2017-01-01T06:30:00Z,19.4955921,0,497.2864989,472.8733775,40.90284409,8.378504639,,596.000496,24.41312139,,,,,,,32.52433945,1057.832657,,,,
2017-01-01T06:35:00Z,20.01036,0,388.1529129,241.4750558,7.812048846,0,,21514.39376,146.6778571,,,,,,,7.812048846,61.02810717,,,,
2017-01-01T06:40:00Z,19.9508152,0,173.4278197,203.5657172,18.22674619,0,,908.292861,-30.13789742,,,,,,,18.22674619,332.2142767,,,,
2017-01-01T06:45:00Z,26.113802,0,124.9262741,81.27026654,19.81044808,11.32075849,,1905.846998,43.65600758,,,,,,,8.489689585,72.07482925,,,,
2017-01-01T06:50:00Z,28.6526718,0,513.2512521,365.3293726,21.81392003,35.6982465,,21880.88243,147.9218795,,,,,,,-13.88432648,192.7745218,,,,
2017-01-01T06:55:00Z,32.2535057,0,598.7012759,556.4031993,21.58292291,32.04331037,,1789.127289,42.29807666,,,,,,,-10.46038746,109.4197058,,,,
2017-01-01T07:00:00Z,19.4157867,0,421.5632121,248.997503,22.67631583,25.02884364,,29778.92397,172.5657091,,,,,,,-2.352527809,5.534387093,,,,
2017-01-01T07:05:00Z,20.0868721,0,609.9991476,599.324791,23.19014243,25.85265171,,113.9418889,10.6743566,,,,,,,-2.662509273,7.088955629,,,,
2017-01-01T07:10:00Z,22.5445881,0,824.2616551,705.2245519,23.94898823,25.95676975,,14169.83193,119.0371032,,,,,,,-2.007781529,4.03118667,,,,
2017-01-01T07:15:00Z,27.3109,0,830.2788649,872.7648955,24.22707798,25.94166803,,1805.062791,-42.48603054,,,,,,,-1.714590058,2.939819067,,,,
2017-01-01T07:20:00Z,30.3058414,12.40956382,761.5971542,887.4068064,24.21520765,25.64850855,,15828.06859,-125.8096522,,,,,,,-1.433300896,2.05435146,,,,
2017-01-01T07:25:00Z,35.0381355,24.99135525,891.3896345,763.3088811,24.51556839,25.53983508,,16404.67939,128.0807534,,,,,,,-1.024266689,1.049122251,,,,
2017-01-01T07:30:00Z,21.1060314,33.69187195,776.0922118,722.5503142,23.98771345,25.55753737,,2866.734799,53.54189761,,,,,,,-1.569823925,2.464347154,,,,
2017-01-01T07:35:00Z,20.8779278,39.57314262,673.7408406,700.5210349,67.58624566,56.01469404,,717.1788061,-26.78019429,,,,,,,11.57155161,133.9008068,,,,
2017-01-01T07:40:00Z,19.7391815,43.90208558,732.20018,763.4790919,44.57079545,41.06791535,,978.3703252,-31.27891183,,,,,,,3.502880104,12.27016903,,,,
2017-01-01T07:45:00Z,27.0981464,291.0941635,933.8867652,952.1935228,9.060573262,23.911344,,335.1373769,-18.30675768,,,,,,,-14.85077074,220.5453915,,,,
2017-01-01T07:50:00Z,31.4472141,35.15964844,829.8191917,910.7390864,37.23160548,36.62138223,,6548.029351,-80.91989466,,,,,,,0.610223258,0.372372425,,,,
2017-01-01T07:55:00Z,34.0333633,13.27516488,648.5909019,703.9678002,10.50752002,24.30842418,,3066.600865,-55.3768983,,,,,,,-13.80090415,190.4649555,,,,
2017-01-01T08:00:00Z,21.5382347,13.08610499,348.3105849,343.5767385,17.85647145,7.449490913,,22.40930144,4.733846369,,,,,,,10.40698054,108.3052439,,,,
2017-01-01T08:05:00Z,21.2626629,17.68116983,47.14586005,25.89394536,18.31459997,55.35180548,,451.643878,21.25191469,,,,,,,-37.03720551,1371.754592,,,,
2017-01-01T08:10:00Z,19.0161686,21.1433746,165.6014651,357.966146,16.79129071,0,,37004.17048,-192.3646809,,,,,,,16.79129071,281.9474437,,,,
2017-01-01T08:15:00Z,31.095068,23.06832798,820.5092251,881.4738881,17.62755838,37.64278381,,3716.690132,-60.96466298,,,,,,,-20.01522543,400.6092491,,,,
2017-01-01T08:20:00Z,32.5962524,24.01146509,858.271926,759.5025315,18.60757345,38.0744648,,9755.393284,98.76939447,,,,,,,-19.46689135,378.9598589,,,,
2017-01-01T08:25:00Z,19.7453289,24.44737765,403.7470698,343.2828951,17.35639653,1.36675654,,3655.91642,60.46417468,,,,,,,15.98963998,255.6685868,,,,
2017-01-01T08:30:00Z,24.7442665,24.64666365,460.4536852,425.4567739,17.50394035,57.56769717,,1224.783802,34.99691132,,,,,,,-40.06375682,1605.10461,,,,
2017-01-01T08:35:00Z,21.222187,24.74110784,793.6958941,565.3320872,33.12818,33.58480811,,52150.02826,228.3638068,,,,,,,-0.456628106,0.208509228,,,,
2017-01-01T08:40:00Z,23.3440056,24.79104666,478.4610344,394.7054141,10.65598517,0,,7015.003932,83.7556203,,,,,,,10.65598517,113.55002,,,,
2017-01-01T08:45:00Z,26.9722366,24.8213416,614.4476128,601.4982641,14.17830246,0,,167.6856333,12.94934876,,,,,,,14.17830246,201.0242607,,,,
2017-01-01T08:50:00Z,29.3412838,24.83941332,817.1942377,816.0205603,14.71119403,1.862516393,,1.377518793,1.173677466,,,,,,,12.84867763,165.0885169,,,,
2017-01-01T08:55:00Z,30.0626431,24.84980347,442.1957889,352.2908264,17.59451978,36.11462543,,8082.902287,89.90496252,,,,,,,-18.52010566,342.9943135,,,,
2017-01-01T09:00:00Z,23.1926174,24.85928728,225.7217473,202.4586448,18.10879795,33.10303169,,541.1719405,23.26310256,,,,,,,-14.99423374,224.8270455,,,,
2017-01-01T09:05:00Z,22.1042576,24.87321199,141.2795897,166.97356,16.85338417,23.9921017,,660.180109,-25.69397028,,,,,,,-7.13871753,50.96128798,,,,
2017-01-01T09:10:00Z,20.837822,24.89145523,181.8104947,134.6229647,18.7749727,23.74766117,,2226.662988,47.18753,,,,,,,-4.972688472,24.72763064,,,,
2017-01-01T09:15:00Z,25.8390083,24.91071923,133.3478291,89.25633712,18.44176243,23.85860489,,1944.059662,44.09149194,,,,,,,-5.416842453,29.34218216,,,,
2017-01-01T09:20:00Z,29.4062786,24.92937196,1.579923192,0,17.85160051,23.99783237,,2.496157292,1.579923192,,,,,,,-6.146231861,37.77616608,,,,
2017-01-01T09:25:00Z,36.075016,24.94714434,6.602076942,0,18.74431482,24.16130281,,43.58741994,6.602076942,,,,,,,-5.416987992,29.34375891,,,,
2017-01-01T09:30:00Z,19.833046,24.96406471,0,0,18.43743438,23.92317819,,0,0,,,,,,,-5.485743809,30.09338514,,,,
2017-01-01T09:35:00Z,21.0762,24.98075447,171.2728394,253.9670074,62.94913246,52.28822549,,6838.32542,-82.69416799,,,,,,,10.66090697,113.6549373,,,,
2017-01-01T09:40:00Z,21.1036224,24.99772853,581.1164491,499.2307064,21.08826889,38.84236055,,6705.274858,81.8857427,,,,,,,-17.75409167,315.2077709,,,,
2017-01-01T09:45:00Z,28.2345581,25.01404005,455.165531,325.0497409,12.76346277,39.75260095,,16930.11881,130.11579,,,,,,,-26.98913818,728.4135799,,,,
2017-01-01T09:50:00Z,28.0605164,25.0293046,229.8041083,192.8420477,44.82585768,6.372240717,,1366.193923,36.96206059,,,,,,,38.45361697,1478.680658,,,,
2017-01-01T09:55:00Z,35.9243355,25.04356044,86.36436595,0,8.515775868,55.53855476,,7458.803706,86.36436595,,,,,,,-47.02277889,2211.141735,,,,
2017-01-01T10:00:00Z,20.9102535,25.05786822,529.0606219,353.1353498,18.36121098,6.500517776,,30949.70135,175.9252721,,,,,,,11.86069321,140.6760434,,,,
2017-01-01T10:05:00Z,21.8097916,25.074387,699.5898421,514.0522622,36.56739269,42.15576499,,34424.19354,185.5375799,,,,,,,-5.588372299,31.22990495,,,,
2017-01-01T10:10:00Z,20.7835655,25.09459212,505.7395291,390.5109337,8.641793538,21.1281301,,13277.6292,115.2285954,,,,,,,-12.48633656,155.9086006,,,,
2017-01-01T10:15:00Z,27.2523766,25.11949974,389.4022842,322.9287801,18.3062186,12.93076252,,4418.726749,66.47350411,,,,,,,5.375456079,28.89552805,,,,
2017-01-01T10:20:00Z,28.7306824,25.14695765,334.0276674,192.2805287,18.16630288,54.24367482,,20092.25133,141.7471387,,,,,,,-36.07737194,1301.576766,,,,
2017-01-01T10:25:00Z,36.57997,25.17274817,173.359841,0,34.39237615,9.952966274,,30053.63449,173.359841,,,,,,,24.43940988,597.2847551,,,,
2017-01-01T10:30:00Z,20.4380016,25.19760373,212.3325831,129.0691505,11.15382911,36.64139806,,6932.7992,83.26343255,,,,,,,-25.48756895,649.6161708,,,,
2017-01-01T10:35:00Z,22.8907013,25.22406032,213.8345872,79.17692028,15.67293408,41.8155928,,18132.68727,134.6576669,,,,,,,-26.14265873,683.4386054,,,,
2017-01-01T10:40:00Z,20.5928726,25.25054593,776.5319932,330.1778238,9.615736643,0,,199232.0445,446.3541694,,,,,,,9.615736643,92.46239119,,,,
2017-01-01T10:45:00Z,28.2437515,25.27674181,647.1745921,716.1242775,13.05619493,0,,4754.059108,-68.94968533,,,,,,,13.05619493,170.4642259,,,,
2017-01-01T10:50:00Z,29.5278168,25.3020504,659.4811381,722.4454549,14.73843298,0,,3964.505188,-62.96431678,,,,,,,14.73843298,217.2214068,,,,
2017-01-01T10:55:00Z,35.566082,25.3273831,617.8549285,520.3895665,14.13886711,9.839295507,,9499.496774,97.46536192,,,,,,,4.299571601,18.48631595,,,,
2017-01-01T11:00:00Z,20.6648369,25.35359837,811.5666334,730.5877125,15.53286819,40.03924942,,6557.585626,80.97892087,,,,,,,-24.50638123,600.5627209,,,,
2017-01-01T11:05:00Z,21.678339,25.38285738,947.926852,734.9606424,16.25987278,30.63663366,,45354.60644,212.9662096,,,,,,,-14.37676089,206.6912537,,,,
2017-01-01T11:10:00Z,21.5107861,25.41429685,726.2191325,589.4161349,17.76717752,24.89236362,,18715.06016,136.8029976,,,,,,,-7.125186105,50.76827703,,,,
2017-01-01T11:15:00Z,27.7636337,25.44802656,584.2605986,547.2051963,18.27364928,25.04342358,,1373.102842,37.05540233,,,,,,,-6.769774306,45.82984415,,,,
2017-01-01T11:20:00Z,29.46314,25.48430763,419.6549455,545.9455228,17.65305385,25.41336276,,15949.30992,-126.2905773,,,,,,,-7.76030891,60.22239437,,,,
2017-01-01T11:25:00Z,33.7610626,25.51894591,392.3883615,488.2126691,18.56737736,25.3271694,,9182.297935,-95.82430764,,,,,,,-6.759792044,45.69478847,,,,
2017-01-01T11:30:00Z,28.244175,25.55226527,247.5355132,173.2469237,19.63021301,25.16343598,,5518.794519,74.28858943,,,,,,,-5.533222967,30.6165564,,,,
2017-01-01T11:35:00Z,21.50148,25.58594514,146.2458125,123.879831,70.08662768,62.63810856,,500.2371248,22.36598142,,,,,,,7.448519118,55.48043706,,,,
2017-01-01T11:40:00Z,20.2724876,25.62158625,427.0989904,182.0817817,34.27755193,45.21215812,,60033.43256,245.0172087,,,,,,,-10.93460619,119.5656126,,,,
2017-01-01T11:45:00Z,29.2197914,25.66541494,321.0984542,120.0723901,19.39665103,45.40949665,,40411.47844,201.0260641,,,,,,,-26.01284563,676.6681376,,,,
2017-01-01T11:50:00Z,30.6534748,25.70147378,168.0627437,87.54923388,20.74132062,22.58355537,,6482.425264,80.51350982,,,,,,,-1.842234747,3.393828864,,,,
2017-01-01T11:55:00Z,35.9120026,25.73517037,0,0,18.63444738,23.89561146,,0,0,,,,,,,-5.261164072,27.6798474,,,,
2017-01-01T12:00:00Z,22.1729736,25.77128196,0,0,22.93794485,13.35006346,,0,0,,,,,,,9.587881388,91.92746951,,,,
2017-01-01T12:05:00Z,23.3299522,25.80257969,0,0,25.455429,48.44648007,,0,0,,,,,,,-22.99105107,528.5884292,,,,
2017-01-01T12:10:00Z,20.98532,25.82776404,-0.203184624,0,29.18062912,44.19813955,,0.041283991,-0.203184624,,,,,,,-15.01751043,225.5256197,,,,
2017-01-01T12:15:00Z,32.861,25.84679515,0,101.3094367,29.60846452,0,,10263.60197,-101.3094367,,,,,,,29.60846452,876.661171,,,,
2017-01-01T12:20:00Z,32.7908745,25.86075915,0,23.7887016,50.03864032,38.05983657,,565.9023237,-23.7887016,,,,,,,11.97880374,143.4917391,,,,
2017-01-01T12:25:00Z,22.47558,25.8711426,151.1536961,65.50022795,37.50797079,77.11122096,,7336.51661,85.65346817,,,,,,,-39.60325017,1568.417424,,,,
2017-01-01T12:30:00Z,25.0914783,25.88041509,204.7362607,0,68.15364494,31.02611746,,41916.93646,204.7362607,,,,,,,37.12752748,1378.453297,,,,
2017-01-01T12:35:00Z,22.7736988,25.89241405,141.4464831,0,32.32219505,69.0015803,,20007.10758,141.4464831,,,,,,,-36.67938525,1345.377303,,,,
2017-01-01T12:40:00Z,23.0566845,25.90942645,91.6883124,0,10.28593167,4.110676565,,8406.746631,91.6883124,,,,,,,6.175255108,38.13377565,,,,
2017-01-01T12:45:00Z,29.3046932,25.92920225,0,0,24.255522,0,,0,0,,,,,,,24.255522,588.3303475,,,,
2017-01-01T12:50:00Z,30.2760582,25.94708687,53.49659071,0,26.85203365,48.14122926,,2861.885217,53.49659071,,,,,,,-21.28919561,453.2298498,,,,
2017-01-01T12:55:00Z,35.77996,25.95915682,31.12724918,0,29.73993918,25.6489618,,968.9056415,31.12724918,,,,,,,4.090977382,16.73609594,,,,
2017-01-01T13:00:00Z,19.0242043,30.88382897,443.5331443,0,31.67258792,39.93233199,,196721.6501,443.5331443,,,,,,,-8.259744069,68.22337209,,,,
2017-01-01T13:05:00Z,134.337967,214.036764,,0,32.21373496,50.4831572,,0,0,,,,,,,-18.26942224,333.7717889,,,,
2017-01-01T13:10:00Z,65.2935638,164.7761525,,0,33.10466412,47.98512702,,0,0,,,,,,,-14.8804629,221.4281761,,,,
2017-01-01T13:15:00Z,73.7981339,119.6604756,,0,34.15717173,33.59069935,,0,0,,,,,,,0.566472376,0.320890953,,,,
2017-01-01T13:20:00Z,74.66032,91.49728633,,0,34.98540247,36.93703838,,0,0,,,,,,,-1.951635912,3.808882734,,,,
2017-01-01T13:25:00Z,77.04572,76.54803135,,0,35.68614546,43.38601184,,0,0,,,,,,,-7.699866384,59.28794233,,,,
2017-01-01T13:30:00Z,75.42341,0,,0,35.94659313,41.11887151,,0,0,,,,,,,-5.17227838,26.75246364,,,,
2017-01-01T13:35:00Z,72.07961,0,,0,79.92843276,72.64082408,,0,0,,,,,,,7.287608677,53.10924023,,,,
2017-01-01T13:40:00Z,77.16476,9.499953551,,0,66.22873275,54.22157197,,0,0,,,,,,,12.00716078,144.17191,,,,
2017-01-01T13:45:00Z,78.53395,24.05968662,,0,65.25169964,55.45335085,,0,0,,,,,,,9.798348795,96.00763911,,,,
2017-01-01T13:50:00Z,75.59488,32.54227887,,0,33.22180319,54.23181979,,0,0,,,,,,,-21.0100166,441.4207975,,,,
2017-01-01T13:55:00Z,74.54293,38.43659249,,0,39.07416427,55.59950544,,0,0,,,,,,,-16.52534117,273.0869008,,,,
2017-01-01T14:00:00Z,70.64023,41.40077022,,0,57.98130544,55.91650571,,0,0,,,,,,,2.064799733,4.263397936,,,,
2017-01-01T14:05:00Z,48.06843,0,,0,27.51276667,56.00715572,,0,0,,,,,,,-28.49438906,811.9302078,,,,
2017-01-01T14:10:00Z,43.18258,0,,0,56.57900556,56.40024523,,0,0,,,,,,,0.178760328,0.031955255,,,,
2017-01-01T14:15:00Z,53.32879,0,,0,37.68707889,55.45451908,,0,0,,,,,,,-17.76744019,315.6819308,,,,
2017-01-01T14:20:00Z,58.2260437,0,,0,66.25185362,56.6540022,,0,0,,,,,,,9.597851412,92.11875173,,,,
2017-01-01T14:25:00Z,63.06088,0,,0,40.55672286,55.55064866,,0,0,,,,,,,-14.9939258,224.8178108,,,,
2017-01-01T14:30:00Z,65.18195,0,,0,39.46486651,56.63759472,,0,0,,,,,,,-17.17272821,294.9025943,,,,
2017-01-01T14:35:00Z,58.18496,0,,0,59.48868543,56.26451673,,0,0,,,,,,,3.224168692,10.39526375,,,,
2017-01-01T14:40:00Z,60.5060272,55.10509088,,0,5.628320395,4.297935442,,0,0,,,,,,,1.330384953,1.769924123,,,,
2017-01-01T14:45:00Z,57.0454941,107.2663777,,0,23.22182654,24.23094489,,0,0,,,,,,,-1.009118347,1.018319839,,,,
2017-01-01T14:50:00Z,21.8832417,100.3160988,,0,27.81973067,31.33924138,,0,0,,,,,,,-3.519510718,12.38695569,,,,
2017-01-01T14:55:00Z,8.397439,74.77068133,,0,30.44359684,56.87273016,,0,0,,,,,,,-26.42913332,698.4990878,,,,
2017-01-01T15:00:00Z,7.461812,59.85046237,,0,33.3791592,46.20035569,,0,0,,,,,,,-12.82119649,164.3830796,,,,
2017-01-01T15:05:00Z,6.422346,43.99623953,,0,33.08961868,35.61950659,,0,0,,,,,,,-2.529887902,6.400332799,,,,
2017-01-01T15:10:00Z,6.82577562,43.53844041,,0,34.96247253,41.37646242,,0,0,,,,,,,-6.413989891,41.13926632,,,,
2017-01-01T15:15:00Z,5.450004,0,,0,36.66565033,52.52451024,,0,0,,,,,,,-15.8588599,251.5034374,,,,
2017-01-01T15:20:00Z,5.737946,0,,,36.57198644,48.18333095,,0,0,,,,,,,-11.61134451,134.8233212,,,,
2017-01-01T15:25:00Z,5.50149775,0,,,38.85973448,48.03383916,,0,0,,,,,,,-9.174104687,84.16419681,,,,
2017-01-01T15:30:00Z,5.001222,0,,,40.59432273,47.80354299,,0,0,,,,,,,-7.209220258,51.97285674,,,,
2017-01-01T15:35:00Z,4.94194555,0,,,73.86738524,65.75740411,,0,0,,,,,,,8.109981134,65.77179399,,,,
2017-01-01T15:40:00Z,3.86667371,0,,,72.71986316,65.95434348,,0,0,,,,,,,6.765519681,45.77225655,,,,
2017-01-01T15:45:00Z,4.287349,0,,,63.58826968,64.60583877,,0,0,,,,,,,-1.017569098,1.03544687,,,,
2017-01-01T15:50:00Z,4.52608156,0,,,45.78728945,58.16551237,,0,0,,,,,,,-12.37822292,153.2204027,,,,
2017-01-01T15:55:00Z,4.11697626,0,,,23.83482425,57.7373051,,0,0,,,,,,,-33.90248085,1149.378208,,,,
2017-01-01T16:00:00Z,3.98152876,0,,,19.07413756,43.06295552,,0,0,,,,,,,-23.98881797,575.4633874,,,,
2017-01-01T16:05:00Z,3.83142233,0,,,63.48946018,44.0571547,,0,0,,,,,,,19.43230548,377.6144964,,,,
2017-01-01T16:10:00Z,2.7312088,0,,,41.22946595,43.19920661,,0,0,,,,,,,-1.969740657,3.879878255,,,,
2017-01-01T16:15:00Z,3.93212557,0,,,40.97925383,69.49817267,,0,0,,,,,,,-28.51891885,813.3287321,,,,
2017-01-01T16:20:00Z,3.973731,0,,,69.91483897,51.99133609,,0,0,,,,,,,17.92350287,321.2519553,,,,
2017-01-01T16:25:00Z,5.27050447,0,,,47.89317666,60.95076648,,0,0,,,,,,,-13.05758982,170.5006519,,,,
2017-01-01T16:30:00Z,28.1601,0,,,68.32211473,61.27893824,,0,0,,,,,,,7.043176498,49.60633518,,,,
2017-01-01T16:35:00Z,9.169241,0,,,51.50577814,60.91890998,,0,0,,,,,,,-9.413131837,88.60705099,,,,
2017-01-01T16:40:00Z,8.0464,0,,,10.85579378,4.60077825,,0,0,,,,,,,6.255015533,39.12521932,,,,
2017-01-01T16:45:00Z,8.13890648,0,,,24.9643073,0,,0,0,,,,,,,24.9643073,623.216639,,,,
2017-01-01T16:50:00Z,16.7613258,0,,,32.67423325,55.25618604,,0,0,,,,,,,-22.58195279,509.9445917,,,,
2017-01-01T16:55:00Z,19.4606647,0,,,36.09275293,54.62720576,,0,0,,,,,,,-18.53445284,343.525942,,,,
2017-01-01T17:00:00Z,23.057497,0,,,38.06864498,51.79043385,,0,0,,,,,,,-13.72178886,188.2874896,,,,
2017-01-01T17:05:00Z,20.4850349,0,,,40.10663289,42.29012544,,0,0,,,,,,,-2.183492544,4.767639692,,,,
2017-01-01T17:10:00Z,20.4512081,0,,,40.00032198,46.15914644,,0,0,,,,,,,-6.158824456,37.93111868,,,,
2017-01-01T17:15:00Z,16.01527,0,,,41.04289183,49.71408305,,0,0,,,,,,,-8.67119123,75.18955735,,,,
2017-01-01T17:20:00Z,4.016888,0,,,42.92967275,48.99006789,,0,0,,,,,,,-6.060395137,36.72838922,,,,
2017-01-01T17:25:00Z,4.24133873,0,,,41.76342223,48.93779619,,0,0,,,,,,,-7.17437396,51.47164171,,,,
2017-01-01T17:30:00Z,4.236884,0,,,42.76433749,48.60884622,,0,0,,,,,,,-5.844508727,34.15828226,,,,
2017-01-01T17:35:00Z,4.07365561,0,,,44.6459537,48.76479477,,0,0,,,,,,,-4.118841072,16.96485177,,,,
2017-01-01T17:40:00Z,4.032996,20.57563457,,,77.68942282,66.40772369,,0,0,,,,,,,11.28169912,127.2767351,,,,
2017-01-01T17:45:00Z,3.859574,45.51283157,,,70.11419997,65.60207755,,0,0,,,,,,,4.512122414,20.35924868,,,,
2017-01-01T17:50:00Z,2.57576871,58.67828734,,,64.32616684,56.0491825,,0,0,,,,,,,8.276984345,68.50846985,,,,
2017-01-01T17:55:00Z,3.58809185,75.40748283,,,41.61330499,58.40866107,,0,0,,,,,,,-16.79535608,282.0839859,,,,
2017-01-01T18:00:00Z,3.60443163,82.37649787,,,35.77433721,58.93371232,,0,0,,,,,,,-23.15937511,536.3566555,,,,
2017-01-01T18:05:00Z,3.839354,92.3020478,,,62.41274033,59.69176342,,0,0,,,,,,,2.720976907,7.403715326,,,,
2017-01-01T18:10:00Z,3.838287,100.7122,,,47.00095648,59.20482395,,0,0,,,,,,,-12.20386747,148.9343813,,,,
2017-01-01T18:15:00Z,2.666851,83.43324369,,,47.83134145,58.86943091,,0,0,,,,,,,-11.03808946,121.8394189,,,,
2017-01-01T18:20:00Z,3.773471,0,,,72.63650083,60.00729821,,0,0,,,,,,,12.62920261,159.4967587,,,,
2017-01-01T18:25:00Z,68.154686,0,,,51.29090823,60.57193726,,0,0,,,,,,,-9.281029031,86.13749988,,,,
2017-01-01T18:30:00Z,-0.862742245,0,,,73.58614838,62.26516859,,0,0,,,,,,,11.32097979,128.1645835,,,,
2017-01-01T18:35:00Z,45.6966438,0,,,11.36004664,4.698569972,,0,0,,,,,,,6.661476668,44.37527139,,,,
2017-01-01T18:40:00Z,27.1476669,0,,,32.21169547,62.17916714,,0,0,,,,,,,-29.96747167,898.0493584,,,,
2017-01-01T18:45:00Z,4.163773,0,,,36.76725975,18.15728806,,0,0,,,,,,,18.60997169,346.3310463,,,,
2017-01-01T18:50:00Z,23.220377,0,,,39.73981762,41.17047562,,0,0,,,,,,,-1.430658007,2.046782333,,,,
2017-01-01T18:55:00Z,2.13185668,0,,,40.34950467,56.29590508,,0,0,,,,,,,-15.94640041,254.287686,,,,
2017-01-01T19:00:00Z,4.508064,0,,,43.33548555,52.21480572,,0,0,,,,,,,-8.879320169,78.84232666,,,,
2017-01-01T19:05:00Z,3.338152,0,,,43.57579482,47.74367564,,0,0,,,,,,,-4.167880824,17.37123056,,,,
2017-01-01T19:10:00Z,4.355873,0,,,46.31209978,48.80139526,,0,0,,,,,,,-2.489295482,6.196591997,,,,
2017-01-01T19:15:00Z,4.17669535,0,,,48.41241728,50.21892912,,0,0,,,,,,,-1.806511835,3.26348501,,,,
2017-01-01T19:20:00Z,2.90553451,0,,,48.11960206,50.18978246,,0,0,,,,,,,-2.070180407,4.285646915,,,,
2017-01-01T19:25:00Z,3.834478,0,,,48.8339988,48.63589826,,0,0,,,,,,,0.198100543,0.039243825,,,,
2017-01-01T19:30:00Z,4.00979376,0,,,50.8878072,48.73917809,,0,0,,,,,,,2.148629114,4.616607068,,,,
2017-01-01T19:35:00Z,4.066859,0,,,49.86903422,49.41737727,,0,0,,,,,,,0.451656948,0.203993999,,,,
2017-01-01T19:40:00Z,2.83126926,0,,,78.57703021,64.90099637,,0,0,,,,,,,13.67603384,187.0339017,,,,
2017-01-01T19:45:00Z,2.84287024,0,,,68.20955779,65.66823268,,0,0,,,,,,,2.541325114,6.458333333,,,,
2017-01-01T19:50:00Z,4.00095,0,,,66.93924923,61.99472344,,0,0,,,,,,,4.944525784,24.44833523,,,,
2017-01-01T19:55:00Z,53.40312,0,,,65.11147153,61.40156815,,0,0,,,,,,,3.709903379,13.76338308,,,,
2017-01-01T20:00:00Z,24.8819275,0,,,65.5211493,59.57480632,,0,0,,,,,,,5.946342979,35.35899482,,,,
2017-01-01T20:05:00Z,24.2685719,0,,,66.89253262,59.93538545,,0,0,,,,,,,6.957147171,48.40189676,,,,
2017-01-01T20:10:00Z,12.4828253,0,,,53.40608788,59.35552952,,0,0,,,,,,,-5.949441635,35.39585576,,,,
