2017-01-01T05:00:00Z,70.808
2017-01-01T05:05:00Z,70.88
2017-01-01T05:10:00Z,70.84898
2017-01-01T05:15:00Z,70.86991
2017-01-01T05:20:00Z,70.808
2017-01-01T05:25:00Z,70.808
2017-01-01T05:30:00Z,70.808
2017-01-01T05:35:00Z,70.7192
2017-01-01T05:40:00Z,70.7
2017-01-01T05:45:00Z,70.74763
2017-01-01T05:50:00Z,70.772
2017-01-01T05:55:00Z,70.7484
2017-01-01T06:00:00Z,70.7
2017-01-01T06:05:00Z,70.772
2017-01-01T06:10:00Z,70.7
2017-01-01T06:15:00Z,70.7
2017-01-01T06:20:00Z,70.7
2017-01-01T06:25:00Z,70.7448959
2017-01-01T06:30:00Z,70.91755
2017-01-01T06:35:00Z,70.952
2017-01-01T06:40:00Z,70.84586
2017-01-01T06:45:00Z,70.85289
2017-01-01T06:50:00Z,70.88
2017-01-01T06:55:00Z,70.952
2017-01-01T07:00:00Z,70.85206
2017-01-01T07:05:00Z,70.808
2017-01-01T07:10:00Z,70.71462
2017-01-01T07:15:00Z,70.67948
2017-01-01T07:20:00Z,70.78633
2017-01-01T07:25:00Z,70.88086
2017-01-01T07:30:00Z,71.055
2017-01-01T07:35:00Z,71.096
2017-01-01T07:40:00Z,71.168
2017-01-01T07:45:00Z,71.03645
2017-01-01T07:50:00Z,71.02437
2017-01-01T07:55:00Z,71.08866
2017-01-01T08:00:00Z,71.132
2017-01-01T08:05:00Z,71.1362
2017-01-01T08:10:00Z,71.21702
2017-01-01T08:15:00Z,71.15021
2017-01-01T08:20:00Z,71.12481
2017-01-01T08:25:00Z,71.24
2017-01-01T08:30:00Z,71.28335
2017-01-01T08:35:00Z,71.24
2017-01-01T08:40:00Z,71.22454
2017-01-01T08:45:00Z,71.28317
2017-01-01T08:50:00Z,71.30087
2017-01-01T08:55:00Z,71.312
2017-01-01T09:00:00Z,71.2492
2017-01-01T09:05:00Z,71.312
2017-01-01T09:10:00Z,71.3393
2017-01-01T09:15:00Z,71.312
2017-01-01T09:20:00Z,71.312
2017-01-01T09:25:00Z,71.312
2017-01-01T09:30:00Z,71.312
2017-01-01T09:35:00Z,71.32362
2017-01-01T09:40:00Z,71.3269043
2017-01-01T09:45:00Z,71.312
2017-01-01T09:50:00Z,71.312
2017-01-01T09:55:00Z,71.312
2017-01-01T10:00:00Z,71.29999
2017-01-01T10:05:00Z,71.28247
2017-01-01T10:10:00Z,71.24
2017-01-01T10:15:00Z,71.19088
2017-01-01T10:20:00Z,71.168
2017-01-01T10:25:00Z,71.20634
2017-01-01T10:30:00Z,71.13254
2017-01-01T10:35:00Z,71.1895
2017-01-01T10:40:00Z,71.1989746
2017-01-01T10:45:00Z,71.24
2017-01-01T10:50:00Z,71.168
2017-01-01T10:55:00Z,71.17287
2017-01-01T11:00:00Z,71.20329
2017-01-01T11:05:00Z,71.2255859
2017-01-01T11:10:00Z,71.168
2017-01-01T11:15:00Z,71.168
2017-01-01T11:20:00Z,71.168
2017-01-01T11:25:00Z,71.11029
2017-01-01T11:30:00Z,71.168
2017-01-01T11:35:00Z,71.22135
2017-01-01T11:40:00Z,71.19305
2017-01-01T11:45:00Z,71.168
2017-01-01T11:50:00Z,71.15718
2017-01-01T11:55:00Z,71.168
2017-01-01T12:00:00Z,71.09893
2017-01-01T12:05:00Z,71.1532
2017-01-01T12:10:00Z,71.14872
2017-01-01T12:15:00Z,71.1900558
2017-01-01T12:20:00Z,71.14792
2017-01-01T12:25:00Z,71.168
2017-01-01T12:30:00Z,71.096
2017-01-01T12:35:00Z,71.12511
2017-01-01T12:40:00Z,71.0944443
2017-01-01T12:45:00Z,71.096
2017-01-01T12:50:00Z,71.08064
2017-01-01T12:55:00Z,71.132
2017-01-01T13:00:00Z,71.132
2017-01-01T13:05:00Z,71.03833
2017-01-01T13:10:00Z,70.8529739
2017-01-01T13:15:00Z,70.808
2017-01-01T13:20:00Z,71.05889
2017-01-01T13:25:00Z,71.31942
2017-01-01T13:30:00Z,71.4674
2017-01-01T13:35:00Z,71.54007
2017-01-01T13:40:00Z,71.77418
2017-01-01T13:45:00Z,71.98402
2017-01-01T13:50:00Z,72.20346
2017-01-01T13:55:00Z,72.4369
2017-01-01T14:00:00Z,72.6787
2017-01-01T14:05:00Z,72.9065247
2017-01-01T14:10:00Z,73.04
2017-01-01T14:15:00Z,73.17662
2017-01-01T14:20:00Z,73.26897
2017-01-01T14:25:00Z,73.4
2017-01-01T14:30:00Z,73.59007
2017-01-01T14:35:00Z,73.7222
2017-01-01T14:40:00Z,73.9076
2017-01-01T14:45:00Z,74.0861359
2017-01-01T14:50:00Z,74.22903
2017-01-01T14:55:00Z,74.38395
2017-01-01T15:00:00Z,74.46102
2017-01-01T15:05:00Z,74.5606
2017-01-01T15:10:00Z,74.65955
2017-01-01T15:15:00Z,74.82673
2017-01-01T15:20:00Z,74.948
2017-01-01T15:25:00Z,75.01136
2017-01-01T15:30:00Z,75.056
2017-01-01T15:35:00Z,75.1274643
2017-01-01T15:40:00Z,75.17484
2017-01-01T15:45:00Z,75.308
2017-01-01T15:50:00Z,75.40595
2017-01-01T15:55:00Z,75.53742
2017-01-01T16:00:00Z,75.604805
2017-01-01T16:05:00Z,75.6176453
2017-01-01T16:10:00Z,75.632
