# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.418860795477980119e+01,1.556026079989189981e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.434999999999999432e+01,9.722685184999999564e+00,4.143498546250000203e+01,1.000000000000000000e+00,9.969592798672022305e-02,3.763308695305416904e+02,5.354494982229571178e+02,1.667349961985718387e+00,6.624330511379100450e+00,4.536992674804454850e+01,1.545717849139686961e-01
2.354007417727769891e+01,3.713118037837889851e+00,1.637786428000000072e+01,3.900782720000000037e+00,7.930833332999999641e+01,1.322129630000000233e+01,2.605003860669999938e+01,1.000000000000000000e+00,1.361442754509606043e-02,1.134089511514873436e+02,5.511563463714247746e+02,1.165930806617986093e+00,1.879099741003996726e+01,4.330548995878287144e+01,1.094905727318424560e-01
2.319221322320619905e+01,1.174329298095980079e+01,1.714212146999999788e+02,2.900053896999999665e+02,5.804166666999999791e+01,1.016249999999999964e+01,3.409607806079999648e+01,1.000000000000000000e+00,8.484108372320520175e-02,3.120972698731286528e+02,7.164903343718171982e+02,1.493071033170335182e+00,2.446230681523985950e+01,2.224204123697881030e+01,1.176148942191034968e-01
2.332150606074419841e+01,1.888267299115799958e+01,1.363503746000000092e+02,2.445710834000000133e+01,7.303333333000000493e+01,-5.188425925999999855e+00,4.774548212919999912e+01,1.000000000000000000e+00,8.694681889604907732e-02,1.037480316464761501e+02,5.852647504133553866e+02,1.403983369242113088e+00,6.216754725131195869e+00,4.326825052170772778e+01,2.425508515573477908e-01
1.865281296026120117e+01,2.463068577401620107e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.865000000000000568e+01,1.982870370000000104e+00,3.072060503249999996e+01,1.000000000000000000e+00,7.348683972730819802e-02,1.802676862772753452e+02,7.369558169765963385e+02,1.129745585108126171e+00,1.955059386482046335e+01,2.992784361007295146e+01,5.786924353675508559e-02
2.131433656618279926e+01,1.788318794824440161e+01,7.339292590000000871e+01,7.027493319000000156e+02,7.250833332999999925e+01,7.006084482000000335e+00,4.872395935000000122e+01,1.000000000000000000e+00,3.211402597897987377e-02,1.821817074057698562e+02,8.798595293982826888e+02,1.125117540373752556e+00,5.273009225446863901e+00,2.181360659746615482e+01,5.092893295873917453e-02
2.554780482246099993e+01,1.289386793624479921e+01,9.568176674999999420e+01,8.664193957000000523e+01,6.214166666999999933e+01,2.204166666999999968e+00,3.669189958749999647e+01,1.000000000000000000e+00,1.412851734541071061e-02,3.679932845433312423e+02,3.372419324206801434e+02,1.445472649677279398e+00,9.574184878705420232e+00,3.739769593962358840e+01,1.865052923540188867e-01
2.202915954351470162e+01,2.937824895360510169e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.340000000000000568e+01,6.409259258999999709e+00,3.331905111580000067e+01,1.000000000000000000e+00,6.134441540622944528e-02,3.378665799338421607e+02,2.620519046511171268e+02,1.169972374905155599e+00,2.123415775827050567e+01,3.829526342278415996e+01,7.424177469254758521e-02
1.764879880165170078e+01,6.441802167665110268e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.409166666999999507e+01,1.858796295999999959e+00,3.019388472250000177e+01,1.000000000000000000e+00,4.410297237286729677e-02,1.668695555907426069e+02,6.581657541997865337e+02,1.390626536973249783e+00,6.944848480265275015e+00,2.208768792600942277e+01,1.905867506473591100e-01
2.394834086193930034e+01,1.660607373645219909e+01,9.797335397999999884e+01,8.621536270999999942e+02,4.854999999999999716e+01,-1.715277778000000142e+00,4.396730999999999767e+01,1.000000000000000000e+00,8.014279054504262756e-02,2.418681235228666537e+02,3.234415808431274399e+02,1.429147112818892396e+00,7.223833314615807133e+00,2.149192562354885183e+01,5.195610145153320425e-02
2.259052730187680069e+01,9.491784303079880303e+00,1.211403532000000070e+02,9.106141072000000349e+02,4.175000000000000000e+01,1.367592593000000134e+00,2.337110666829999772e+01,1.000000000000000000e+00,4.607396861460768406e-02,1.433664109893774707e+02,6.410054224366633662e+02,1.557819049615853935e+00,1.780389000876837713e+01,4.086480549544380381e+01,2.451176104180906312e-01
2.381642052884659932e+01,0.000000000000000000e+00,1.859643794999999784e+02,3.944478371999999808e+02,7.109166666999999507e+01,1.766712963000000158e+01,2.612704450000000023e+01,0.000000000000000000e+00,7.170617640773085943e-02,2.525766138203089213e+02,3.957584185003819925e+02,1.566089335857135723e+00,2.278973535476365697e+01,2.839869006361418613e+01,3.060675615038982444e-02
2.108781841383600053e+01,8.688752394710569149e+00,1.253431465999999883e+00,4.509243103000000197e+00,5.418333333000000351e+01,-2.874074073999999701e+00,2.959195917919999985e+01,1.000000000000000000e+00,6.490140295964483275e-02,3.197173422383818320e+02,6.005731767005488564e+02,1.487926493508112902e+00,2.271465531532082238e+01,4.787499678323597152e+01,9.215641292586204680e-02
2.254713252601980145e+01,6.847199259196200316e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.264166667000000643e+01,-3.526388888999999693e+00,3.855906865669999917e+01,1.000000000000000000e+00,8.328951201661881354e-02,1.942944586359782591e+02,9.753498598747484039e+02,1.306309143503565862e+00,1.692605435564292549e+01,4.961462829098122995e+01,4.987971162646564344e-02
2.076450576393580150e+01,9.943736356541689858e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.362500000000000000e+01,-3.966666666999999702e+00,3.400711713999999830e+01,1.000000000000000000e+00,9.969592798672022305e-02,3.763308695305416904e+02,5.354494982229571178e+02,1.667349961985718387e+00,6.624330511379100450e+00,4.536992674804454850e+01,1.545717849139686961e-01
2.191151685564300067e+01,5.426746466634550181e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.117499999999999716e+01,8.196296295999999870e+00,3.028044447999999988e+01,1.000000000000000000e+00,1.734480985107631976e-02,1.361233048306749538e+02,7.981206033850787662e+02,1.408598766945606817e+00,2.116592251430687455e+01,2.724341653101277316e+01,1.924345966175934064e-01
2.411753061777589835e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.906666666999999649e+01,7.712037037000000872e+00,2.186302175920000224e+01,0.000000000000000000e+00,7.210153235617824952e-02,2.469844132475115828e+02,4.792977616427855878e+02,1.148702562862315091e+00,1.206065600722171105e+01,4.270389775172360203e+01,1.143914319462513429e-01
2.323295440558090164e+01,8.449877759761470486e+00,1.606985175000000083e+02,7.518548366999999644e+01,8.099166667000000075e+01,5.534259258999999709e+00,3.516222900420000030e+01,1.000000000000000000e+00,7.457666275796050182e-02,3.544780518902019821e+02,2.311120864609082730e+02,1.333491544702348763e+00,8.049573347987548644e+00,2.274986944047003590e+01,2.324721833431931950e-01
2.406867464614699870e+01,2.815226210854110178e+00,1.424413443000000257e+02,6.035275162999999665e+00,9.254166666999999791e+01,1.006157407000000070e+01,2.329617337499999863e+01,1.000000000000000000e+00,7.281078259334360092e-02,2.765155127855941828e+02,3.357836439922796217e+02,1.344281688062365587e+00,2.323337511418456813e+01,4.172443669846308723e+01,1.363509482464638281e-02
2.325474647677659945e+01,0.000000000000000000e+00,3.036525550000000067e+02,3.684562166000000047e+02,6.516666666999999791e+01,1.147777778000000026e+01,2.424611947749999885e+01,8.333333330000000649e-02,7.974247216731693289e-02,9.540969436378172475e+01,8.253630458030781938e+02,1.626601624654935074e+00,2.344138418443340299e+01,3.177443597247317086e+01,3.471537667573214997e-02
2.648916472443719883e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.068333332999999641e+01,1.885648147999999935e+01,2.148765483669999909e+01,0.000000000000000000e+00,9.355432438904555392e-02,2.119595169277190791e+02,2.065039208430732174e+02,1.208970649810570341e+00,2.348694107875880732e+01,2.508723873980614627e+01,1.105944263270186440e-01
2.507655362766699980e+01,1.160072752094590065e+01,8.041502427000000353e+01,2.571973660000000383e-01,9.799166787999999428e+01,1.222546273999999933e+01,3.748767661920000194e+01,1.000000000000000000e+00,5.177302119432232452e-02,3.047549746873858112e+02,3.456705181430573930e+02,1.541738145886566880e+00,1.185979301296952215e+01,4.661839298249874020e+01,5.346971658446685732e-02
2.616730813504570108e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241666666999999791e+01,2.016250000000000142e+01,2.287570833330000042e+01,0.000000000000000000e+00,8.484108372320520175e-02,3.120972698731286528e+02,7.164903343718171982e+02,1.493071033170335182e+00,2.446230681523985950e+01,2.224204123697881030e+01,1.176148942191034968e-01
2.314698797978410028e+01,1.310083413125689944e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.854999999999999716e+01,2.366666667000000057e+00,3.563705087999999677e+01,1.000000000000000000e+00,1.100763562578160534e-02,1.382443749699862110e+02,3.130681333669001560e+02,1.602281515540839196e+00,2.108850053645804579e+01,3.956524184599125959e+01,2.488520435218371241e-01
2.337650231167179982e+01,6.840801647282120257e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,5.565740740999999936e+00,3.447552287919999969e+01,1.000000000000000000e+00,6.317574524003144454e-02,1.797235491593708048e+02,4.889004436555159714e+02,1.216557632179173787e+00,1.033890053972806733e+01,3.027406991018963112e+01,1.446087194702308232e-01
2.142357728249389837e+01,1.310758358447380090e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.154999999999999716e+01,5.780092592999999113e+00,2.047799648079999812e+01,1.000000000000000000e+00,6.928878597734583478e-02,2.761432184740251614e+02,3.837318474152998533e+02,1.511228397864558204e+00,6.669978506544699037e+00,2.403926286467643436e+01,1.774525516088833188e-01
2.196812278430279974e+01,2.065595248691100139e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.686666667000000075e+01,6.606944443999999805e+00,3.303461437499999676e+01,1.000000000000000000e+00,2.246990908287361914e-03,2.060617330807406518e+02,4.281363648933214563e+02,1.615610939425847326e+00,1.439063919677378678e+01,4.866357433630543028e+01,1.456534661335187331e-01
2.512216588917370075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.254999999999999716e+01,1.645601852000000065e+01,2.389387314829999909e+01,0.000000000000000000e+00,7.748358780415531832e-02,2.036558876674518785e+02,4.028478526215699276e+02,1.375204142599410151e+00,1.631947535468290766e+01,2.060397024133377641e+01,7.352784347119904751e-02
2.376527556934329866e+01,5.566823458134540203e+01,3.910594310000000462e+01,4.958176239000000152e+00,7.084999999999999432e+01,-3.689814810000000000e-01,6.608853944499999500e+01,1.000000000000000000e+00,1.540189314559856082e-02,8.281230837678367607e+01,7.135839032224263292e+02,1.676488532971122547e+00,1.128276799316111934e+01,4.285468400122647381e+01,2.702607382100211120e-01
2.524550433040279884e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.175833332999999925e+01,1.505879630000000091e+01,2.431422196749999998e+01,0.000000000000000000e+00,6.543178349506217906e-02,6.557286323185859089e+01,7.641590748242446125e+02,1.347231839510871776e+00,2.040903127484811463e+01,3.359376416010957911e+01,1.687684064755335389e-01
2.038213153823859969e+01,1.402047985690959919e+01,5.961226680000000222e-01,2.238346739999999835e-01,8.069166667000000359e+01,-1.996759259000000064e+00,4.127794953749999962e+01,1.000000000000000000e+00,1.054416448262788034e-02,1.785824116346647656e+02,4.004654771548209737e+02,1.357070940894057554e+00,1.717482723374057940e+01,2.623937293888605993e+01,2.861558099278012635e-01
2.369083638461109942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.329999999999999716e+01,9.370833333000000209e+00,2.296816156079999871e+01,0.000000000000000000e+00,2.246990908287361914e-03,2.060617330807406518e+02,4.281363648933214563e+02,1.615610939425847326e+00,1.439063919677378678e+01,4.866357433630543028e+01,1.456534661335187331e-01
1.886123151402869880e+01,1.803430184005230075e+01,2.929441381999999976e+02,1.499253694000000223e+02,6.319166666999999649e+01,-3.987499999999999822e+00,4.739713837829999932e+01,1.000000000000000000e+00,5.700333404416409872e-02,2.639378268617465437e+02,4.465105196999193140e+02,1.252844003513414073e+00,8.748239025521284518e+00,2.479912345639315419e+01,2.910228351022809967e-01
2.272741903618349824e+01,6.452662032324529839e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.881666667000000359e+01,-5.031018518999999856e+00,3.143190371420000062e+01,1.000000000000000000e+00,7.481440260010999155e-02,2.977065375683846469e+02,7.542892937300629228e+02,1.633954376071788506e+00,2.412673909244671933e+01,3.537196841354580812e+01,1.744293114246537046e-01
2.123227974942599872e+01,2.089161515724530016e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.445833333000000209e+01,7.396296296000000048e+00,3.178331530499999857e+01,1.000000000000000000e+00,9.811357555707096723e-02,2.472855945118759848e+02,4.642471007900790596e+02,1.132351541302151876e+00,1.611169110061666032e+01,2.466393247365397912e+01,7.230782016735652629e-02
2.447133622453599955e+01,3.218646909135839707e+01,1.648755569000000207e+02,1.850834944000000064e+02,7.851666667000000643e+01,-2.924074073999999968e+00,4.977377861080000088e+01,1.000000000000000000e+00,6.820783506337207980e-02,2.710285628579072750e+02,9.151497214233901332e+02,1.637124849564624451e+00,1.222189693828674351e+01,3.753517310897025538e+01,2.226334342778283626e-01
2.307685461729679943e+01,0.000000000000000000e+00,1.726743810000000323e+01,9.266577748000000270e+01,7.728333333000000493e+01,1.424305554999999934e+01,2.447916620420000200e+01,0.000000000000000000e+00,8.150026454617396998e-03,3.332554654156145375e+02,7.604501881477726783e+02,1.300549655187263731e+00,1.164815130198359938e+01,2.139230788458356258e+01,2.585245635294740052e-01
2.253698637582279929e+01,6.929317049904329728e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.657500000000000284e+01,8.934722222000001324e+00,3.102247661579999871e+01,1.000000000000000000e+00,2.543721985432643648e-02,3.872121280852414316e+02,2.981529630477569413e+02,1.642210435997192963e+00,1.042397219942097841e+01,3.880268759562582659e+01,2.009353324292050269e-01
2.330570627999239974e+01,0.000000000000000000e+00,5.120537328999999716e+01,4.975992931999999591e+00,7.976666667000000643e+01,7.906018517999999773e+00,2.232837084670000038e+01,0.000000000000000000e+00,8.869710130739943965e-02,1.410478959798466576e+02,2.501742219605962134e+02,1.471041423261382430e+00,1.724033209042147163e+01,2.242534020030747399e+01,1.187887882474059631e-01
2.237401837361489854e+01,7.349949060359239894e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.170833333000000209e+01,-4.352314814999999726e+00,3.427210325330000273e+01,1.000000000000000000e+00,6.058752768580773912e-02,1.208490493882666499e+02,8.473563588504396193e+02,1.460884002574327489e+00,2.031243536228725688e+01,3.811041942130786708e+01,7.670012195938773203e-02
2.290148125286449954e+01,8.470957579328510789e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.151666667000000643e+01,3.635185185000000097e+00,3.445057615329999834e+01,1.000000000000000000e+00,8.936631196582874026e-02,7.992560198507241864e+01,8.079712919162574281e+02,1.654643168644910567e+00,1.842570974423380292e+01,2.325677246467424908e+01,1.635445943136890068e-01
2.346291064349529876e+01,4.547609613307289855e+00,1.983963350000000219e+02,2.465657988999999972e+01,6.335000000000000142e+01,1.358333333000000032e+00,3.753767611579999652e+01,1.000000000000000000e+00,4.659757958135819778e-02,3.532604845327200564e+02,9.852445528951891447e+02,1.213873667442267212e+00,1.860593577755848216e+01,4.438331939767394374e+01,2.839918897659111097e-01
2.293578756227649862e+01,1.960398768038909889e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.695000000000000284e+01,1.073240741000000043e+01,3.101273018499999878e+01,1.000000000000000000e+00,5.789609755646910050e-02,2.369348516428845244e+02,6.704946138610750950e+02,1.161914232959142534e+00,1.418309886687908516e+01,4.718060655573541595e+01,1.312429110740406524e-01
2.329373579273849870e+01,1.453538711134000072e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.577500000000000568e+01,1.140000000000000036e+01,2.147675947999999835e+01,1.000000000000000000e+00,5.630245448112675133e-02,3.836433862366549192e+02,6.928600535173891330e+02,1.381317841633938226e+00,1.700713816010468804e+01,4.396624093007097400e+01,1.631176106035626960e-02
2.090138669946319894e+01,4.425245873560729737e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.393333333000000351e+01,1.556851851999999958e+01,2.366210393080000074e+01,1.000000000000000000e+00,6.089158579761615869e-02,2.391088793171165605e+02,9.077504531013332780e+02,1.175682834768745799e+00,9.982413633634259043e+00,2.099520924985775139e+01,2.814433214987305254e-01
2.337220381482359954e+01,2.460504088364319841e+01,2.977426053000000294e+00,5.956168259999999881e-01,8.094166667000000359e+01,2.186111110999999774e+00,5.564285129670000174e+01,1.000000000000000000e+00,6.490140295964483275e-02,3.197173422383818320e+02,6.005731767005488564e+02,1.487926493508112902e+00,2.271465531532082238e+01,4.787499678323597152e+01,9.215641292586204680e-02
2.438167523909010015e+01,1.649186653571370087e+01,6.887739295000000084e+01,9.118209969000000115e+01,4.195833333000000209e+01,-5.916666670000000350e-01,4.251982157329999978e+01,1.000000000000000000e+00,8.898960111354706215e-02,2.271027300764389736e+02,6.227016633934490528e+02,1.489184522773942865e+00,1.904042297968517516e+01,2.691437862931702796e+01,1.816665583963018582e-01
2.288205693650209938e+01,5.128136563243890222e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.089999999999999858e+01,6.740740740000000786e-01,3.059102621170000091e+01,1.000000000000000000e+00,9.228792748026343196e-02,2.674691946300300742e+02,6.451107621131227461e+02,1.520186348558507206e+00,1.972852517548151852e+01,3.470176495489340596e+01,2.167981913162335961e-01
2.202441511517690031e+01,2.459547879002489879e+01,1.561349378000000065e+01,3.348684736999999689e+00,8.433333333000000209e+01,3.544444444999999888e+00,4.340917914829999802e+01,1.000000000000000000e+00,8.150026454617396998e-03,3.332554654156145375e+02,7.604501881477726783e+02,1.300549655187263731e+00,1.164815130198359938e+01,2.139230788458356258e+01,2.585245635294740052e-01
2.571452987849189853e+01,2.435659324235169976e+01,6.088715932000000208e+01,6.664038202999999605e+00,7.799166667000000075e+01,-1.027314814999999992e+00,5.475118384249999792e+01,1.000000000000000000e+00,7.917850123717076749e-02,2.791992461192202200e+02,2.052454528092858084e+02,1.525463497899144594e+00,1.557562990021516391e+01,2.941607119077955446e+01,6.140705441438460560e-02
2.277084587241530045e+01,6.767687440668010090e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.850833332999999925e+01,3.747222221999999991e+00,3.689905556920000151e+01,1.000000000000000000e+00,5.114657301354062074e-02,2.901358548116169231e+02,7.565542042219450423e+02,1.342594092083911228e+00,2.490164893909071253e+01,4.528731731750887235e+01,2.848192105466338941e-01
2.007255962596260090e+01,3.505266873298780173e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.475833332999999925e+01,1.248148147999999935e+01,1.955492546329999826e+01,1.000000000000000000e+00,2.537831630685201054e-02,8.827164296881230143e+01,6.140277169644946298e+02,1.561057048382332280e+00,6.040808703099958876e+00,3.189276953039725271e+01,1.558404504555707115e-01
2.268536050303600149e+01,5.508546664982030272e+00,1.138396429000000012e+02,8.073455512000000454e+02,4.320833333000000209e+01,1.735648148000000113e+00,2.993043190579999902e+01,1.000000000000000000e+00,4.429256843784427217e-03,3.286153547904376637e+02,9.137689685603314729e+02,1.154606069270817104e+00,2.197498103000210889e+01,3.217946268994812442e+01,1.706724409419790589e-01
2.197352898247260100e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.659999999999999432e+01,1.694675926000000032e+01,2.165458766080000075e+01,0.000000000000000000e+00,7.369751415466663236e-02,1.722928499579633126e+02,7.445842656513451630e+02,1.246781619955513731e+00,9.404822813790355340e+00,4.692303133898644063e+01,1.879026329650580474e-01
2.116421775938569994e+01,8.404592658083460677e+00,4.200043671000000245e+01,8.627778622999999314e+00,7.397499999999999432e+01,8.441203703999999419e+00,3.387592111579999710e+01,1.000000000000000000e+00,2.407545554042869046e-02,1.043782911799124804e+02,7.397328663773511153e+02,1.123145673506495301e+00,1.519580046963377029e+01,3.795156128727780498e+01,1.299647293975863538e-01
2.554793117208129871e+01,0.000000000000000000e+00,1.461349938000000179e+02,1.021248864000000083e+02,6.621666666999999507e+01,2.049351851999999852e+01,1.762136051419999916e+01,0.000000000000000000e+00,8.431670239832837754e-02,2.834855690226879688e+02,8.051836738194911050e+02,1.254826452973826667e+00,1.695215884034351816e+01,3.912559372630174437e+01,2.228226173780890607e-01
2.347002524477749930e+01,0.000000000000000000e+00,5.543259729999999763e+01,1.889901374000000134e+00,6.790000000000000568e+01,1.783703703999999846e+01,2.175194240249999922e+01,0.000000000000000000e+00,7.580097972095167433e-03,1.884671618242002751e+02,5.635477606074257437e+02,1.658406166167734952e+00,1.106650650444476547e+01,3.999338831574142006e+01,2.797392348781208016e-01
2.351944882486240118e+01,1.479916365694380076e+01,1.096413059000000061e+02,7.591077728999999863e+02,5.695000000000000284e+01,2.700462963000000105e+00,3.418274267670000199e+01,1.000000000000000000e+00,6.998295394094276173e-03,2.321879522634328339e+02,8.651346007708184516e+02,1.699681309432143461e+00,2.485102814873850718e+01,4.615772623429528920e+01,1.289550346719098295e-01
2.272585125662419969e+01,9.700566950805290745e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.306666667000000359e+01,2.076851851999999887e+00,3.544349611079999818e+01,1.000000000000000000e+00,9.319588734480892256e-02,3.622314591025563573e+02,2.579617562037149128e+02,1.716453494124464019e+00,1.623741040035459093e+01,2.769412117148975128e+01,8.930765425530343138e-02
2.161801311655539948e+01,3.048956386984249889e+01,1.244978224000000182e+02,1.527493771999999979e+02,6.393333333000000351e+01,-5.264351851999999887e+00,6.529286453749999453e+01,1.000000000000000000e+00,7.158002952114479733e-02,3.402846369819545203e+02,5.733866829755487515e+02,1.233484160302913191e+00,5.159736127033251130e+00,2.534500565080092116e+01,1.039412313960541845e-01
2.232081037886230135e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.159999999999999432e+01,1.183796296000000048e+01,2.334296041079999995e+01,0.000000000000000000e+00,4.508747968336382361e-02,2.236828044548226160e+02,4.922061612207089070e+02,1.268760648762617071e+00,1.811165906097849287e+01,3.249450975788761298e+01,8.888178630458262730e-02
2.254843956193629850e+01,1.606983045569689850e+01,1.129721290000000096e+02,6.806567069999999831e+02,5.976666666999999933e+01,-2.734722221999999814e+00,3.760325631330000107e+01,1.000000000000000000e+00,2.424229758017033484e-02,1.734414574789769290e+02,8.582985964992127492e+02,1.537254407355406194e+00,2.370241661176100934e+01,3.206446430959199034e+01,1.342214040922126428e-01
2.278882172219159941e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.257500000000000284e+01,1.292268518999999927e+01,2.288099446749999899e+01,0.000000000000000000e+00,8.469222898682084166e-02,1.995964976760087666e+02,9.012337025625516844e+02,1.550875346028524504e+00,1.679582907249350399e+01,2.118671981689842099e+01,2.477619373585507323e-01
2.258946729874019965e+01,1.893746243051690037e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.233333333000000209e+01,1.308657406999999928e+01,2.612377384670000069e+01,1.000000000000000000e+00,9.504368252017733609e-02,2.545687476012982415e+02,6.556988218503715871e+02,1.259202555780701394e+00,1.450602065213971592e+01,4.207677045179504205e+01,1.972220099164896934e-01
2.308238844407529911e+01,2.751313822569870027e+01,1.392590275999999960e+02,6.199348624000000285e+01,6.638333332999999925e+01,-5.376851852000000598e+00,5.426037888919999830e+01,1.000000000000000000e+00,3.344489715721984946e-02,2.733465735290586736e+02,8.370065545779513059e+02,1.322719130793552189e+00,2.293587456812607783e+01,3.430414885466255726e+01,2.666755826650665240e-01
2.435872226184019951e+01,1.203494383722780015e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.288333332999999925e+01,6.824074079999999931e-01,4.399197949170000044e+01,1.000000000000000000e+00,4.149929061890888365e-02,2.596787078011678886e+02,9.652936511619310522e+02,1.432130623372363187e+00,2.291392045464383642e+01,2.851842044847138169e+01,7.035076725297467748e-02
2.014686424331789993e+01,2.921481131620680127e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.012500000000000000e+01,-6.194444444000000161e+00,3.153018933330000095e+01,1.000000000000000000e+00,1.895034321990922074e-02,2.914676723150474800e+02,2.372047102471660480e+02,1.127789666277599023e+00,2.426599131327981240e+01,3.396648390587672850e+01,1.603814454796015088e-01
1.971969935900660076e+01,1.081443920750590060e+01,2.177531549999999925e+02,1.078474946999999950e+01,7.946666666999999507e+01,4.147222221999999903e+00,2.642386050329999847e+01,1.000000000000000000e+00,8.171251769505011309e-02,2.437949682276713190e+02,7.918122031855009482e+02,1.451318147949366644e+00,1.154458059010382698e+01,4.518731495121025432e+01,1.839221738186792021e-01
2.172252467780110052e+01,0.000000000000000000e+00,4.922879754000000219e+01,1.136251305999999914e+02,6.898333332999999357e+01,1.637222222000000116e+01,2.352953148079999934e+01,0.000000000000000000e+00,8.201470650302733478e-02,2.693222214785894835e+02,6.324728047840400222e+02,1.139551894105784946e+00,8.614202493346230227e+00,4.043548822872345738e+01,2.622155994009295887e-01
2.187742754900390096e+01,3.035389950205280130e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.865000000000000568e+01,3.240277778000000275e+00,3.725278023330000110e+01,1.000000000000000000e+00,9.888957628566091840e-02,1.510465250686078775e+02,6.614617196610715837e+02,1.121509890771336559e+00,1.772951650829070402e+01,4.509282079559061174e+01,4.190381444885221685e-02
2.670718625102569987e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.792499999999999716e+01,1.837500005000000058e+01,2.306445138999999855e+01,0.000000000000000000e+00,6.379375517894211867e-02,3.559536730190615117e+02,2.230090518623935338e+02,1.361287314880304189e+00,7.661819363053766097e+00,4.258785819811231477e+01,3.126824907213730798e-02
2.258236911813260051e+01,4.789560050234710431e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.597499999999999432e+01,5.445370370000000015e+00,3.746833059669999955e+01,1.000000000000000000e+00,9.305088330303422361e-02,2.407441168892227097e+02,6.166480398945409434e+02,1.226463958105225682e+00,1.464759032344045764e+01,3.289598949678355666e+01,4.017207974287925754e-02
2.354556264806619836e+01,2.002774317513929958e+01,4.629005766999999771e+00,2.630195277999999970e+00,5.477499999999999858e+01,7.798148147999999225e+00,4.383229430499999779e+01,1.000000000000000000e+00,7.302812265430821959e-02,3.889608501662818867e+02,3.404238596918880262e+02,1.443017707361989199e+00,1.301525268484613562e+01,4.952818861873291212e+01,2.566756265243592128e-01
2.244190969443630124e+01,4.286217438927820034e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.978333333000000493e+01,1.237962963000000016e+01,2.498060969000000142e+01,4.166666667000000213e-01,4.877271210919142258e-02,1.330449277981706189e+02,4.554968306471056394e+02,1.547175440877975650e+00,1.208533528383089717e+01,2.392626969914874380e+01,2.400505464105392728e-01
2.214549290635209999e+01,1.844693245106250146e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.424166667000000075e+01,-2.411574074000000234e+00,4.509326263999999895e+01,1.000000000000000000e+00,4.410297237286729677e-02,1.668695555907426069e+02,6.581657541997865337e+02,1.390626536973249783e+00,6.944848480265275015e+00,2.208768792600942277e+01,1.905867506473591100e-01
2.086926257430609866e+01,1.415694594133490014e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.156666667000000359e+01,-1.142731481999999943e+01,4.956087106500000061e+01,1.000000000000000000e+00,8.528496575729312135e-02,2.957015214650550661e+02,9.776559902242862563e+02,1.331556336330413259e+00,1.980102402962580754e+01,2.779875370410436730e+01,2.020443028017441245e-01
