# # cmbedY,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityAll,infilRate
9.513855527632809839e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.738333332999999925e+01,1.044305555999999946e+01,2.649384773250000080e+01,1.000000000000000000e+00,2.474017890267090312e-03,1.286897919862685740e+02,4.817664991970670485e+02,1.616978494453988890e+00,4.242912008340424990e+01,3.548774884553963782e-02
5.527883687983359806e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,-8.316203703999999419e+00,4.559065259169999962e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
0.000000000000000000e+00,4.727351248999999811e+00,1.933353480999999929e+00,9.862500000000000000e+01,1.124166667000000075e+01,3.166246994999999842e+01,3.333333332999999787e-01,3.259846180214605229e-03,2.710186684349921507e+02,8.089329919141692926e+02,1.297401785395752016e+00,2.816587241408787534e+01,8.914751908009549419e-02
1.102408723557529946e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.887500000000000000e+01,1.741666666999999835e+00,3.319255531499999989e+01,1.000000000000000000e+00,2.253411333531435846e-03,2.424773315338047439e+02,8.362864518719389935e+02,1.258696316186060482e+00,1.079533947899807345e+01,8.989155387956219989e-02
2.013422460262500024e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.735833332999999357e+01,1.483796295999999959e+00,3.042361088499999866e+01,1.000000000000000000e+00,3.767430587488343995e-03,1.715768992243073967e+02,4.168487884552837954e+02,1.515568301239903715e+00,4.922695304038526842e+01,2.508893507414614032e-01
1.253530185973350086e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.695000000000000284e+01,1.073240741000000043e+01,3.101273018499999878e+01,1.000000000000000000e+00,3.431372200744419593e-03,1.595875227248322403e+02,2.064363558191189441e+02,1.559825546105250371e+00,1.883509415412826371e+01,2.529257597448621997e-01
5.653510398919819657e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.573333332999999357e+01,1.411111110999999863e+00,2.050815719420000249e+01,1.000000000000000000e+00,1.434036878386146015e-03,1.808028559579404373e+02,6.747201182351464013e+02,1.286188588120809273e+00,1.163307348709086497e+01,2.406376802042268226e-01
2.661299685727109932e+01,2.166541700999999875e+01,2.598413949999999772e+01,4.573333333000000067e+01,1.449629630000000091e+01,2.427047653170000174e+01,1.000000000000000000e+00,3.132931717722506251e-03,2.949798053555239221e+02,3.725066205790761273e+02,1.365637515276247882e+00,2.993382593415653048e+01,1.110616970840611478e-01
3.522327624023589898e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.763333332999999925e+01,1.492175925999999997e+01,2.321058362500000172e+01,1.000000000000000000e+00,1.805893235819361255e-03,3.727586294478001037e+02,5.309539870247384670e+02,1.593784399097627258e+00,1.279523343314985873e+01,1.490531638121754265e-01
2.339114319180499990e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.067499999999999716e+01,1.278703703999999997e+00,4.736445402670000249e+01,1.000000000000000000e+00,2.474017890267090312e-03,1.286897919862685740e+02,4.817664991970670485e+02,1.616978494453988890e+00,4.242912008340424990e+01,3.548774884553963782e-02
5.179483778543360017e+01,5.047798843999999896e+00,4.464116520000000476e-01,9.762500000000000000e+01,-5.421296300000000290e-01,5.487009851829999718e+01,1.000000000000000000e+00,1.414983392149595865e-03,2.582269524070748616e+02,7.056434749852917321e+02,1.305512625385655712e+00,2.450820172070361735e+01,1.397277971207858960e-01
2.453660554237480085e+01,2.394892814000000385e+02,1.103499522999999982e+02,5.660000000000000142e+01,-3.550925926000000121e+00,4.452083574249999742e+01,1.000000000000000000e+00,2.148227972308117649e-03,3.293592927466302172e+02,9.338054097551333825e+02,1.202547540485483069e+00,4.941870463087237653e+01,6.634106988422827644e-02
2.119247686147640053e+01,2.498815281999999627e+02,3.745860029999999341e+01,6.625000000000000000e+01,7.662499999999999645e+00,2.463409432419999945e+01,1.000000000000000000e+00,2.112366371224581527e-03,2.872460369901454555e+02,9.436885093119142311e+02,1.482660630179463368e+00,1.032162586839565677e+01,2.833623257728076772e-01
2.104229928101360159e+01,2.005831014000000039e+02,5.588099053999999910e+01,4.948333333000000067e+01,-1.203240740999999892e+00,3.185425017580000073e+01,1.000000000000000000e+00,2.595023168261493835e-03,6.946909030534878582e+01,9.582238787042674630e+02,1.225927279381966883e+00,3.743125242661206187e+01,7.983188168816575392e-02
2.318801236546099886e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.619166667000000359e+01,-2.727314815000000170e+00,3.258116135670000091e+01,1.000000000000000000e+00,2.773928118840496629e-03,1.449569375043301989e+02,2.337979293784001698e+02,1.510122218763797708e+00,3.902761752913534821e+01,1.952422217703504159e-01
1.390548125196949947e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.938333332999999925e+01,3.926851851999999976e+00,3.682601899920000221e+01,1.000000000000000000e+00,2.900611272649683634e-03,8.667891702683880339e+01,8.484923541320213189e+02,1.267381706407955777e+00,1.408893913380727625e+01,1.996389544914582148e-01
8.437435008650430390e+00,1.978757651999999894e+02,7.571028615999999545e+01,8.239166667000000643e+01,6.722222222000000080e+00,3.062151951419999918e+01,1.000000000000000000e+00,2.710260494317996184e-03,3.564322033928339124e+02,3.000132591161612936e+02,1.664373899749695518e+00,3.043729668830946622e+01,1.028484053020957585e-02
1.804474443147639917e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.640833332999999783e+01,7.570833332999999499e+00,3.578494153670000344e+01,1.000000000000000000e+00,3.450962150349398423e-03,3.071474004057951674e+02,8.904541647926170072e+02,1.439489811959333565e+00,3.553515484910391820e+01,1.825706015596452736e-01
2.296554442855009981e+01,6.100516651000000223e+01,9.908751529999999530e-01,9.855833332999999641e+01,8.000000000000000000e+00,3.982166111669999964e+01,1.000000000000000000e+00,3.259846180214605229e-03,2.710186684349921507e+02,8.089329919141692926e+02,1.297401785395752016e+00,2.816587241408787534e+01,8.914751908009549419e-02
3.779095892481819874e+01,5.534943731999999983e+01,3.197981589999999841e+01,6.403333333000000493e+01,-3.692129630000000162e+00,5.510696222250000176e+01,1.000000000000000000e+00,3.029619258033161133e-03,2.034977745385193089e+02,2.871918847413335811e+02,1.274303606977726488e+00,9.058667913783013503e+00,2.696009342168160794e-01
4.919038737137510253e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.230833332999999641e+01,-1.174629630000000091e+01,4.716175287000000083e+01,1.000000000000000000e+00,1.535688204283291785e-03,2.447356534008251572e+02,5.363122028862469506e+02,1.611716287038738926e+00,4.131683876463696947e+01,1.512256953429319262e-01
2.243976560646270002e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.495000000000000284e+01,5.474999999999999645e+00,1.899844468499999905e+01,1.000000000000000000e+00,4.152656118179704967e-03,2.317592855822681486e+02,4.608960108067341253e+02,1.197652387304252386e+00,4.259817848127693196e+01,1.797792775043067226e-01
2.100939695481660152e+01,4.109350016999999866e+01,1.758418488000000082e+02,7.495000000000000284e+01,5.833333332999999676e+00,5.655162833170000170e+01,1.000000000000000000e+00,1.095603227237780574e-03,2.381450546451519585e+02,6.426907403317563876e+02,1.182613967761011020e+00,1.744623261364035471e+01,3.848161066139745706e-02
4.292637149870690116e+00,2.308420790000000125e+02,2.050251056999999832e+02,6.636666667000000075e+01,1.198657406999999964e+01,2.395711490749999939e+01,1.000000000000000000e+00,3.294046623888729000e-03,1.093663052658253036e+02,4.786172509284692183e+02,1.240693346316795509e+00,6.474049044039809075e+00,2.631777195313877993e-01
9.926615624408210437e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.729999999999999716e+01,3.201388888999999960e+00,3.659762223579999585e+01,1.000000000000000000e+00,3.045963891885638750e-03,3.443891900964683259e+02,7.910683602110804031e+02,1.176947110772784910e+00,1.848356210884116990e+01,1.555315284418539237e-02
1.109548187488930004e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.268333332999999641e+01,5.241203704000000130e+00,2.993022648999999902e+01,1.000000000000000000e+00,3.661517308611372118e-03,3.023133417833601584e+02,8.328725319281245447e+02,1.463415208485996377e+00,2.781578700573813023e+01,2.352653372065663939e-01
5.130616116606960375e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.973333333000000067e+01,9.014814814999999371e+00,2.776947715249999860e+01,1.000000000000000000e+00,4.199169915726861518e-03,1.300191698053632763e+02,4.841632425300594491e+02,1.359041617801848512e+00,4.936077300993248684e+01,3.679653081064301889e-02
2.308748436295200079e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.694166667000000359e+01,-7.334722222000000791e+00,4.134634800829999790e+01,1.000000000000000000e+00,1.342082936762343994e-03,1.159510036867405631e+02,8.921086646854521405e+02,1.618302847360520103e+00,3.780150664245109482e+01,1.006736530325460788e-01
2.638319702710250070e+01,2.031635789999999986e+02,6.662031690999999967e+01,6.967499999999999716e+01,1.258750000000000036e+01,2.113872685169999954e+01,0.000000000000000000e+00,3.259846180214605229e-03,2.710186684349921507e+02,8.089329919141692926e+02,1.297401785395752016e+00,2.816587241408787534e+01,8.914751908009549419e-02
1.773998442778680129e+01,2.003125406999999925e+01,2.218645228000000191e+00,6.966666666999999791e+01,8.499999999999999778e-01,4.264599671250000057e+01,1.000000000000000000e+00,4.450388065796409554e-03,2.248057305428388588e+02,5.485826712697486300e+02,1.219433485533862660e+00,3.063135176961150208e+01,2.016018997262339074e-01
5.782327206455759594e-01,1.243777894000000117e+02,8.991492752999998856e+02,2.289999999999999858e+01,8.114814815000000792e+00,2.128892733329999842e+01,1.000000000000000000e+00,4.206785384494845896e-03,8.180752555945252880e+01,5.457526877409331973e+02,1.498499944485523816e+00,1.863440940944182245e+01,7.440344516953674436e-02
2.081853123201729971e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.409166666999999507e+01,-8.425925925999999677e+00,3.784703190750000346e+01,1.000000000000000000e+00,4.902832114948318422e-03,8.043235270021500583e+01,5.643680162618845770e+02,1.470629515581467484e+00,4.342374569596140788e+01,9.918701551452911713e-02
3.078979314854629834e+01,7.147939716000000487e+01,1.069334959999999946e+00,9.137500000000000000e+01,2.307407406999999910e+00,4.632226124920000387e+01,1.000000000000000000e+00,1.828680244605810062e-03,1.896613640601509587e+02,3.200605431666486993e+02,1.376355839710132756e+00,8.787311319488715355e+00,2.266350163183518396e-01
2.670666086946850015e+01,3.154154910000000456e+01,2.008634758999999992e+00,8.429166666999999791e+01,1.709166666999999862e+01,2.163436782830000027e+01,0.000000000000000000e+00,2.506207260487653028e-03,1.939554276775360790e+02,6.133578379377338479e+02,1.292060023327559648e+00,4.639861315518889739e+01,1.626923007206388938e-01
2.185444457375119853e+01,1.904481419999999900e+02,6.284349354999999804e+01,7.459166666999999507e+01,1.545833333000000032e+01,2.410552012920000209e+01,0.000000000000000000e+00,1.680268948463384607e-03,3.894334933356741999e+02,9.387722519767980884e+02,1.192133750622381694e+00,1.615836341904861939e+01,1.337907539363647480e-01
1.493462376561340044e+01,1.543519981999999935e+01,1.394737095999999781e+02,6.347500000000000142e+01,8.788425926000000388e+00,3.322053284670000295e+01,1.000000000000000000e+00,3.475888280495066304e-03,3.533975824871176883e+02,4.239875253001650890e+02,1.555724649937534121e+00,2.142999924489360097e+01,6.887481709400990193e-02
6.012626637402839691e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.021666666999999507e+01,-6.502777777999999564e+00,5.517323875000000299e+01,1.000000000000000000e+00,1.814429903414274160e-03,3.387581450921188093e+02,3.325283657460930726e+02,1.562639519331993299e+00,2.526088988404813662e+01,4.621298149086018603e-02
2.028775595857910119e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.894166667000000359e+01,-8.237500000000000711e+00,3.689557341670000312e+01,1.000000000000000000e+00,3.045963891885638750e-03,3.443891900964683259e+02,7.910683602110804031e+02,1.176947110772784910e+00,1.848356210884116990e+01,1.555315284418539237e-02
2.057602998134310113e+01,3.593136988999999915e+01,4.154035466000000270e+02,2.789166666999999933e+01,8.194444444000000161e+00,2.061090879580000035e+01,1.000000000000000000e+00,2.888676382540296059e-03,1.648478025332721586e+02,8.154398571807070084e+02,1.574751009946308677e+00,1.833498145741327789e+01,1.985774970448344334e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.659999999999999432e+01,1.694675926000000032e+01,2.165458766080000075e+01,0.000000000000000000e+00,4.886562963357326747e-03,3.346073801362610993e+02,3.652681516992344086e+02,1.634019932262642527e+00,4.598523469687538778e+01,5.984173475346621363e-02
2.459334316255390007e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.831666667000000359e+01,4.071759258999999354e+00,3.150208683250000163e+01,1.000000000000000000e+00,2.506207260487653028e-03,1.939554276775360790e+02,6.133578379377338479e+02,1.292060023327559648e+00,4.639861315518889739e+01,1.626923007206388938e-01
2.439654481056849988e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.479166666999999791e+01,7.564814819999999829e-01,3.240349696829999715e+01,1.000000000000000000e+00,2.825795157501163023e-03,3.369018357857817705e+02,2.428114903389809456e+02,1.327361237938949445e+00,3.302124827793717543e+01,7.222768927292889940e-02
5.606777243325870330e+01,2.309763086000000101e+02,3.759379424999999628e+02,5.454999999999999716e+01,-6.003703703999999419e+00,3.897356808079999979e+01,1.000000000000000000e+00,1.717302582293959989e-03,3.469357076610093031e+02,3.382064131039992390e+02,1.600749781654774440e+00,3.200155152144203896e+01,1.887104777428671304e-02
0.000000000000000000e+00,2.176554229999999848e+02,5.549586212000000387e+02,4.937500000000000000e+01,2.276620370999999921e+01,1.693915109750000170e+01,0.000000000000000000e+00,2.409725346266097974e-03,3.145148880510639628e+02,5.410458543835266028e+02,1.697948317521181139e+00,2.170164003951856202e+01,2.874914806570508241e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.579166666999999791e+01,1.248240741000000043e+01,2.131293215250000017e+01,0.000000000000000000e+00,2.561884993724123771e-03,9.564383403472808709e+01,2.130227792079804487e+02,1.301746665626114297e+00,2.520933404545021261e+01,9.877399037773576529e-02
2.547801323696100084e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.877499999999999858e+01,-9.725462963000000016e+00,4.150666996249999841e+01,1.000000000000000000e+00,3.598784762460672561e-03,2.079923735990474256e+02,3.583747997685472910e+02,1.452687260167613292e+00,2.230587372683722336e+01,1.397553343235263465e-02
2.304990631732169959e+01,2.180598794000000282e+02,1.414552101999999820e+02,6.947499999999999432e+01,-2.823611111000000395e+00,5.807574148079999787e+01,1.000000000000000000e+00,2.946083343069912704e-03,2.738710109881812969e+02,9.623806477476456394e+02,1.402093553604806475e+00,2.573506313081978547e+01,4.766936043896192327e-02
4.342479462388369882e+01,8.874936009999998987e+01,2.868686432000000064e+00,6.816666666999999791e+01,5.240740739999999454e-01,5.051747157500000185e+01,1.000000000000000000e+00,1.548363021981761546e-03,3.161804244597766456e+02,2.755759171822952567e+02,1.350957640611208932e+00,3.189629530836116089e+01,1.444317274655524397e-01
4.466596875042360182e+01,5.600603140000000035e-01,5.106481139999999863e-01,9.386666667000000075e+01,6.002314815000000081e+00,5.623268962920000291e+01,1.000000000000000000e+00,2.253411333531435846e-03,2.424773315338047439e+02,8.362864518719389935e+02,1.258696316186060482e+00,1.079533947899807345e+01,8.989155387956219989e-02
3.469000159206309775e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.562500000000000000e+01,-7.556018518999999323e+00,4.466099287000000118e+01,1.000000000000000000e+00,3.988182645675903207e-03,1.392660293462792822e+02,7.092514382645490514e+02,1.682013812230234162e+00,3.814973736505741186e+01,1.864761322773287322e-01
2.347220033755840163e+01,2.035192289000000017e+02,1.834050828000000308e+02,6.849166667000000075e+01,1.812916667000000004e+01,2.577280138829999956e+01,0.000000000000000000e+00,2.595023168261493835e-03,6.946909030534878582e+01,9.582238787042674630e+02,1.225927279381966883e+00,3.743125242661206187e+01,7.983188168816575392e-02
2.223199267381189870e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.483333333000000209e+01,-8.250925926000000743e+00,4.287625300919999916e+01,1.000000000000000000e+00,4.886562963357326747e-03,3.346073801362610993e+02,3.652681516992344086e+02,1.634019932262642527e+00,4.598523469687538778e+01,5.984173475346621363e-02
3.164714360687829853e+01,6.034260931000000028e+01,5.614811072999999624e+02,5.172500000000000142e+01,-2.609259258999999886e+00,6.081231990669999732e+01,1.000000000000000000e+00,2.888676382540296059e-03,1.648478025332721586e+02,8.154398571807070084e+02,1.574751009946308677e+00,1.833498145741327789e+01,1.985774970448344334e-01
1.574669173842559999e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.397499999999999432e+01,5.503703703999999419e+00,1.974680830000000142e+01,1.000000000000000000e+00,4.450388065796409554e-03,2.248057305428388588e+02,5.485826712697486300e+02,1.219433485533862660e+00,3.063135176961150208e+01,2.016018997262339074e-01
1.916843611767119882e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.697499999999999432e+01,-1.578703704000000041e+00,3.842050277669999758e+01,1.000000000000000000e+00,2.649880053342787943e-03,2.537293069742512728e+02,5.576362240101757379e+02,1.395966275856906469e+00,4.519725860097072001e+01,1.849968832311702227e-01
2.112678282034779897e+01,1.028252188000000018e+02,5.977206370000000106e+02,3.570000000000000284e+01,1.976203703999999917e+01,2.464116133499999961e+01,1.000000000000000000e+00,4.311998588488278120e-03,1.987957835087470926e+02,8.856452105239803814e+02,1.208881207378966760e+00,8.535377343501851399e+00,5.041804448786649934e-02
2.516238184322800109e+01,4.419346995000000078e+01,1.382264166999999873e+02,5.642499999999999716e+01,-2.085185184999999830e+00,4.308152995420000053e+01,1.000000000000000000e+00,4.756687092051296167e-03,2.922907203745170364e+02,2.831846317816422811e+02,1.247873762848288104e+00,2.431696403175907761e+01,1.582253701431774184e-01
2.209602117370399910e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.248333332999999357e+01,-1.159259259000000064e+01,4.643710842670000005e+01,1.000000000000000000e+00,3.873385449935119133e-03,7.377052827319513995e+01,6.047500659274987811e+02,1.693393777327936611e+00,3.021406077048142791e+01,2.427573132174251080e-01
2.494073549532879852e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.648333332999999357e+01,1.713935185000000061e+01,2.253266451829999895e+01,0.000000000000000000e+00,2.607816424690921533e-03,2.000335561940523235e+02,4.859010626174351728e+02,1.371648389230461840e+00,2.711456259940211666e+01,2.538334059199000570e-01
1.322431988989229978e+01,8.881121143999999390e+01,3.489518821000000326e+00,8.997499999999999432e+01,2.114351851999999976e+00,3.961559416669999933e+01,1.000000000000000000e+00,4.962597824019753488e-03,3.189163076158270655e+02,6.456061661186272431e+02,1.155691649201318283e+00,2.874479009846527333e+01,2.722125333280720483e-01
2.297321426496259988e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.082500000000000284e+01,4.577777777999999742e+00,3.459299213749999780e+01,1.000000000000000000e+00,3.311101855754676644e-03,1.083874289167217171e+02,7.448746248978784479e+02,1.388950743952012790e+00,3.447501573777068273e+01,1.238916765654990010e-01
2.685745413246980107e+01,1.657319398999999862e+02,1.200435230000000075e+01,7.129999999999999716e+01,-1.228703703999999952e+00,4.171557157419999839e+01,1.000000000000000000e+00,1.003400967136317858e-03,1.879059577542038824e+02,4.398614882846920864e+02,1.436350886761003753e+00,1.993926520383053003e+01,9.487527971420021966e-02
1.705052063508220073e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.177500000000000568e+01,5.005092593000000534e+00,3.106476320750000042e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
2.463983793758119845e+01,9.057513640999999893e+00,2.482003914999999949e+00,9.761666667000000075e+01,8.403240740999999403e+00,3.441691861999999702e+01,1.000000000000000000e+00,4.602906557964571606e-03,2.478303226585928769e+02,4.724680938446300615e+02,1.583000438093307150e+00,2.479580979822440767e+01,1.252596544331922301e-01
3.302757936037119890e+01,2.515645241000000087e+00,1.486795744000000141e+00,7.784999999999999432e+01,4.486111111000000484e+00,4.995980722329999679e+01,1.000000000000000000e+00,4.350380366354912598e-03,3.670650251015160279e+02,4.646434705969660399e+02,1.533647308666801878e+00,4.034702776262556512e+01,1.778145393058523926e-01
0.000000000000000000e+00,2.548470877999999971e+02,5.100417387000000247e+01,4.566666666999999791e+01,1.717314814999999939e+01,2.315934061999999827e+01,0.000000000000000000e+00,4.384239646342054375e-03,2.053098118381429344e+02,7.677526215841247677e+02,1.505574997292096651e+00,1.318695641345788161e+01,6.510036130497091900e-02
1.276004970938219962e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.817499999999999716e+01,-5.000925925999999855e+00,2.496573911500000165e+01,1.000000000000000000e+00,3.774485552575196270e-03,9.300520712248192012e+01,9.805437216133780112e+02,1.321000790888084531e+00,1.373837246454611005e+01,2.841480570188824051e-01
2.367923449677120118e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.933333333000000209e+01,-1.305555559999999893e-01,3.480066844080000266e+01,1.000000000000000000e+00,4.981758881653996530e-03,3.607272081586766603e+02,7.210235211896541614e+02,1.286960949677451893e+00,2.891831927023043392e+01,1.171845863013184358e-01
1.638472893394429875e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.895833333000000209e+01,-3.749074073999999701e+00,3.124042521830000041e+01,1.000000000000000000e+00,2.380913822252194844e-03,2.409175342082513680e+02,8.770206603539451180e+02,1.264392464341783651e+00,1.121028044499492538e+01,2.648375482080660426e-01
1.799359706113380142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.046666666999999507e+01,3.549999999999999822e+00,3.781142017670000399e+01,1.000000000000000000e+00,1.414983392149595865e-03,2.582269524070748616e+02,7.056434749852917321e+02,1.305512625385655712e+00,2.450820172070361735e+01,1.397277971207858960e-01
1.196582279477000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.840000000000000568e+01,-2.473611110999999863e+00,3.716547500000000070e+01,1.000000000000000000e+00,1.844752707661755434e-03,1.251844488761843337e+02,3.953152406449962086e+02,1.165493271133820619e+00,5.629647841493810034e+00,1.269192660613167878e-01
2.342267263374539965e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.832500000000000284e+01,1.074675925999999926e+01,3.284875577670000268e+01,1.000000000000000000e+00,1.400216220104552774e-03,1.264652157734403914e+02,9.978793310264566117e+02,1.711203698817603591e+00,2.564410932500230444e+01,3.379335811211087170e-02
2.152064792716150166e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.596666666999999507e+01,-8.590277777999999032e+00,4.431070189829999606e+01,1.000000000000000000e+00,3.887915174331547929e-03,1.758806093521608602e+02,7.472020764477089187e+02,1.478135441542840711e+00,2.672940999773497595e+01,6.447210082831640598e-02
1.679879199673040091e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.478333332999999783e+01,-4.433333333999999404e+00,2.841353886079999924e+01,1.000000000000000000e+00,3.966094747129526518e-03,1.016163232634191615e+02,2.661603926336647419e+02,1.232870929868201015e+00,1.200001436586251202e+01,2.672364773317831288e-01
1.330562273724370037e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.806666667000000359e+01,4.390740741000000114e+00,3.666506485170000218e+01,1.000000000000000000e+00,1.844752707661755434e-03,1.251844488761843337e+02,3.953152406449962086e+02,1.165493271133820619e+00,5.629647841493810034e+00,1.269192660613167878e-01
2.353430460373609989e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.003333333000000493e+01,-7.347222220000000359e-01,3.953487453580000022e+01,1.000000000000000000e+00,4.503005345635144666e-03,1.969600805575259130e+02,4.035077376591939355e+02,1.543035188409931813e+00,4.852803846109745933e+01,2.197708505446022142e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764999999999999858e+01,1.954120369999999696e+01,2.513456370749999991e+01,0.000000000000000000e+00,1.484415372344395330e-03,3.313467290152538567e+02,5.946519059832612584e+02,1.332831917722178572e+00,1.954186376910347889e+01,2.177664601920810128e-01
2.095072817285079836e+01,4.914007720000000745e+01,9.651035780000000175e-01,9.814166667000000643e+01,6.945370371000000098e+00,4.046273235249999800e+01,1.000000000000000000e+00,4.910894691618668435e-03,2.139021338134693053e+02,6.311496698057580943e+02,1.642035051699113346e+00,3.666667558319045384e+01,2.150201639916197310e-02
4.049795766961560162e+01,2.515645241000000087e+00,1.486795744000000141e+00,7.784999999999999432e+01,4.486111111000000484e+00,4.995980722329999679e+01,1.000000000000000000e+00,4.364034753414923473e-03,1.742623404237608611e+02,7.711286017204525933e+02,1.679371308052693523e+00,5.288391426425869568e+00,2.431192726010780042e-02
1.760221465353770043e+01,6.661261801999999932e+01,1.231271966999999989e+01,8.466666666999999791e+01,3.592592589999999975e-01,6.518573930499999847e+01,1.000000000000000000e+00,4.506699203193411177e-03,1.471374494721733868e+02,9.925692268924435666e+02,1.161470080767597501e+00,1.264772171694056269e+01,2.572969906887794811e-01
1.898167147650649866e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.194166666999999649e+01,2.418518517999999951e+00,2.815927108420000025e+01,1.000000000000000000e+00,4.388995020795842181e-03,3.013449807597581298e+02,9.313630431724295704e+02,1.261092706549207243e+00,2.802752726037952868e+01,2.484308820709204557e-01
2.149734312087780097e+01,1.267945158999999933e+02,4.257114850999999867e+00,7.182500000000000284e+01,-2.131018518999999944e+00,4.358350708329999890e+01,1.000000000000000000e+00,4.662094341519534314e-03,2.041540224397301984e+02,4.541943436250741115e+02,1.249032386541484740e+00,1.349859259054812455e+01,1.560532997131291455e-01
2.438810010867129918e+01,2.026584018000000071e+02,1.501449155999999974e+01,6.179166666999999791e+01,1.642222221999999832e+01,2.278710900420000129e+01,0.000000000000000000e+00,1.003400967136317858e-03,1.879059577542038824e+02,4.398614882846920864e+02,1.436350886761003753e+00,1.993926520383053003e+01,9.487527971420021966e-02
2.255393360447569862e+01,9.216009155000000064e+00,7.610859641000000408e+01,8.153333333000000493e+01,1.272824074000000039e+01,1.701185025919999916e+01,0.000000000000000000e+00,2.234676024521141738e-03,2.106594600830958370e+02,6.864393085050131731e+02,1.643712544503260764e+00,9.808312914243064284e+00,9.691172933357435071e-02
1.894272594078810101e+01,9.568176674999999420e+01,8.664193957000000523e+01,6.214166666999999933e+01,2.204166666999999968e+00,3.669189958749999647e+01,1.000000000000000000e+00,1.625064839087691322e-03,1.509332606336045046e+02,4.470903937673592736e+02,1.531343884069073402e+00,4.001551100168401831e+01,1.755013402629068409e-01
1.883241752823860082e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.799166667000000075e+01,1.039027777999999991e+01,3.629091899080000161e+01,1.000000000000000000e+00,1.743393282710370721e-03,2.124461657522500104e+02,2.745236692249545172e+02,1.536931605806739265e+00,3.178209743989638270e+01,1.173401664514347881e-01
2.285998053736560109e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.657500000000000284e+01,-4.761111110999999951e+00,2.602780517080000067e+01,1.000000000000000000e+00,1.212908147594811544e-03,2.832250597552917952e+02,6.351985340801693383e+02,1.414717524037762297e+00,4.129322798722414944e+01,4.473632670073629525e-02
1.300223490221180001e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.025833332999999925e+01,6.036111111000000307e+00,3.059755111579999820e+01,1.000000000000000000e+00,4.472465037059774641e-03,2.280819299854333622e+02,9.751415359906191043e+02,1.637870033066380460e+00,1.499605112540594831e+01,1.902235975506019194e-01
