# iw north average temp C,iw heating energy kWh,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
2.367365576999999988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.511666667000000075e+01,1.176064814999999975e+01,2.350163750000000107e+01,0.000000000000000000e+00
2.257391177999999954e+01,1.011998428000000061e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.153333332999999783e+01,8.762499999999999289e+00,2.170093156420000113e+01,1.000000000000000000e+00
2.069018046000000055e+01,1.390269546999999939e+01,6.502499459000000570e+01,2.704279593000000315e+00,7.977500000000000568e+01,5.552777777999999387e+00,2.536570813499999844e+01,1.000000000000000000e+00
2.173322685999999848e+01,3.997231413000000089e+01,5.837402203999999983e+01,3.856173640000000180e+00,7.517499999999999716e+01,8.996296297000000664e+00,5.305375958329999975e+01,1.000000000000000000e+00
2.426615281000000124e+01,0.000000000000000000e+00,1.635314268000000197e+02,1.072448445999999933e+01,4.610000000000000142e+01,1.888796295999999941e+01,2.344011481500000116e+01,0.000000000000000000e+00
2.139365683999999845e+01,2.547360695000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.559999999999999432e+01,-1.389351851999999887e+00,3.642806799499999926e+01,1.000000000000000000e+00
2.276964145999999900e+01,4.868992249000000072e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.456666667000000359e+01,-9.151388888999999693e+00,5.734525365750000248e+01,1.000000000000000000e+00
1.566264772000000072e+01,4.327246679999999790e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.847499999999999432e+01,-2.829629629999999896e+00,1.641012605670000113e+01,0.000000000000000000e+00
2.086014950999999940e+01,2.514448412999999860e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059166667000000217e+01,6.063425925999999855e+00,3.698759438500000130e+01,1.000000000000000000e+00
2.259021759000000174e+01,4.338435943000000350e+01,4.629005766999999771e+00,2.630195277999999970e+00,5.477499999999999858e+01,7.798148147999999225e+00,4.383229430499999779e+01,1.000000000000000000e+00
1.816564241000000024e+01,2.617892260000000348e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.546666666999999507e+01,-8.433796296000000581e+00,3.433814726420000341e+01,1.000000000000000000e+00
2.388796626999999972e+01,0.000000000000000000e+00,1.638584985999999901e+02,9.390264886999999305e+01,7.053333333000000493e+01,1.628194444000000018e+01,2.399463264419999931e+01,0.000000000000000000e+00
1.995213120000000018e+01,3.669742885000000143e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.950833332999999925e+01,-2.691666666999999791e+00,4.475176074080000177e+01,1.000000000000000000e+00
2.304479674999999972e+01,2.795209751999999881e+01,1.175728089000000125e+02,1.669851574000000127e+01,7.365000000000000568e+01,4.111111110000000290e-01,4.191250291749999946e+01,1.000000000000000000e+00
2.136588353000000140e+01,2.584010211000000012e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.750833332999999925e+01,-9.000000000000000222e-01,3.666804393670000195e+01,1.000000000000000000e+00
1.949449496000000082e+01,4.031245152999999704e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.179166666999999791e+01,-1.116481482000000014e+01,4.594090194500000024e+01,1.000000000000000000e+00
2.089512034999999912e+01,2.396366065000000134e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.908333333000000209e+01,6.742129629999999985e+00,3.670355238829999678e+01,1.000000000000000000e+00
2.218364585000000133e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.861666667000000075e+01,1.135324074000000039e+01,2.873143005829999908e+01,0.000000000000000000e+00
2.264101653000000169e+01,5.081441580999999985e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.301666666999999933e+01,-1.672685184999999963e+00,3.912734949000000029e+01,1.000000000000000000e+00
1.934035138999999859e+01,4.218774461000000287e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.230833332999999641e+01,-1.174629630000000091e+01,4.716175287000000083e+01,1.000000000000000000e+00
2.071326966000000169e+01,2.864658659999999912e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.386666667000000075e+01,9.312500000000000000e+00,1.984371268920000020e+01,1.000000000000000000e+00
2.277939295999999914e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.803333333000000493e+01,1.290046296000000048e+01,2.299957564329999826e+01,0.000000000000000000e+00
2.092288390999999947e+01,2.052552086000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.741666666999999791e+01,2.243981481999999694e+00,3.310143101250000086e+01,1.000000000000000000e+00
2.276438182000000054e+01,3.964123820999999737e+01,2.239482204000000110e+01,3.398185871000000358e+00,7.864166667000000643e+01,-3.902777779999999641e-01,5.110826421329999647e+01,1.000000000000000000e+00
2.196535288000000108e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,1.611435184999999848e+01,2.410877037579999893e+01,0.000000000000000000e+00
2.241947404000000077e+01,1.093985746000000070e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.683333333000000209e+01,9.439814815000000081e+00,2.732911851829999961e+01,1.000000000000000000e+00
2.091127888999999840e+01,2.847510941000000173e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.840833333000000493e+01,-1.120833332999999987e+00,3.887627921420000376e+01,1.000000000000000000e+00
2.417267147000000094e+01,2.933777333999999737e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.393333333000000351e+01,1.556851851999999958e+01,2.366210393080000074e+01,1.000000000000000000e+00
2.272921854000000152e+01,2.453494537999999991e+01,5.547476188000000263e+01,1.306722870999999842e+00,7.144166667000000359e+01,2.664814815000000170e+00,3.913448842580000075e+01,1.000000000000000000e+00
2.291890575000000041e+01,2.476085465999999968e+01,5.882069699000000185e+01,3.737710540000000137e+00,8.190000000000000568e+01,2.166666669999999795e-01,5.193527671420000047e+01,1.000000000000000000e+00
2.210300243000000009e+01,1.944764114999999904e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.296666667000000217e+01,-8.444444450000000435e-01,3.245139116170000193e+01,1.000000000000000000e+00
1.850078930999999827e+01,2.016024363000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.745833333000000209e+01,-1.235185184999999963e+00,3.232737612999999754e+01,1.000000000000000000e+00
2.124676734999999894e+01,4.005352818999999620e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179166666999999791e+01,7.277314815000000436e+00,2.100302851500000045e+01,1.000000000000000000e+00
2.233753297999999887e+01,1.682966207999999853e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.874166667000000075e+01,6.827777777999999742e+00,3.176738845330000061e+01,1.000000000000000000e+00
2.006976167999999916e+01,3.384902258000000330e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.114166667000000643e+01,-2.735185185000000185e+00,4.382129444579999955e+01,1.000000000000000000e+00
2.379949359000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.728333333000000493e+01,1.375601851999999958e+01,2.396659605170000162e+01,0.000000000000000000e+00
2.228243463000000091e+01,2.003702682000000124e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.247499999999999432e+01,1.295879629999999949e+01,2.976206224999999961e+01,1.000000000000000000e+00
2.004977433000000175e+01,3.105178596000000457e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155833333000000351e+01,-2.827314814999999815e+00,1.857415706079999751e+01,1.000000000000000000e+00
2.172785524000000024e+01,3.087192486000000180e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348333332999999357e+01,6.939351852000000598e+00,2.156221687580000079e+01,1.000000000000000000e+00
2.278524115000000094e+01,5.474429038000000247e+01,1.228593470999999937e+02,4.171193028000000140e+02,5.549166667000000075e+01,-8.361111110999999596e+00,5.989674300920000150e+01,1.000000000000000000e+00
2.218447328999999968e+01,6.037137183000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.298333332999999357e+01,1.173842593000000001e+01,4.438535913420000156e+01,9.166666666999999658e-01
2.146014291999999912e+01,1.813216316999999833e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.271666667000000217e+01,6.322685186000000179e+00,3.317869167079999926e+01,1.000000000000000000e+00
2.180289232000000155e+01,9.925943652999999145e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.689999999999999858e+01,2.954166666999999968e+00,2.988046389830000038e+01,1.000000000000000000e+00
2.121245164999999844e+01,2.463318917999999869e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.597499999999999432e+01,5.445370370000000015e+00,3.746833059669999955e+01,1.000000000000000000e+00
1.925433130000000048e+01,4.302851703999999700e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.409999999999999432e+01,-1.199490740999999971e+01,4.752134958330000103e+01,1.000000000000000000e+00
2.260223414000000020e+01,1.209765484000000058e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.747500000000000142e+01,7.336111111000000129e+00,3.057234543170000052e+01,1.000000000000000000e+00
2.281624748999999852e+01,2.347913445000000010e+01,9.075184665999999822e+01,2.083644346000000169e+01,7.464166667000000643e+01,3.375000000000000000e+00,3.816075943420000272e+01,1.000000000000000000e+00
1.787237294999999904e+01,2.716486388999999946e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.651666667000000643e+01,-8.436574073999999257e+00,3.547738232919999746e+01,1.000000000000000000e+00
2.202995389000000159e+01,4.922974373999999820e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.561666667000000075e+01,-2.812962962999999927e+00,3.793795615670000387e+01,1.000000000000000000e+00
2.152832546000000136e+01,2.161973410000000229e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.698333332999999357e+01,2.881481481999999872e+00,3.555571214329999918e+01,1.000000000000000000e+00
2.266400932999999895e+01,3.024834071000000080e+01,7.283905382000000372e+01,7.111055724999999939e+00,5.814166666999999933e+01,3.648148150000000145e-01,4.173396574000000214e+01,1.000000000000000000e+00
2.177228902999999960e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.579166666999999791e+01,1.248240741000000043e+01,2.131293215250000017e+01,0.000000000000000000e+00
