2.078515357733670044e+01,1.276309776744320068e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.534490740999999936e+01,7.910833332999999357e+01,-1.246250000000000036e+01,2.785833332999999925e+02,2.495973333000000238e+00,8.476906079016312268e-02,3.360368855574444313e-02,2.584724793820472044e-01,1.567846518413762880e+00,6.048878026353287085e-01,8.865077820708229694e+01,2.891344794198392187e-01,8.104200073329664855e-02,3.439252804833513050e-03,1.236885253641383464e+01,8.121095216392852478e+00,2.852460227505033785e+01
2.324049768069859923e+01,3.517444773922009915e+01,9.443543741000000580e+01,6.141026922999999442e+02,-1.285046295999999977e+01,4.435833333000000067e+01,-2.363425926000000121e+00,1.866666666999999791e+02,1.143677333000000074e+00,5.665603996782477003e-02,3.941719409260038831e-02,2.908209918277310790e-01,2.501334159647544020e+00,6.166622644515260543e-01,2.312309596655587285e+01,3.243195944695901889e-01,2.142472646217635779e-02,5.845182018791623621e-03,8.325660901717409246e+00,1.458947402707110541e+01,2.971536424894160433e+01
2.367661857015439963e+01,3.567916928842029733e+01,2.351638553999999885e+02,2.276556430999999847e+01,-9.187500000000000000e+00,8.089166667000000643e+01,-6.442129630000000162e+00,2.802500000000000000e+02,4.991946666999999671e+00,6.869403852497341090e-02,4.869949615751442001e-02,1.661967694361243808e-01,2.139335993182915008e+00,4.217777140526675073e-01,4.127042565937095731e+01,4.052953677186930115e-01,3.845947674785705345e-02,9.642989729515188957e-03,1.204967928782409103e+01,1.367877093165157554e+01,2.345769756637578496e+01
2.695587497805709987e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300925929999999564e-01,5.775000000000000000e+01,8.586574073999999612e+00,1.000000000000000000e+02,0.000000000000000000e+00,8.679476922932888305e-02,2.237715220049600606e-02,2.549450951443786306e-01,2.554827074475419124e+00,3.975772192940186800e-01,7.381594675458649135e+01,3.938151344434406842e-01,5.685041709242551894e-02,9.596389211606191211e-03,1.265790261924020044e+01,1.286289286845731183e+01,2.129759404771163034e+01
2.278127526397819835e+01,2.306561386140440106e+01,1.631615921999999728e+02,1.215042397999999935e+01,5.559722222000000436e+00,7.904999999999999716e+01,8.988888889000000049e+00,2.788333332999999925e+02,4.280408000000000435e+00,8.637095597444519046e-02,2.825657142420109902e-02,1.709319200675521733e-01,2.181053880327380678e+00,2.886834842734740114e-01,5.144633927343920732e+01,4.250177841328366402e-01,7.708435161592633311e-02,9.777702970188182491e-03,1.619550675929617967e+01,1.225977697648030684e+01,1.963426298795428693e+01
2.570041784319520062e+01,0.000000000000000000e+00,1.251585773000000046e+02,8.624220288999998729e+02,3.488425926000000121e+00,4.260833333000000067e+01,1.620462962999999945e+01,2.063333333000000209e+02,1.508760000000000101e+00,6.126197261736629485e-02,2.958750559939834351e-02,1.175088921890424659e-01,1.580415398542994065e+00,2.758501021974367196e-01,4.922334272430092739e+01,3.054921477525313067e-01,7.967424874723089134e-02,3.419236039696674310e-03,1.567198124699190487e+01,1.085426366945406151e+01,1.785992315763293803e+01
2.183073890662900141e+01,0.000000000000000000e+00,1.034414713999999975e+02,6.541014727999998968e+02,1.166064815000000010e+01,8.109999999999999432e+01,1.486388889000000013e+01,1.552500000000000000e+02,3.464559999999999862e-01,8.378535667536381182e-02,1.422543229953885172e-02,5.142526203883697467e-02,1.697931098092349655e+00,6.224073815139643528e-01,4.093802794102055387e+00,3.998757638711410434e-01,7.515880781016352763e-02,5.368772596915363446e-03,1.666848800763586169e+01,1.404469354015761517e+01,2.800452498734364326e+01
2.088900383246809866e+01,1.412697397007899980e+01,1.664234254999999862e+01,1.237933704000000024e+00,-7.186574074000000145e+00,4.735000000000000142e+01,2.917592593000000178e+00,2.388333333000000209e+02,1.929722666999999836e+00,9.280484989285092690e-02,2.880064722991752119e-02,2.729221407411741018e-01,2.718813927427686572e+00,4.829445034155617211e-01,3.187149498171398676e+01,2.443904256998868929e-01,3.340909375061511949e-02,1.597078639799972589e-03,1.337708281269862454e+01,1.098149976461918698e+01,1.660150074698585598e+01
2.602978534402360111e+01,2.503517798293960084e+01,5.061655927999999705e+01,2.613150562999999948e+01,-8.990740740000000564e-01,7.292499999999999716e+01,3.494444445000000066e+00,2.671666667000000075e+02,4.284133329999999518e-01,5.331294397511154165e-02,3.678832981839453425e-02,1.927402594978476214e-01,2.270972691462461945e+00,6.292267961245068264e-01,1.135713939584838350e+01,4.392314217020544254e-01,3.573276851675007831e-02,6.049643774939849651e-03,1.356888146160390818e+01,1.005371106065677722e+01,2.601297285971504181e+01
2.364559210003890044e+01,2.738249832476320123e+01,1.917569826999999805e+02,4.740596648000000073e+02,8.495370370000000504e-01,7.012500000000000000e+01,5.868055555999999839e+00,2.624166667000000075e+02,1.784434666999999974e+00,5.846739250933084830e-02,2.209045318387738155e-02,2.695395335939439474e-01,1.989418448908954140e+00,4.045760591945578577e-01,4.890100643678570691e+01,3.479891405236169577e-01,7.580582832874868671e-02,6.384494994608099112e-03,1.104126115179667877e+01,1.315825869989455121e+01,2.380333204424270832e+01
1.989668646132109942e+01,1.325272052885140006e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.008333332999999943e+00,9.409166666999999507e+01,1.858796295999999959e+00,3.014166667000000075e+02,8.456506670000000225e-01,7.607272094845626831e-02,4.640254094940415158e-02,2.178901396556361392e-01,2.748139447509338140e+00,5.540061186049098918e-01,1.414847273526349625e+01,4.705033789576890113e-01,4.255454865932552233e-02,8.994900578988346967e-03,6.026936794184168278e+00,1.131478842827447906e+01,1.530477829183977967e+01
2.374504813989830154e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.307870369999999838e+00,9.460833332999999357e+01,1.012453703999999988e+01,1.620833333000000209e+02,4.656666670000000341e-01,7.635042757597548801e-02,2.993316848127622332e-02,2.298732868372050375e-01,2.603570828948829963e+00,5.444469363223355396e-01,1.080153326188023399e+01,4.833244157440133026e-01,2.696059263284547938e-02,6.987099036026209013e-03,7.378721214560432173e+00,7.615171326992453693e+00,1.840506284341882548e+01
2.006417200469200068e+01,4.478270123490410271e+01,1.136090710000000001e+02,2.120651303000000265e+00,-3.553703703999999686e+00,5.976666666999999933e+01,3.528240741000000291e+00,2.729166667000000075e+02,2.719493332999999957e+00,7.203500106187896157e-02,4.672037486586572141e-02,5.814029900832348025e-02,2.283088068611837329e+00,3.251186317683971705e-01,7.010967187442494719e+01,3.979599687999170188e-01,3.725330975248319909e-02,1.499352375182106322e-03,1.362195077167248769e+01,6.736011355142298207e+00,1.591137882751105792e+01
2.599921520281619891e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.444444444999999799e+00,5.417499999999999716e+01,1.136203704000000059e+01,1.430833333000000209e+02,2.346960000000000157e-01,5.099250731317597068e-02,3.691635800329712974e-02,6.815036953953446108e-02,2.819410345783594174e+00,3.702661069532967031e-01,3.695277108253094411e+00,3.708994150589894900e-01,4.023143846086199571e-02,2.221463710827165268e-03,1.138674019256444936e+01,8.073805175130392087e+00,2.745926712101016065e+01
2.457578217854759828e+01,2.898881887848629901e+01,1.764380457000000035e+02,2.154398084000000324e+02,-3.990740741000000202e+00,6.563333332999999925e+01,1.751851851999999932e+00,1.228333332999999925e+02,4.470400000000000068e-02,8.688586859214789127e-02,3.267040138361710505e-02,2.446635845681839894e-01,2.441407045721379454e+00,5.716782087752764197e-01,9.002391564058960682e+01,2.110957045941468380e-01,4.356850177762121995e-02,5.528594345732729294e-03,7.481714354487424501e+00,1.290394352932352362e+01,2.675721413365541679e+01
2.049092620889129890e+01,1.271820816232309959e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.181805555999999946e+01,7.480833332999999641e+01,-8.133333332999999499e+00,2.795000000000000000e+02,1.888743999999999978e+00,7.089487309132636028e-02,2.118752587139761945e-02,2.914175439457942218e-01,2.488256557522352530e+00,5.448515701370048037e-01,3.832051969235159561e+01,3.349390267269964361e-01,5.527695763976024634e-02,2.690013142445408113e-03,1.868406335069923330e+01,1.247987880798983085e+01,2.543476133091821367e+01
2.734713464358090107e+01,1.104927914494160035e+01,1.506654055999999855e+02,6.992333442000000332e+02,-1.194444444000000161e+00,4.506666666999999649e+01,1.018240740999999971e+01,1.192500000000000000e+02,3.166533329999999813e-01,8.726169095982205803e-02,1.936336205888249118e-02,1.775355530265785298e-01,1.636312879287861621e+00,6.127665733233451650e-01,4.433303361332747272e+01,2.344154953270677355e-01,4.841844576740379769e-02,9.103015643281333474e-03,1.061636793505272180e+01,7.473004268933040706e+00,2.557335930482392428e+01
2.447130697664699994e+01,2.467003537518069933e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.140740741000000114e+00,7.829166666999999791e+01,-8.365740740000000564e-01,2.561666667000000075e+02,1.616794666999999963e+00,8.518407616385466341e-02,1.548780034061520566e-02,1.338297727087433553e-01,1.602848937291204034e+00,3.506820077764835064e-01,5.460044015511459747e+01,3.047602164863094099e-01,4.148693675154870031e-02,4.221158365379229505e-03,1.816832997938159622e+01,7.935845108743422749e+00,2.009130807806026553e+01
2.341257921902619898e+01,3.256046043540030155e+01,9.505755876999999998e+01,8.989216738000000078e+02,-1.066481480999999931e+01,4.038333332999999925e+01,1.329629629999999896e+00,2.811666667000000075e+02,1.739730666999999897e+00,7.069064258766287467e-02,1.931801720946946244e-02,6.241245139660916291e-02,2.097205473782149721e+00,4.032936329480148463e-01,5.573112615884920729e+01,4.078596553293348803e-01,4.468818870287499800e-02,5.099244807422713063e-03,1.042462422524787335e+01,1.465131931225482909e+01,2.868631475886221693e+01
2.479034120962570142e+01,2.630890268920829911e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.404166667000000146e+00,8.815833333000000493e+01,7.226388888999999871e+00,2.238333333000000209e+02,3.762586670000000466e-01,6.091225026808169685e-02,1.644406530434639260e-02,1.586935530770681169e-01,2.692891246812395334e+00,4.177192201730668408e-01,2.917091022356568075e+01,3.602625389990196103e-01,3.757821690790519309e-02,3.479332286905195692e-03,6.309349815762618441e+00,1.494180361358963260e+01,2.573871179225557881e+01
2.218273198402919988e+01,4.219879664979700351e+01,4.335590202000000204e+01,1.833118941000000035e+01,-6.953703703999999597e+00,5.866666666999999791e+01,1.819444439999999830e-01,2.887500000000000000e+02,8.009466670000000565e-01,5.066951155616255392e-02,1.430956271493903989e-02,6.478330796145280457e-02,2.619593914837312632e+00,4.425701181633087122e-01,2.432073388959016924e+01,4.594787879970508859e-01,6.905947452457660007e-02,5.027029455031767173e-03,7.618555640122601780e+00,1.001245139877225299e+01,1.702629910238928446e+01
2.240226761059160054e+01,4.276311818753419658e+01,6.524295655000000238e+01,5.687172741000000542e+02,-5.159259258999999709e+00,6.949166667000000075e+01,-2.537037039999999744e-01,1.470833333000000209e+02,2.197946669999999991e-01,9.328946883409583446e-02,1.791663392644792310e-02,2.384190001983979013e-01,2.008512703238023889e+00,6.465531913757507354e-01,3.114234662435493917e+01,3.891763131308509371e-01,4.298213542007299492e-02,9.621446770598125753e-03,1.442810249489778940e+01,8.356811269910876305e+00,2.140719227774062716e+01
2.183700610563139932e+01,1.979089696306009927e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.138888888999999960e+00,8.460833332999999357e+01,-8.648148150000000145e-01,2.960833332999999925e+02,2.685965332999999955e+00,5.776107115658905139e-02,2.250758556123506199e-02,5.613795415076881790e-02,2.370420320037128548e+00,3.582270934568951848e-01,1.813847425916781830e+01,1.991294004159310793e-01,6.423779838067064651e-02,2.305145355194103060e-03,7.424325111469389782e+00,6.596424041699449070e+00,1.980802556031130379e+01
2.091870196337210075e+01,4.529382598902279966e+01,2.242545959000000266e+02,5.016725526999999829e+01,-8.814351851999999710e+00,5.808333333000000209e+01,-1.651388889000000137e+00,2.780833332999999925e+02,3.840818666999999742e+00,8.149434793673078492e-02,2.566490453007345962e-02,2.046182603242975295e-01,1.855907296070559376e+00,3.532728208372929446e-01,7.729195265999389619e+01,3.085232339120185241e-01,3.815211229185833108e-02,2.528841594021677755e-03,9.551990337166397893e+00,9.962706863433236748e+00,1.583042509542464948e+01
2.520118570390150126e+01,0.000000000000000000e+00,2.053400428000000204e+02,4.155360621000000378e+02,1.224074073999999968e+01,5.931666666999999649e+01,2.043101851999999852e+01,2.737500000000000000e+02,2.309706666999999936e+00,7.153176188943100033e-02,3.023516928092036954e-02,9.051060685443497456e-02,1.571852727350469214e+00,4.536927488396200747e-01,4.858355191767815739e+01,4.359863959869508809e-01,3.781650035592824116e-02,7.200082905475674484e-03,1.724038471544594131e+01,1.182649631700861903e+01,2.092735964035117746e+01
2.281874818090329882e+01,3.416905768302130042e+01,9.051934515000000658e+01,2.224111911999999691e+00,-3.619907406999999910e+00,6.790833333000000493e+01,1.667129630000000029e+00,5.675000000000000000e+01,6.705599999999999061e-02,5.221764243564581270e-02,4.164988250038217932e-02,2.230303325953017501e-01,1.811008841313673123e+00,4.294367200699001907e-01,4.641519635824371903e+01,2.790501269027276798e-01,7.619860632311625803e-02,9.010955317192485131e-03,8.647697317247530435e+00,1.186548567282326871e+01,1.753499250395628550e+01
2.041764929018989960e+01,5.135389507630849693e+01,1.664234254999999862e+01,1.237933704000000024e+00,-7.186574074000000145e+00,4.735000000000000142e+01,2.917592593000000178e+00,2.388333333000000209e+02,1.929722666999999836e+00,9.964270957065540779e-02,4.307588601444713172e-02,1.488375243037536599e-01,2.647383492892673829e+00,4.641131361220492968e-01,7.145280669945884711e+01,4.068061654745110944e-01,1.726138123151959788e-02,4.068484945749793399e-03,1.300899264122366183e+01,9.803472944320416715e+00,2.877448304327000272e+01
2.266654858720130150e+01,3.708477202397289840e+00,1.865730513999999971e+02,1.614805531000000087e+02,-4.444444444000000161e+00,6.567499999999999716e+01,1.285648147999999935e+00,2.832500000000000000e+02,3.859445333000000034e+00,9.318303725692106410e-02,1.097371104625522766e-02,2.270279970252355173e-01,1.500544355241397287e+00,3.169316587973440291e-01,8.966105158944066034e+01,1.596416648012544404e-01,8.346899364065381299e-02,5.311000823824193508e-03,1.849109665942785341e+01,1.456574879052356053e+01,2.667049736248488045e+01
2.170514996147829834e+01,1.548859369458170043e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.670370370000000104e+00,7.268333332999999641e+01,6.206018518999999678e+00,2.314166666999999791e+02,5.923279999999999657e-01,5.074385845035923881e-02,3.095233818966876965e-02,1.042456156869850520e-01,1.928852452129639961e+00,6.170649771613974099e-01,7.487545090505516043e+01,2.836113180617115814e-01,2.426141319072186442e-02,1.072308838738826988e-03,1.670088354140006004e+01,1.497779468376705836e+01,2.330585948192417334e+01
2.648998882243540010e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209999999999999964e+01,6.970000000000000284e+01,1.768842593000000107e+01,2.195833333000000209e+02,6.333066670000000453e-01,7.300449170456159431e-02,4.526451547912677814e-02,2.786055872543710676e-01,2.404833005391303846e+00,4.997099738990602447e-01,9.716936549817258140e+01,3.993837933938155227e-01,2.797914828239091850e-02,7.942151037549725207e-03,1.482635119827450154e+01,1.418540437181334468e+01,1.568704760200207815e+01
2.185053013971290170e+01,1.730314415219410051e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.189537037000000019e+01,4.885833333000000067e+01,-2.624537037000000073e+00,1.607500000000000000e+02,2.235200000000000034e-02,6.308652023960248378e-02,3.591337431003805564e-02,1.678626257264756727e-01,2.064164313529811334e+00,2.541376245332988559e-01,5.211901675061003658e+01,1.875927263808367940e-01,5.833821377434920269e-02,5.530146250112456460e-03,5.410420541617047441e+00,6.622175850820179122e+00,2.546742346309054028e+01
2.552519561783379842e+01,4.512968523897180062e-01,1.456428633000000161e+02,3.016143816999999672e+00,2.732407408000000260e+00,5.954999999999999716e+01,1.031342592999999930e+01,9.175000000000000000e+01,1.240536000000000083e+00,8.608339656199680279e-02,3.659115011212184937e-02,2.659493605182018938e-01,1.754478890447530803e+00,5.521132940407875722e-01,1.379744891555938224e+01,3.360502072917507244e-01,7.261662334583150746e-02,7.789835000612347141e-03,1.808966062946183939e+01,6.530546432871981111e+00,2.914864085839121799e+01
2.208685875641170071e+01,0.000000000000000000e+00,1.937954086999999825e+00,3.624244600000000038e-01,1.379907406999999964e+01,9.535833332999999357e+01,1.451851852000000065e+01,2.797500000000000000e+02,1.158578667000000006e+00,6.606068063547462788e-02,3.806862148089969894e-02,1.426302877189871143e-01,1.539369169944591942e+00,3.947519202668327565e-01,8.058608931651396290e+01,2.920830284112439501e-01,6.002233367564144967e-02,2.728269022900428695e-03,1.896789611745253623e+01,1.278723699964624316e+01,1.888501236914821391e+01
2.189283544992409958e+01,2.173313850257779833e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.759722222000000613e+00,6.095000000000000284e+01,-1.190277778000000009e+00,1.666666666999999791e+02,2.235200000000000034e-02,1.022804775879656985e-01,1.132897682710897781e-02,1.642471063456218960e-01,2.971267678593957129e+00,5.831719822551759691e-01,7.546161943517961390e+01,4.800197980125532338e-01,2.487712791667260476e-02,5.286726669937165043e-03,1.183761457501288028e+01,6.790132822520456912e+00,2.361140018724981005e+01
2.363098099472690095e+01,2.392357342106160090e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.232407407999999371e+00,9.630833332999999641e+01,6.773148147999999757e+00,2.831666667000000075e+02,1.009565333000000065e+00,6.239448259234374461e-02,1.408468830751159750e-02,1.111526587163077784e-01,2.510224648780854384e+00,4.763672643611159829e-01,2.331372676769564833e+00,3.147428635373792360e-01,5.858595451474220978e-02,3.789077731402669402e-03,1.213407082493516853e+01,1.310480355301371880e+01,2.792604855716483314e+01
2.266926842344459914e+01,0.000000000000000000e+00,9.179880516000000057e+01,3.250491249999999943e-01,1.152129629999999949e+01,9.055833332999999641e+01,1.301620370000000015e+01,1.805833333000000209e+02,2.171869333000000069e+00,5.388221493713726135e-02,2.931801892934346454e-02,2.963136903297329816e-01,2.857293111805512709e+00,3.307197436549810798e-01,5.404181933332692722e+01,2.225756363497211621e-01,7.768823918998234157e-02,4.275108226398155117e-03,1.893758859117902560e+01,9.137737033053870306e+00,2.428170284111522292e+01
2.280172273801829874e+01,2.797104433780850030e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.622037037000000126e+01,5.965833332999999783e+01,-9.851388888999998983e+00,2.870833332999999925e+02,1.113874666999999929e+00,6.606068063547462788e-02,3.806862148089969894e-02,1.426302877189871143e-01,1.539369169944591942e+00,3.947519202668327565e-01,8.058608931651396290e+01,2.920830284112439501e-01,6.002233367564144967e-02,2.728269022900428695e-03,1.896789611745253623e+01,1.278723699964624316e+01,1.888501236914821391e+01
2.068348023099499855e+01,1.134663387436640036e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.638888889999999599e-01,8.075000000000000000e+01,3.250000000000000000e+00,2.679166667000000075e+02,2.793999999999999817e-01,9.484096910234922351e-02,2.073256666068516718e-02,1.476778963462085370e-01,1.705970508952789677e+00,4.593689544560726201e-01,6.283377333760582495e+00,4.558954456846646686e-01,1.634983982882000364e-02,1.536651165480726767e-03,1.764052237329884321e+01,7.056335482333224718e+00,2.124665913913708337e+01
2.207445343004069827e+01,3.199072628807889984e+01,9.286259103999999809e+01,7.188375678999999536e+02,-1.025324074000000074e+01,4.849166667000000075e+01,-7.361111109999999291e-01,9.225000000000000000e+01,7.152640000000000109e-01,6.338037756822284541e-02,1.288531339984042012e-02,2.474259988020491297e-01,2.538157551589378613e+00,4.081474672421702143e-01,2.122401419030625647e+01,1.666540279209173525e-01,5.778615228097871287e-02,2.581017911598378935e-03,6.570806908582321526e+00,5.760183992132816400e+00,2.968023060640171451e+01
2.219253242683780059e+01,3.646818709104189793e+01,3.601917218999999726e+00,5.954888432000000620e+00,-6.905555556000000372e+00,5.979166666999999791e+01,-2.870370400000000002e-02,2.955000000000000000e+02,6.333066670000000453e-01,7.406204417554246300e-02,3.642695395913866235e-02,1.910421168434209838e-01,2.676886795656026941e+00,3.913116438680321885e-01,8.496914724978861955e+01,4.859016373201581196e-01,3.051400054862589070e-02,4.049122671566680355e-03,5.023308505134698621e+00,6.476208847861879114e+00,2.099163770976874233e+01
2.134960892654829934e+01,1.322972281780839943e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.171296300000000512e-01,9.640833333000000493e+01,1.327314815000000037e+00,5.500000000000000000e+01,0.000000000000000000e+00,7.767754927684884791e-02,3.030028854466403077e-02,2.340857472150908447e-01,2.451573649993839865e+00,3.128874685331257677e-01,5.793205837365182020e+01,2.971710770720009664e-01,1.595567785077088574e-02,2.472984310327035889e-03,9.731392817637782855e+00,1.189255931944022748e+01,1.894432880926716578e+01
2.179451208406510077e+01,2.766043030398629909e+01,8.034808569000000489e+01,4.034965449999999976e+01,-1.606944444000000027e+00,7.620833333000000209e+01,2.142592593000000267e+00,3.013333332999999925e+02,0.000000000000000000e+00,7.798375968493340138e-02,4.419790501389293108e-02,2.065003114464898926e-01,2.086455420018000773e+00,5.573990127363324110e-01,1.484819662228305148e+01,4.415249110277367217e-01,8.373442672455323754e-02,6.614476133957359304e-03,1.576181836122044011e+01,1.396069222911585328e+01,2.035810657293998815e+01
2.350828122815940091e+01,1.236607558007150054e+01,2.157672440999999885e+00,5.632625929999999226e-01,3.199537036999999806e+00,7.318333332999999641e+01,7.687500000000000000e+00,3.225833332999999925e+02,2.793999999999999817e-01,6.813679914536806270e-02,1.227749149688032310e-02,2.261442266294322878e-01,1.628639436272237173e+00,6.334696210714398923e-01,9.037132596169446686e+01,4.787820637356255959e-01,6.025668790065382557e-02,1.367545135668235502e-03,1.078080149489680295e+01,1.468746280071883525e+01,2.191920235413040530e+01
2.072063376321139927e+01,2.640542588994789952e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.559259259000000064e+00,9.167499999999999716e+01,-4.399074073999999612e+00,3.005833332999999925e+02,1.620520000000000183e+00,8.089440031244782281e-02,1.750503185017488264e-02,2.092910191326408653e-01,2.344355352685966398e+00,4.780826723899631592e-01,4.168088850904810272e+01,2.956630892879805184e-01,2.860053902546523530e-02,2.385702184977700653e-03,7.957007503500477696e+00,1.255378166439285792e+01,2.983552803464024450e+01
2.459876101833630102e+01,2.040467341688929892e+01,1.726512703000000215e+02,2.605721104000000423e+02,-1.076388888999999960e+00,5.680833333000000351e+01,6.901388888999999693e+00,2.756666667000000075e+02,5.751914667000000314e+00,9.632060341855322450e-02,2.979195656757047811e-02,1.358205255052853944e-01,2.914625666932407988e+00,5.599605947096337744e-01,7.075421033124565895e+01,1.537061908959909129e-01,1.689010982181929355e-02,8.523351434410634392e-03,9.671707634936534959e+00,8.521139016301471969e+00,1.631114188517765839e+01
