EST,iw north average temp C,iw heating energy J,,,,
22/01/2017 16:00,24.06487178,0,,,,
22/01/2017 17:00,24.06311454,0,,,,
22/01/2017 18:00,23.88366192,0,,,,
22/01/2017 19:00,23.64978221,0,,,,
22/01/2017 20:00,23.46300274,0,,,,
22/01/2017 21:00,23.31470111,0,,,,
22/01/2017 22:00,23.12155863,0,,,,
22/01/2017 23:00,22.89782987,0,,,,
23/01/2017 0:00,22.59082511,0,,,,
23/01/2017 1:00,22.45692523,67887519.228,,,,
23/01/2017 2:00,22.48770676,49136890.752,,,,
23/01/2017 3:00,22.56692886,40770217.08,,,,
23/01/2017 4:00,22.59199675,44117636.292,,,,
23/01/2017 5:00,22.58220635,45526381.38,,,,
23/01/2017 6:00,22.56009403,46421001.756,,,,
23/01/2017 7:00,22.539916,46549421.892,,,,
23/01/2017 8:00,22.4965898,75580999.74,,,,
23/01/2017 9:00,22.52585819,84480337.872,,,,
23/01/2017 10:00,22.58930428,78535690.956,,,,
23/01/2017 11:00,22.64344491,54197620.704,,,,
23/01/2017 12:00,22.64975746,68338106.856,,,,
23/01/2017 13:00,22.62359057,171007965.648,,,,
23/01/2017 14:00,22.888383,28810719.3024,,,,
23/01/2017 15:00,22.69723148,131451516.396,,,,
23/01/2017 16:00,22.8255648,54691741.728,,,,
23/01/2017 17:00,22.7690995,145190232.972,,,,
23/01/2017 18:00,22.77056404,174795393.672,,,,
23/01/2017 19:00,22.84966048,103892836.284,,,,
23/01/2017 20:00,22.88864801,96813577.296,,,,
23/01/2017 21:00,22.62909654,36044656.416,,,,
23/01/2017 22:00,22.18270277,62479510.092,,,,
23/01/2017 23:00,21.86231461,71972766.468,,,,
24/01/2017 0:00,21.69627975,73774767.924,,,,
24/01/2017 1:00,21.6024431,78694343.928,,,,
24/01/2017 2:00,21.53783931,79548095.952,,,,
24/01/2017 3:00,21.55433998,77851705.608,,,,
24/01/2017 4:00,21.46874274,82711050.552,,,,
24/01/2017 5:00,21.49128992,79246485,,,,
24/01/2017 6:00,21.48066701,80042222.628,,,,
24/01/2017 7:00,21.34983901,85165726.536,,,,
24/01/2017 8:00,21.56601732,272852070.12,,,,
24/01/2017 9:00,22.55657622,172279202.508,,,,
24/01/2017 10:00,22.96043315,42561765.36,,,,
24/01/2017 11:00,22.72569339,86586244.812,,,,
24/01/2017 12:00,22.78236231,78697293.804,,,,
24/01/2017 13:00,22.84290985,74457182.016,,,,
24/01/2017 14:00,22.77286128,79293856.608,,,,
24/01/2017 15:00,22.68378554,80344028.988,,,,
24/01/2017 16:00,22.80481097,75792880.368,,,,
24/01/2017 17:00,22.84232418,76763315.556,,,,
24/01/2017 18:00,22.62955059,114758285.004,,,,
24/01/2017 19:00,22.72383417,101014028.928,,,,
24/01/2017 20:00,22.67659561,120769816.284,,,,
24/01/2017 21:00,22.61386015,16090591.0392,,,,
24/01/2017 22:00,22.25902892,67933211.328,,,,
24/01/2017 23:00,22.00305419,67439590.452,,,,
25/01/2017 0:00,21.87123902,66650959.764,,,,
25/01/2017 1:00,21.76427085,70020130.176,,,,
25/01/2017 2:00,21.68351736,71467654.68,,,,
25/01/2017 3:00,21.69061212,72555013.008,,,,
25/01/2017 4:00,21.62219136,74551838.364,,,,
25/01/2017 5:00,21.54721053,77886213.408,,,,
25/01/2017 6:00,21.49043598,79070869.692,,,,
25/01/2017 7:00,21.4499359,76530399.84,,,,
25/01/2017 8:00,21.76708573,273548982.888,,,,
25/01/2017 9:00,22.81734879,106227211.212,,,,
25/01/2017 10:00,23.05491172,55124417.808,,,,
25/01/2017 11:00,23.07826194,60176225.376,,,,
25/01/2017 12:00,23.38614935,26467335.6948,,,,
25/01/2017 13:00,23.60495934,10675550.3292,,,,
25/01/2017 14:00,23.65704723,9844760.34,,,,
25/01/2017 15:00,23.66672881,9425264.094,,,,
25/01/2017 16:00,23.36863118,49380979.104,,,,
25/01/2017 17:00,23.23889899,48568742.892,,,,
25/01/2017 18:00,23.02925476,55016573.112,,,,
25/01/2017 19:00,22.82764221,62862049.008,,,,
25/01/2017 20:00,22.85778684,54921508.308,,,,
25/01/2017 21:00,22.82654445,30983498.9892,,,,
25/01/2017 22:00,22.64217396,43470855.54,,,,
25/01/2017 23:00,22.51948252,50036472.396,,,,
26/01/2017 0:00,22.44557926,46394701.38,,,,
26/01/2017 1:00,22.40565427,51786823.68,,,,
26/01/2017 2:00,22.27828836,54226809.648,,,,
26/01/2017 3:00,22.21550886,54390677.148,,,,
26/01/2017 4:00,22.12856894,60257871.972,,,,
26/01/2017 5:00,21.97692641,65035456.452,,,,
26/01/2017 6:00,21.81217275,68926285.512,,,,
26/01/2017 7:00,21.65250055,70966488.672,,,,
26/01/2017 8:00,21.85668025,275402434.32,,,,
26/01/2017 9:00,22.75495828,95852921.184,,,,
26/01/2017 10:00,22.77222171,76629475.872,,,,
26/01/2017 11:00,22.6676342,87579087.48,,,,
26/01/2017 12:00,22.71749895,87749616.312,,,,
26/01/2017 13:00,22.61046554,95326359.876,,,,
26/01/2017 14:00,22.52253705,93453412.896,,,,
26/01/2017 15:00,22.69175459,159211620.18,,,,
26/01/2017 16:00,22.89162686,77576615.676,,,,
26/01/2017 17:00,22.77039954,91906505.928,,,,
26/01/2017 18:00,22.6268499,95571608.112,,,,
26/01/2017 19:00,22.51527597,166593219.408,,,,
26/01/2017 20:00,22.77400006,88109044.704,,,,
26/01/2017 21:00,22.514468,42059177.244,,,,
26/01/2017 22:00,21.94494922,74546459.208,,,,
26/01/2017 23:00,21.63145971,80565697.98,,,,
27/01/2017 0:00,21.40224809,88201152.108,,,,
27/01/2017 1:00,21.17357681,96818175.756,,,,
27/01/2017 2:00,21.04569395,95144304.528,,,,
27/01/2017 3:00,21.02132789,94814506.08,,,,
27/01/2017 4:00,20.92344782,98213162.652,,,,
27/01/2017 5:00,20.82083334,101301341.724,,,,
27/01/2017 6:00,20.73476606,104788676.988,,,,
27/01/2017 7:00,20.68166736,105909033.996,,,,
27/01/2017 8:00,21.03305972,292422078.828,,,,
27/01/2017 9:00,22.12176676,234508648.428,,,,
27/01/2017 10:00,22.91890575,89139076.776,,,,
27/01/2017 11:00,22.78369677,109510620.768,,,,
27/01/2017 12:00,22.73847858,181868445.72,,,,
27/01/2017 13:00,23.04227046,75965461.776,,,,
27/01/2017 14:00,22.81159433,106287110.784,,,,
27/01/2017 15:00,22.62888734,209653230.168,,,,
27/01/2017 16:00,22.76570314,72824956.812,,,,
27/01/2017 17:00,22.76438182,142708457.556,,,,
27/01/2017 18:00,22.70667232,204325150.608,,,,
27/01/2017 19:00,22.80239373,126203233.104,,,,
27/01/2017 20:00,22.87879248,109777352.184,,,,
27/01/2017 21:00,22.49146483,40749262.416,,,,
27/01/2017 22:00,21.80970931,80744103.72,,,,
27/01/2017 23:00,21.39365684,91704985.02,,,,
28/01/2017 0:00,21.12189921,100589979.132,,,,
28/01/2017 1:00,20.94280571,104255424.144,,,,
28/01/2017 2:00,20.76546021,105286026.636,,,,
28/01/2017 3:00,20.71744498,109307968.488,,,,
28/01/2017 4:00,20.65570052,107331527.088,,,,
28/01/2017 5:00,20.61549796,111331249.308,,,,
28/01/2017 6:00,20.56710774,113528602.872,,,,
28/01/2017 7:00,20.51377783,114755899.068,,,,
28/01/2017 8:00,20.479764,112932763.452,,,,
28/01/2017 9:00,20.81899127,294528922.2,,,,
28/01/2017 10:00,21.90686909,239828093.82,,,,
28/01/2017 11:00,22.76243524,175591069.884,,,,
28/01/2017 12:00,22.97647678,83301960.996,,,,
28/01/2017 13:00,22.82876651,106377562.512,,,,
28/01/2017 14:00,22.70880796,130929861.816,,,,
28/01/2017 15:00,22.7409301,125735649.804,,,,
28/01/2017 16:00,22.72224263,186245461.944,,,,
28/01/2017 17:00,22.83527818,65132497.044,,,,
28/01/2017 18:00,22.77292118,184147938.54,,,,
28/01/2017 19:00,22.78771348,184681711.62,,,,
28/01/2017 20:00,22.89139987,20841355.9188,,,,
28/01/2017 21:00,22.3579646,56451418.452,,,,
28/01/2017 22:00,21.89095353,78528789,,,,
28/01/2017 23:00,21.59764517,85935160.548,,,,
29/01/2017 0:00,21.36588353,93024367.596,,,,
29/01/2017 1:00,21.09417653,99405344.268,,,,
29/01/2017 2:00,20.91127889,102510393.876,,,,
29/01/2017 3:00,20.81263188,107694896.22,,,,
29/01/2017 4:00,20.74432152,106654043.34,,,,
29/01/2017 5:00,20.71273477,105183293.04,,,,
29/01/2017 6:00,20.67521431,105976774.548,,,,
29/01/2017 7:00,20.64814687,107880495.732,,,,
29/01/2017 8:00,20.60349502,110071196.028,,,,
29/01/2017 9:00,20.9877065,294402603.564,,,,
29/01/2017 10:00,22.14402569,232539225.012,,,,
29/01/2017 11:00,23.01660052,71274752.28,,,,
29/01/2017 12:00,22.96635102,103768695.18,,,,
29/01/2017 13:00,22.98769785,82406933.46,,,,
29/01/2017 14:00,22.84002108,104034759.588,,,,
29/01/2017 15:00,22.81157223,100695218.184,,,,
29/01/2017 16:00,22.66400933,108894026.556,,,,
29/01/2017 17:00,22.67788922,123647366.484,,,,
29/01/2017 18:00,22.65791639,210190001.256,,,,
29/01/2017 19:00,22.82628975,71100620.064,,,,
29/01/2017 20:00,22.45563551,32772619.9008,,,,
29/01/2017 21:00,21.88776134,78041335.5,,,,
29/01/2017 22:00,21.5079064,89781389.928,,,,
29/01/2017 23:00,21.24455148,92991931.884,,,,
30/01/2017 0:00,21.0644214,99235935.396,,,,
30/01/2017 1:00,20.95177089,100577305.8,,,,
30/01/2017 2:00,20.86040052,105236356.14,,,,
30/01/2017 3:00,20.70993515,110559995.892,,,,
30/01/2017 4:00,20.6513109,109238930.244,,,,
30/01/2017 5:00,20.50745418,114972884.676,,,,
30/01/2017 6:00,20.37910627,117243136.512,,,,
30/01/2017 7:00,20.33361424,122316960.312,,,,
30/01/2017 8:00,20.64964056,291424124.088,,,,
30/01/2017 9:00,21.68409258,239917530.168,,,,
30/01/2017 10:00,22.57081433,203996813.184,,,,
30/01/2017 11:00,22.89209706,102694773.348,,,,
30/01/2017 12:00,22.84003608,111940640.532,,,,
30/01/2017 13:00,22.90573813,105438706.452,,,,
30/01/2017 14:00,22.68025861,129502235.664,,,,
30/01/2017 15:00,22.68261655,110315272.248,,,,
30/01/2017 16:00,22.59173256,209711787.192,,,,
30/01/2017 17:00,22.73887787,123811558.776,,,,
30/01/2017 18:00,22.80795706,147782400.048,,,,
30/01/2017 19:00,22.72855065,210720446.676,,,,
30/01/2017 20:00,22.8114757,149963854.608,,,,
30/01/2017 21:00,22.64528766,18842891.6988,,,,
30/01/2017 22:00,21.91434661,84533493.96,,,,
30/01/2017 23:00,21.39057424,93284987.04,,,,
31/01/2017 0:00,21.15727336,94408912.188,,,,
31/01/2017 1:00,20.88715569,105456833.172,,,,
31/01/2017 2:00,20.66722616,111940388.748,,,,
31/01/2017 3:00,20.62219442,113089989.276,,,,
31/01/2017 4:00,20.49972104,117314213.328,,,,
31/01/2017 5:00,20.41801645,121923667.656,,,,
31/01/2017 6:00,20.49222842,119242211.688,,,,
31/01/2017 7:00,20.5267557,109960366.212,,,,
31/01/2017 8:00,20.88166607,270025713.684,,,,
31/01/2017 9:00,21.89421117,225469827.468,,,,
31/01/2017 10:00,22.73459247,173115644.004,,,,
31/01/2017 11:00,23.01141533,44404008.984,,,,
31/01/2017 12:00,22.77988954,116699622.408,,,,
31/01/2017 13:00,22.85088422,142567374.564,,,,
31/01/2017 14:00,22.78115929,124010764.848,,,,
31/01/2017 15:00,22.86894125,100962283.104,,,,
31/01/2017 16:00,22.91536705,79898352.408,,,,
31/01/2017 17:00,22.7808005,92718055.008,,,,
31/01/2017 18:00,22.79609526,150353119.764,,,,
31/01/2017 19:00,22.76419718,118748420.964,,,,
31/01/2017 20:00,22.8515464,84221255.556,,,,
31/01/2017 21:00,22.56266708,42983722.656,,,,
31/01/2017 22:00,22.09640491,68107745.088,,,,
31/01/2017 23:00,21.81072364,77158338.408,,,,
1/02/2017 0:00,21.63200901,81469288.692,,,,
1/02/2017 1:00,21.49421162,84227982.048,,,,
1/02/2017 2:00,21.3892818,88786638.684,,,,
1/02/2017 3:00,21.40471844,84771128.088,,,,
1/02/2017 4:00,21.35431072,90298729.548,,,,
1/02/2017 5:00,21.26825631,89821065.888,,,,
1/02/2017 6:00,21.19668358,90242862.156,,,,
1/02/2017 7:00,21.14946927,93540269.124,,,,
1/02/2017 8:00,21.36614511,272760316.848,,,,
1/02/2017 9:00,22.28817319,220486292.316,,,,
1/02/2017 10:00,22.99423586,60801248.628,,,,
1/02/2017 11:00,22.86235847,96530353.92,,,,
1/02/2017 12:00,22.8714474,90385922.556,,,,
1/02/2017 13:00,22.8712846,84049571.232,,,,
1/02/2017 14:00,22.661689,96396220.368,,,,
1/02/2017 15:00,22.75639364,89172296.388,,,,
1/02/2017 16:00,22.81624749,84524884.02,,,,
1/02/2017 17:00,22.69172793,87148032.768,,,,
1/02/2017 18:00,22.70172418,151274954.016,,,,
1/02/2017 19:00,22.76082708,72016299.504,,,,
1/02/2017 20:00,22.78332976,139574882.088,,,,
1/02/2017 21:00,22.682185,33612144.6528,,,,
1/02/2017 22:00,22.19091681,67043098.692,,,,
1/02/2017 23:00,21.87450218,75922568.136,,,,
2/02/2017 0:00,21.62856476,83770124.688,,,,
2/02/2017 1:00,21.42501647,87299916.948,,,,
2/02/2017 2:00,21.27688704,92176172.64,,,,
2/02/2017 3:00,21.19867458,89086790.124,,,,
2/02/2017 4:00,21.20114912,92324352.204,,,,
2/02/2017 5:00,21.11836638,97358895.684,,,,
2/02/2017 6:00,21.12225152,95297293.548,,,,
2/02/2017 7:00,21.01601492,95545552.788,,,,
2/02/2017 8:00,21.29572595,289924542.288,,,,
2/02/2017 9:00,22.36757584,225160708.356,,,,
2/02/2017 10:00,22.9385866,57280778.28,,,,
2/02/2017 11:00,22.77791209,78208406.568,,,,
2/02/2017 12:00,22.87616536,115994918.808,,,,
2/02/2017 13:00,22.79625423,98321689.368,,,,
2/02/2017 14:00,22.96220814,90014638.572,,,,
2/02/2017 15:00,23.15867368,80999927.856,,,,
2/02/2017 16:00,23.30423834,81547203.96,,,,
2/02/2017 17:00,23.26047028,96108169.356,,,,
2/02/2017 18:00,22.88693934,114867405.792,,,,
2/02/2017 19:00,22.69822418,223241436.936,,,,
2/02/2017 20:00,22.81498272,144064675.62,,,,
2/02/2017 21:00,22.64101653,18293189.6916,,,,
2/02/2017 22:00,21.94305172,80266662.972,,,,
2/02/2017 23:00,21.44925113,93670770.348,,,,
3/02/2017 0:00,21.10129081,102693558.168,,,,
3/02/2017 1:00,20.85535212,104803820.568,,,,
3/02/2017 2:00,20.66526786,110741285.304,,,,
3/02/2017 3:00,20.55453577,115033274.928,,,,
3/02/2017 4:00,20.40891031,117144479.196,,,,
3/02/2017 5:00,20.26198177,121851193.68,,,,
3/02/2017 6:00,20.16838346,126215893.872,,,,
3/02/2017 7:00,20.05050598,126768102.804,,,,
3/02/2017 8:00,20.26749669,277924844.34,,,,
3/02/2017 9:00,21.21255019,255140936.424,,,,
3/02/2017 10:00,22.13444576,230688481.68,,,,
3/02/2017 11:00,22.89661562,108261711.792,,,,
3/02/2017 12:00,22.91299099,108346731.912,,,,
3/02/2017 13:00,22.88055919,116798457.672,,,,
3/02/2017 14:00,22.89533284,124160350.248,,,,
3/02/2017 15:00,22.84639976,125079004.728,,,,
3/02/2017 16:00,22.74490008,126773562.276,,,,
3/02/2017 17:00,22.69348978,187551011.592,,,,
3/02/2017 18:00,22.72045032,222530813.748,,,,
3/02/2017 19:00,22.78007077,154694287.44,,,,
3/02/2017 20:00,22.82105909,138251032.848,,,,
3/02/2017 21:00,22.28948123,43988910.912,,,,
3/02/2017 22:00,21.4486502,98181245.88,,,,
3/02/2017 23:00,20.97316863,106576389,,,,
4/02/2017 0:00,20.64123815,111978728.748,,,,
4/02/2017 1:00,20.38501821,123516186.408,,,,
4/02/2017 2:00,20.16458136,128628249.948,,,,
4/02/2017 3:00,19.98905318,136279567.728,,,,
4/02/2017 4:00,19.86086997,141065949.672,,,,
4/02/2017 5:00,19.76773343,135641312.532,,,,
4/02/2017 6:00,19.69934928,144308134.008,,,,
4/02/2017 7:00,19.63326927,144725530.788,,,,
4/02/2017 8:00,19.57669932,141190428.312,,,,
4/02/2017 9:00,20.18736482,286791822.036,,,,
4/02/2017 10:00,21.75900985,240174475.884,,,,
4/02/2017 11:00,22.96474526,63646641.684,,,,
4/02/2017 12:00,22.87703025,42752936.736,,,,
4/02/2017 13:00,22.79333029,141160276.728,,,,
4/02/2017 14:00,23.01572497,91205187.48,,,,
4/02/2017 15:00,23.13520676,84378787.884,,,,
4/02/2017 16:00,22.97258358,103486410.324,,,,
4/02/2017 17:00,22.7438987,113236267.068,,,,
4/02/2017 18:00,22.814185,146043250.74,,,,
4/02/2017 19:00,22.68540093,179636616.216,,,,
4/02/2017 20:00,22.52404914,18287704.89,,,,
4/02/2017 21:00,21.85706549,88759099.008,,,,
4/02/2017 22:00,21.43545592,90562007.232,,,,
4/02/2017 23:00,21.19613234,100552322.088,,,,
5/02/2017 0:00,21.01954385,99270444.276,,,,
5/02/2017 1:00,20.92201506,102514331.34,,,,
5/02/2017 2:00,20.85284467,106943891.112,,,,
5/02/2017 3:00,20.81994858,101245749.156,,,,
5/02/2017 4:00,20.75365715,104414399.964,,,,
5/02/2017 5:00,20.74264668,105789935.664,,,,
5/02/2017 6:00,20.77175145,103308388.776,,,,
5/02/2017 7:00,20.80140093,100655358.516,,,,
5/02/2017 8:00,20.78530047,103443617.016,,,,
5/02/2017 9:00,21.09876341,264422506.644,,,,
5/02/2017 10:00,22.11828095,209951824.788,,,,
5/02/2017 11:00,22.90536222,106080279.84,,,,
5/02/2017 12:00,22.81995028,75829251.78,,,,
5/02/2017 13:00,22.94458796,102313362.708,,,,
5/02/2017 14:00,23.22106776,50978158.488,,,,
5/02/2017 15:00,23.08477545,60052924.296,,,,
5/02/2017 16:00,22.8858319,63686215.8,,,,
5/02/2017 17:00,22.67746781,67564254.564,,,,
5/02/2017 18:00,22.59021759,156183693.948,,,,
5/02/2017 19:00,22.88120041,29808812.4408,,,,
5/02/2017 20:00,22.60223414,43551557.424,,,,
5/02/2017 21:00,22.33753298,60586783.488,,,,
5/02/2017 22:00,22.13350649,67262346.864,,,,
5/02/2017 23:00,21.92043364,70129370.376,,,,
6/02/2017 0:00,21.74346171,77044577.76,,,,
6/02/2017 1:00,21.61298118,78487177.86,,,,
6/02/2017 2:00,21.45181331,84278494.152,,,,
6/02/2017 3:00,21.35398214,82731895.776,,,,
6/02/2017 4:00,21.23365191,90893310.048,,,,
6/02/2017 5:00,21.0922331,97668695.268,,,,
6/02/2017 6:00,20.986776,95523815.952,,,,
6/02/2017 7:00,20.93826342,96961231.08,,,,
6/02/2017 8:00,21.20130336,269397306.468,,,,
6/02/2017 9:00,22.5253458,171736827.732,,,,
6/02/2017 10:00,23.45955519,17603396.4564,,,,
6/02/2017 11:00,23.55140524,12060807.3252,,,,
6/02/2017 12:00,23.6260477,11236356.8316,,,,
6/02/2017 13:00,23.65070474,10199854.8,,,,
6/02/2017 14:00,23.66165734,9803469.2688,,,,
6/02/2017 15:00,23.76497594,9426830.904,,,,
6/02/2017 16:00,23.86463741,9147981.7368,,,,
6/02/2017 17:00,23.91625324,9297655.6392,,,,
6/02/2017 18:00,23.63801286,9407258.838,,,,
6/02/2017 19:00,23.1690702,13795906.6476,,,,
6/02/2017 20:00,22.7759332,13609295.9172,,,,
6/02/2017 21:00,22.46514263,13668931.2888,,,,
6/02/2017 22:00,22.17637542,13757565.5352,,,,
6/02/2017 23:00,21.92350255,13902464.9808,,,,
7/02/2017 0:00,21.60213167,13840349.4072,,,,
7/02/2017 1:00,21.24676735,14419270.1484,,,,
7/02/2017 2:00,21.04862066,14035468.5324,,,,
7/02/2017 3:00,20.92416058,14283697.0752,,,,
7/02/2017 4:00,20.84820145,14426761.5936,,,,
7/02/2017 5:00,20.66295585,14343596.9208,,,,
7/02/2017 6:00,20.50889203,14933159.3412,,,,
7/02/2017 7:00,20.47600772,14812775.5968,,,,
7/02/2017 8:00,20.42679611,14616255.8628,,,,
7/02/2017 9:00,20.41152287,14806149.3144,,,,
7/02/2017 10:00,20.42883431,15061673.2212,,,,
7/02/2017 11:00,20.58630113,15233593.1544,,,,
7/02/2017 12:00,20.85748071,7565634.9,,,,
7/02/2017 13:00,21.04783255,0,,,,
7/02/2017 14:00,21.37861055,0,,,,
7/02/2017 15:00,21.71899871,0,,,,
7/02/2017 16:00,21.9679955,0,,,,
7/02/2017 17:00,22.18904872,0,,,,
7/02/2017 18:00,22.19700473,0,,,,
7/02/2017 19:00,22.0716773,0,,,,
7/02/2017 20:00,21.93815677,0,,,,
7/02/2017 21:00,21.76005783,0,,,,
7/02/2017 22:00,21.61144214,0,,,,
7/02/2017 23:00,21.42863885,0,,,,
8/02/2017 0:00,21.3183086,0,,,,
8/02/2017 1:00,21.25108248,0,,,,
8/02/2017 2:00,21.19883452,0,,,,
8/02/2017 3:00,21.18612864,0,,,,
8/02/2017 4:00,21.17902529,0,,,,
8/02/2017 5:00,21.10123008,22482311.5908,,,,
8/02/2017 6:00,21.04905404,15733860.0228,,,,
8/02/2017 7:00,20.95267796,16026336.4392,,,,
8/02/2017 8:00,20.84128811,16466357.1312,,,,
8/02/2017 9:00,20.66327971,15593172.6888,,,,
8/02/2017 10:00,20.55975225,15841464.7572,,,,
8/02/2017 11:00,20.64002598,16386788.3292,,,,
8/02/2017 12:00,20.75904036,20608677.6192,,,,
8/02/2017 13:00,20.69652549,42432156.108,,,,
8/02/2017 14:00,20.89165412,210529203.156,,,,
8/02/2017 15:00,22.01562328,177050344.788,,,,
8/02/2017 16:00,22.70075031,8512856.4564,,,,
8/02/2017 17:00,22.16095723,6096344.616,,,,
8/02/2017 18:00,21.4121142,3122007.4044,,,,
8/02/2017 19:00,20.60052495,2077222.7412,,,,
8/02/2017 20:00,19.82595473,1720042.3872,,,,
8/02/2017 21:00,19.338403,1453400.6472,,,,
8/02/2017 22:00,18.78622812,1411248.834,,,,
8/02/2017 23:00,18.14711576,1357781.058,,,,
9/02/2017 0:00,17.57268819,1371501.4968,,,,
9/02/2017 1:00,17.03928019,1413772.02,,,,
9/02/2017 2:00,16.49569264,1524653.3412,,,,
9/02/2017 3:00,16.0865564,1532725.6644,,,,
9/02/2017 4:00,15.66264772,1557808.8048,,,,
9/02/2017 5:00,15.26080392,1653437.2068,,,,
9/02/2017 6:00,14.85764424,1604159.442,,,,
9/02/2017 7:00,14.39117648,1683142.1928,,,,
9/02/2017 8:00,13.94451089,1735316.1972,,,,
9/02/2017 9:00,13.62157852,116624657.448,,,,
9/02/2017 10:00,14.32519675,252359058.492,,,,
9/02/2017 11:00,16.23998554,279345958.056,,,,
9/02/2017 12:00,18.39404357,286433686.908,,,,
9/02/2017 13:00,20.0359942,270017808.66,,,,
9/02/2017 14:00,21.20813698,235974816.792,,,,
9/02/2017 15:00,22.21980118,243076127.148,,,,
9/02/2017 16:00,22.59691705,92604350.376,,,,
9/02/2017 17:00,22.17059112,239649882.264,,,,
9/02/2017 18:00,22.32257896,120941993.772,,,,
9/02/2017 19:00,22.22984967,197958428.064,,,,
9/02/2017 20:00,22.09448904,273162352.752,,,,
9/02/2017 21:00,22.15546041,20875762.782,,,,
9/02/2017 22:00,21.18953558,95612703.948,,,,
9/02/2017 23:00,20.51023575,112245166.548,,,,
10/02/2017 0:00,20.11067357,116512007.976,,,,
10/02/2017 1:00,19.85641756,128323203.156,,,,
10/02/2017 2:00,19.70538426,130031579.556,,,,
10/02/2017 3:00,19.67866121,128015842.176,,,,
10/02/2017 4:00,19.58757887,131651323.452,,,,
10/02/2017 5:00,19.44901273,134040088.8,,,,
10/02/2017 6:00,19.37208696,140308591.392,,,,
10/02/2017 7:00,19.29861763,140445577.368,,,,
10/02/2017 8:00,19.60908136,277595163.684,,,,
10/02/2017 9:00,20.90009218,267162951.312,,,,
10/02/2017 10:00,22.30068383,90106877.448,,,,
10/02/2017 11:00,22.48773577,39316406.616,,,,
10/02/2017 12:00,22.32074477,59638017.708,,,,
10/02/2017 13:00,22.22672174,99826003.044,,,,
10/02/2017 14:00,22.16070315,150989944.068,,,,
10/02/2017 15:00,22.12864234,196186540.644,,,,
10/02/2017 16:00,22.35007277,107368596.72,,,,
10/02/2017 17:00,22.2680482,127933474.896,,,,
10/02/2017 18:00,22.22117065,190517634.648,,,,
10/02/2017 19:00,22.33471737,103202361.324,,,,
10/02/2017 20:00,22.21430078,179423554.392,,,,
10/02/2017 21:00,22.24716111,18183941.262,,,,
10/02/2017 22:00,21.60910767,73970585.28,,,,
10/02/2017 23:00,21.24147134,83218617.216,,,,
11/02/2017 0:00,21.03284386,86081338.008,,,,
11/02/2017 1:00,20.88835594,90176853.06,,,,
11/02/2017 2:00,20.82461204,89790027.516,,,,
11/02/2017 3:00,20.80228328,90970699.428,,,,
11/02/2017 4:00,20.81660852,85450910.04,,,,
11/02/2017 5:00,20.86014951,90520142.868,,,,
11/02/2017 6:00,20.89512035,86269178.34,,,,
11/02/2017 7:00,20.90751,85761057.456,,,,
11/02/2017 8:00,20.93780288,83966764.608,,,,
11/02/2017 9:00,21.47827287,289453990.968,,,,
11/02/2017 10:00,22.74661956,59307289.164,,,,
11/02/2017 11:00,23.12298275,25179156.0936,,,,
11/02/2017 12:00,23.29460099,11238649.632,,,,
11/02/2017 13:00,23.30319567,10827734.364,,,,
11/02/2017 14:00,23.32368556,10745548.5204,,,,
11/02/2017 15:00,23.32485633,10801454.7168,,,,
11/02/2017 16:00,23.38935928,10461033.0972,,,,
11/02/2017 17:00,23.23261386,10343804.724,,,,
11/02/2017 18:00,22.90456912,10631927.3328,,,,
11/02/2017 19:00,22.74735882,124167068.712,,,,
11/02/2017 20:00,22.90648162,12286948.1292,,,,
11/02/2017 21:00,22.68707187,36809176.104,,,,
11/02/2017 22:00,22.50915588,39675459.708,,,,
11/02/2017 23:00,22.4122711,40757932.116,,,,
12/02/2017 0:00,22.29736826,45768169.476,,,,
12/02/2017 1:00,22.20040131,44778638.952,,,,
12/02/2017 2:00,22.12877181,48571403.436,,,,
12/02/2017 3:00,22.08492451,49479072.984,,,,
12/02/2017 4:00,22.01348797,52451857.08,,,,
12/02/2017 5:00,21.98977035,51625248.084,,,,
12/02/2017 6:00,21.96695894,54525300.804,,,,
12/02/2017 7:00,21.92672254,54506389.608,,,,
12/02/2017 8:00,21.93307876,53567741.268,,,,
12/02/2017 9:00,22.28168183,154684436.94,,,,
12/02/2017 10:00,22.85335913,60790665.924,,,,
12/02/2017 11:00,23.0618139,12629376.0828,,,,
12/02/2017 12:00,23.09091519,10306237.4028,,,,
12/02/2017 13:00,23.00404508,11045637.5292,,,,
12/02/2017 14:00,22.70824075,110506115.268,,,,
12/02/2017 15:00,22.88105517,23296173.5448,,,,
12/02/2017 16:00,22.90885514,12940940.9664,,,,
12/02/2017 17:00,22.67037153,110767893.48,,,,
12/02/2017 18:00,22.74535492,83309200.596,,,,
12/02/2017 19:00,22.77489554,93938173.704,,,,
12/02/2017 20:00,22.36827673,28607053.7448,,,,
12/02/2017 21:00,20.85523847,110902284.36,,,,
12/02/2017 22:00,19.90286139,126704721.708,,,,
12/02/2017 23:00,19.11002664,152933961.456,,,,
13/02/2017 0:00,18.6776559,154357001.172,,,,
13/02/2017 1:00,18.52083525,168972809.688,,,,
13/02/2017 2:00,18.27639733,174680306.928,,,,
13/02/2017 3:00,18.20699793,164931962.292,,,,
13/02/2017 4:00,18.29083694,172744394.688,,,,
13/02/2017 5:00,18.72094351,141340720.464,,,,
13/02/2017 6:00,19.1288558,132814994.688,,,,
