,,,,,,,
21.80970931,0,0,-3.926851852,80.94166667,-1.068981482,263.9166667,2.019130667
21.0922331,0,0,-3.292592593,77,0.262962963,210.25,0.175090667
21.24455148,0,0,-6.731018519,65.00833333,-0.988425926,302.3333333,0.320378667
23.34835326,22.04422856,160.2420079,0.262962963,47.55,10.99444444,117.75,0.126661333
22.12856894,0,0,3.462037037,75.325,7.541203704,278.3333333,2.68224
21.89421117,15.0269165,1.277339845,-0.568518519,81.80833333,2.228240741,231,2.436368
24.26778395,138.1429567,690.8474797,13.12546296,59.96666667,21.19490741,214.0833333,1.948349333
22.23992008,0,0,4.030092593,63.44166667,10.67453704,278.75,6.694424
22.11828095,45.53330848,1.151761378,-5.304166667,53.05833333,3.351851852,254.5,2.600282667
19.82595473,0,0,0.781481481,93.61666667,1.701388889,206.6666667,1.199557333
20.53387709,0,0,-6.800462963,65.05833333,-1.064351852,280.9166667,4.399618667
22.72045032,5.297201528,5.377235078,-9.818981481,63.78333333,-3.966666667,291.5,1.970701333
20.61549796,0,0,-4.798148148,75.96666667,-1.099537037,279.6666667,2.73812
21.26485552,0,0,-0.499074074,83.69166667,1.968518518,308.1666667,0.257048
21.81072364,0,0,-0.672222222,69.74166667,4.363425926,268.6666667,1.609344
23.03744323,173.7078464,267.2695213,-12.82685185,49.825,-3.878703704,177.3333333,1.326218667
19.83827615,0,0,0.99212963,75.46666667,5.008333334,191.3333333,0.2794
21.74952499,0,0,2.467592593,91.54166667,3.716203704,264.0833333,0.283125333
20.75904036,95.67705676,0.901730719,3.189351852,83.14166667,5.823148148,309.4166667,1.199557333
23.88366192,1.345599379,19.12125828,10.60509259,72.78333333,15.45324074,63.16666667,0.357632
23.07137033,88.99302377,312.53714,-3.591666667,73.59166667,0.581018518,307.6666667,0.379984
22.48104399,59.72334171,12.38377612,-6.27962963,72.33333333,-1.96712963,287.8333333,2.641261333
20.82595937,89.70717274,595.9822402,-11.88287037,48.41666667,-2.489351852,291.4166667,3.021245333
21.57086913,0,0,-4.583333333,69.125,0.418055556,10,0
22.90573813,182.4446878,259.4688188,-7.630555556,68.65,-2.637962963,289.25,2.257552
22.67972838,63.85899904,3.778066635,3.275462963,85.525,5.50462963,278.75,2.160693333
24.23435997,295.7718778,37.16309373,10.87314815,60.31666667,18.7,117.5,1.657773333
21.87229008,0,0,3.218055556,69.39166667,8.49537037,278,5.900928
19.10415783,0,0,-11.74953704,54.88333333,-4.021759259,39.66666667,0.212344
19.04300497,0,0,1.008333333,94.09166667,1.858796296,301.4166667,0.845650667
23.30319567,219.8369508,403.0891481,4.410185185,58.44166667,12.31759259,267.6666667,2.197946667
22.22672174,239.9776028,256.5600591,-10.02685185,63.69166667,-4.172222222,174,1.702477333
19.32598949,0,0,0.368518519,82.93333333,2.982407408,214.8333333,0.212344
22.00810525,0,0,-3.663888889,80.80833333,-0.778240741,295.25,2.015405333
22.69348978,55.34943732,31.9798159,-9.501388889,64.03333333,-3.69212963,284.5833333,2.115989333
20.986776,0,0,-3.393055556,78.4,-0.088888889,207.3333333,0
23.31470111,0,0,9.659259259,75.03333333,13.99768519,84.66666667,0.696637333
21.39358783,131.8671504,13.5818905,-5.746296296,73.89166667,-1.704166667,289.0833333,2.115989333
20.63606156,262.0538204,394.7421584,-12.79259259,51.26666667,-4.233796296,291.6666667,2.976541333
20.90568902,19.85338532,7.652476639,-6.991203704,44.36666667,4.048611111,144.8333333,0.886629333
21.80289232,0,0,-7.274537037,46.9,2.954166667,186.1666667,0.584877333
23.26860259,0,0,8.316666667,84.00833333,10.90092593,308.9166667,2.265002667
20.65823776,1.253431466,4.509243103,-10.83796296,54.18333333,-2.874074074,308.25,1.281514667
21.96535288,0,0,12.29351837,78,16.11435185,208.0833333,2.432642667
23.26047028,29.62482,789.9312472,-11.33472222,40.10833333,0.677314815,291.3333333,1.825413333
20.74264668,0,0,-10.99907407,43.725,-0.139814815,177.6666667,0.2794
22.27314008,0,0,9.396296296,81.39166667,12.48148148,248.4166667,0.275674667
21.40770342,147.367156,21.70250464,4.058333333,74.475,8.324074074,290.6666667,0.983488
22.80250171,160.5470321,106.8842927,2.406944444,51.91666667,11.97037037,131.5,0.417237333
23.21031782,106.8571188,610.5548964,-1.700925926,44.7,9.743055555,256.4166667,2.939288
22.84002149,111.2250299,806.0305791,-5.668055556,55.04166667,2.446759259,280,4.194725333
23.29460099,229.4469941,279.7611125,3.515277778,57.675,11.5625,238.1666667,2.071285333
20.85535212,0,0,-9.239351852,64.60833333,-3.533333333,298,0.361357333
19.27320288,0,0,-9.950925926,48.70833333,-0.477314815,304.25,0.50292
20.86014951,0,0,-0.983333333,60.59166667,6.063425926,152.6666667,0.044704
22.34086931,121.1403532,910.6141072,-10.2162037,41.75,1.367592593,329.5,2.414016
23.72622635,185.8462916,384.0969272,14.09305556,81.41666667,17.28518519,228.3333333,2.365586667
22.86518659,0,0,-6.719907407,90.05,-5.337037037,212,0
