,,,,,,,,,,,,,,,,,,,
23.2502212975,0,0,10.65046296,93.125,11.70972222,226.0833333,0,0.0662113422,0.0468299159,0.1720003834,1.5908109325,0.4812508141,73.0092068829,0.2946164545,0.0590582725,0.0062003046,8.5101888285,7.8520400005,15.2213902642
25.2046566557,23.40750442,24.17283406,10.77824074,60.09166667,18.66064815,237.3333333,0.946234667,0.0887146314,0.0337918096,0.0898404541,2.1920515956,0.5558128527,94.3776164331,0.2145947671,0.0495649022,0.0020441244,5.1023820419,6.09168306,26.9805446969
20.1929958034,0,0,-15.35138889,75.15833333,-11.83333333,319.25,0,0.088256721,0.0472158474,0.1410931195,1.6936733226,0.3826299344,72.701152347,0.3275874242,0.0326642484,0.0077432095,16.9867259091,6.3796855435,26.1943688818
20.5916307244,65.8520027,41.7896098,0.500462963,60.51666667,7.643518519,212.1666667,0.406061333,0.0590026415,0.0322382261,0.2892917609,2.364655499,0.6099080815,17.6564238201,0.4341852546,0.0251321577,0.0057772376,11.7404081594,13.3681040934,27.6360187865
24.3204653762,0,0,-0.990277778,40.33333333,12.075,292.6666667,2.954189333,0.0511483384,0.0283806788,0.2616270137,2.8861715578,0.4097098848,20.5635459356,0.4401001158,0.0302786812,0.0047852874,13.246632735,6.909610811,15.513248869
18.1437492887,113.4141463,833.1819768,-12.65324074,34.91666667,1.147685185,83.75,0.737616,0.0769910405,0.0248572236,0.0889525765,2.6979576283,0.3147452259,1.5717930008,0.1580296962,0.023348189,0.0019457129,15.611067567,11.0787882344,16.9908861383
22.2167566718,0,0,1.548611111,88.65,3.240277778,11.5,0,0.0563732492,0.0406954921,0.1619143692,2.6283375834,0.5119267442,92.8192524399,0.2235096734,0.0420686647,0.0021313313,5.8377955025,5.8408303968,26.8419637828
24.4951093957,106.4754544,843.6474478,-2.385185185,53.425,6.391666667,246.0833333,3.021245333,0.0849911827,0.0258127878,0.2803967792,2.7508240638,0.3600191792,26.9963306772,0.2003162275,0.0437153851,0.0049979565,13.1271505567,12.0332604825,29.2971490852
22.5959867378,0,0,-1.202777778,86.14166667,0.856481482,279.25,2.939288,0.0613730044,0.0162169583,0.2631596169,1.8679845588,0.4520768117,79.4901070238,0.4143560031,0.0687596479,0.0075474919,14.1109991192,10.2922850376,22.9659334909
25.0823186882,286.8795467,308.4793772,-7.460185185,53.86666667,0.824537037,289,3.274568,0.0895797033,0.0463102534,0.1325681986,2.0678715621,0.6485460597,75.0118347103,0.4218055104,0.0206990948,0.0076805579,5.606373814,10.4184744016,22.2766407375
23.7583691655,23.99663341,2.391511819,0.55462963,76.48333333,4.319907407,291.3333333,1.28524,0.0630865202,0.0359133743,0.1678626257,2.0641643135,0.2541376245,52.1190167506,0.1875927264,0.0583382138,0.0055301463,5.4104205416,6.6221758508,25.4674234631
23.6851756641,242.2070758,41.57813248,1.39537037,55.08333333,9.988425926,117.8333333,1.654048,0.0967213058,0.0361169851,0.1701657928,2.1896533066,0.4974817505,35.1741983143,0.178260036,0.0554277486,0.0037950622,9.7626896931,7.5723975056,18.0173239475
28.3678090303,146.7233234,0.447977933,14.00046296,96.5,14.53333333,283.25,1.195832,0.1041304035,0.0274289089,0.1358801823,1.5563061288,0.6017153241,62.2669928121,0.1700179569,0.0633954933,0.0030056798,9.8086932598,12.210846233,27.2784278294
20.3098408768,0,0,-4.670833333,89.51666667,-3.18287037,285.75,1.385824,0.0548482189,0.0218128737,0.0713810073,2.285328849,0.339343893,67.3457300035,0.4486501022,0.0434078406,0.0029116685,16.2141623242,14.4182462592,19.4802370073
23.434432509,0,0,1.186574074,89.55833333,2.733796296,210.1666667,1.598168,0.0984967399,0.0425509614,0.2185647589,1.9848004953,0.5364697652,28.7278987161,0.2645274384,0.0748356481,0.0098822028,12.23341711,5.2403485423,26.7006246018
23.8713600569,6.961176098,1.443381492,4.892592593,81.75,7.810185185,90.91666667,0.618405333,0.0578898216,0.0317846211,0.2056012585,2.4209223547,0.5190890054,52.780053223,0.2642166753,0.0571423283,0.008730821,17.251504059,10.5766392514,23.7377193704
21.5285330908,0,0,-11.59074074,56.65833333,-4.273611111,75.08333333,0.342730667,0.0952539681,0.0475484753,0.2957144639,1.8383588945,0.3388031736,75.8509364893,0.2453269049,0.0694483095,0.002638822,17.1224241912,11.0041271734,24.3740553625
23.3250354351,125.7035796,846.9839081,-11.53611111,25.70833333,6.759722222,95.91666667,0.637032,0.098778131,0.0173110986,0.0706137697,1.8978188919,0.5971855884,86.4118111122,0.3556833183,0.028445499,0.0046498547,12.0874096863,10.248560917,21.3477055859
24.4203688787,0,0,1.155092593,51.94166667,10.61990741,80.25,0.212344,0.0517092139,0.030921645,0.2830806267,1.5763262312,0.2520078387,25.152760811,0.3780986007,0.0345275755,0.0054970356,7.1405302276,10.9661376978,16.7383097317
23.8208569987,0,0,-0.372685185,70.03333333,4.61712963,267.6666667,2.332058667,0.0978290893,0.0241602085,0.1097001174,1.75527234,0.5267414067,82.9463014324,0.4805669075,0.0769382418,0.0040082529,18.1332591066,8.2781519715,24.7998552624
20.2753048965,0,0,-10.16064815,68.4,-5.25462963,279.8333333,0.510370667,0.0948409691,0.0207325667,0.1476778963,1.705970509,0.4593689545,6.2833773338,0.4558954457,0.0163498398,0.0015366512,17.6405223733,7.0563354823,21.2466591391
20.3160524688,0,0,-12.15648148,60.96666667,-5.838425926,287.1666667,1.721104,0.0784200562,0.010243951,0.1842480262,2.1458139409,0.2945681808,79.768361235,0.3852013516,0.0637278486,0.0020775563,6.9917176693,8.8156324195,24.7250408895
26.2402837174,0,0,-3.218055556,65.05,2.685185185,278.9166667,5.204290667,0.0994039877,0.0382410045,0.0630710324,1.7995104972,0.5785127482,2.0112427013,0.2376462128,0.0529523811,0.0044916665,5.329981875,13.7039774074,20.137130796
24.2613118066,105.6120397,34.0549099,-1.836111111,52.075,7.343518518,264.9166667,2.093637333,0.0823549232,0.0252059863,0.1307259575,1.9965693515,0.5227466888,50.4988839204,0.2314860543,0.0774104794,0.0032457846,5.7446343399,5.6562271867,23.4224296874
19.8459156904,0,0,-11.37268519,64.34166667,-5.710648148,270.6666667,1.78816,0.081991998,0.0287547827,0.144421141,2.9060386551,0.5686171732,4.5159518009,0.2304169692,0.0477964749,0.0041463709,18.2815316542,9.2232830467,25.6607976306
23.5407787005,52.60684419,0.730995073,2.887037037,90.65833333,4.275925926,295.5,0.651933333,0.0513175805,0.018887506,0.1036428607,2.497645927,0.3541382672,66.7512306184,0.3488901558,0.0216000607,0.0011129956,11.0883906663,14.9316982215,21.3814224625
24.0046903104,0,0,-5.227777778,47.15,5.10787037,67.91666667,0,0.0942622357,0.0314045953,0.2118377211,2.8813466916,0.311004624,77.5839861179,0.1911943202,0.05380703,0.0083727342,15.4690627829,5.2294559455,28.2861688091
24.037548826,13.79088066,0.333280835,9.51712963,92.425,10.68425926,278.25,3.624749333,0.0713871033,0.0344279807,0.2319560437,2.091473484,0.2721881477,47.1788243145,0.2543335331,0.0733702505,0.0062828308,11.4598031447,10.7632496086,19.7520962422
23.2009216044,68.67780092,19.09813653,7.211111111,88.13333333,9.0625,229.8333333,0.968586667,0.0959146129,0.0398834141,0.2878932723,1.5537893462,0.3417652625,47.2297368928,0.2056530419,0.0721409577,0.0035846117,19.2091266863,6.3503387147,23.6715639368
23.677778973,0,0,-0.444444444,77.575,3.090740741,253.8333333,0.420962667,0.0915323147,0.0476910525,0.1147825986,1.8536151045,0.5150426986,37.9112087241,0.4733933133,0.0702151632,0.0037012293,7.2231448946,7.4014479899,27.3068760616
24.1064277265,0,0,-1.456944445,77.41666667,2.076851852,216.5,0,0.0654710703,0.0372164856,0.286600172,1.6470630259,0.291151557,62.864511546,0.4428680118,0.0666588024,0.0089401692,16.3932350457,5.6791006255,25.6413893968
20.3105418798,0,0,3.210648148,90.825,4.577777778,282.25,0.946234667,0.0970079987,0.0106336497,0.0692654,2.9435735131,0.3874019809,67.7510980011,0.3939548889,0.0674060004,0.0084465185,10.6858973034,10.5527255134,29.0040423383
25.0385561763,0,0,11.4287037,61.225,19.05,165.4166667,2.454994667,0.0644998441,0.0379829287,0.1195410343,1.9685049621,0.4328152614,87.7134779585,0.3790952167,0.0789481285,0.0075721293,11.8579105159,9.7635321563,27.9791023935
23.3502809866,0,0,11.75972222,69.45,17.38657407,221.3333333,0.841925333,0.0506695116,0.0143095627,0.064783308,2.6195939148,0.4425701182,24.3207338896,0.459478788,0.0690594745,0.0050270295,7.6185556401,10.0124513988,17.0262991024
21.7350566446,0,0,9.930092593,96.21666667,10.49583333,167.6666667,0.715264,0.081589081,0.0342034494,0.1907812305,2.1561781822,0.3378505391,5.8826892203,0.2202433485,0.0512193704,0.0031011981,12.3023265933,13.2886899766,17.1335395695
20.2608847201,0,0,-4.306018519,82.93333333,-1.7875,317.8333333,0.044704,0.076554713,0.0219852676,0.0597763232,2.1784902654,0.5206360801,91.5484242777,0.4622184839,0.0220002959,0.0017002406,7.9280618339,14.4531608427,24.8646628063
20.52485738,0,0,-10.86435185,51.675,-2.262037037,171.0833333,0,0.068210178,0.0330924089,0.0767243567,1.5232719214,0.3734960162,50.5467577474,0.4426373727,0.0766947277,0.0061304394,7.6951275486,6.9924214015,23.2427036008
23.378598905,270.5170635,288.8287307,11.08287037,63.35,18.13657407,131.8333333,1.966976,0.103218952,0.0384060522,0.0727962108,2.8241548815,0.3010151303,97.4420632165,0.3648899997,0.0508841552,0.0029308203,5.4953081522,11.760862576,22.0076998271
20.3923618049,127.1328675,191.3248759,-7.372685185,64.025,-1.446296296,307.9166667,2.872232,0.0598207299,0.017154498,0.1572801336,2.5848647328,0.4325734513,52.8907537312,0.4115112866,0.0405849775,0.0062783597,14.5675256672,8.5649441059,21.6163400677
19.08784167,0,0,-11.83287037,76.51666667,-8.436574074,288.25,3.043597333,0.0865141893,0.0191500453,0.0639595021,2.3008204268,0.3569395228,56.3549910545,0.3441372305,0.0656796563,0.0069418793,15.5115987994,12.2743702581,22.5045540354
26.0327233248,323.2219428,96.08497013,-7.975462963,59.46666667,-1.085185185,289.75,3.922776,0.0994039877,0.0382410045,0.0630710324,1.7995104972,0.5785127482,2.0112427013,0.2376462128,0.0529523811,0.0044916665,5.329981875,13.7039774074,20.137130796
24.2161440335,0,0,-0.678240741,58.74166667,6.827777778,284.25,2.205397333,0.0728052893,0.0350237578,0.1968464423,2.9395830873,0.5751753639,65.9966948923,0.2929002185,0.0293263939,0.0033430334,10.0490718207,5.912851011,16.6872317272
22.4443001156,7.197855283,0.784685673,-1.135648148,72.78333333,3.277777778,267.4166667,1.933448,0.0782798117,0.0205850111,0.0860783139,2.3312702522,0.4221243954,81.8309335539,0.325359015,0.0613997568,0.0059075374,15.8332087288,12.991097659,27.7607048156
27.0640641532,0,0,10.75601852,46.11666667,22.93981482,149.5,0.402336,0.0752506455,0.0325642959,0.1418350387,1.5881809399,0.4246905399,42.7744486683,0.3465745697,0.0192644945,0.0049612306,5.3705800754,8.7916016409,19.8843305143
23.1545093026,163.1615922,12.15042398,5.559722222,79.05,8.988888889,278.8333333,4.280408,0.0891223403,0.0339159474,0.1867567315,1.953583131,0.3743696324,92.5968655901,0.3512964751,0.0679639187,0.0024317297,10.101264904,9.6352371322,16.3509085055
