# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,elecEquipDensityHigh,elecEquipDensityLow,mullMetalConductivity,intMass,infilRate
2.066124536432230130e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.156666667000000359e+01,-1.142731481999999943e+01,4.956087106500000061e+01,1.000000000000000000e+00,4.187454444060193026e+01,2.197608723657401697e+01,1.975489878283679559e+02,7.737391458041962551e+02,2.105265362404615259e-01
2.281849449082569947e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,1.611435184999999848e+01,2.410877037579999893e+01,0.000000000000000000e+00,2.965092431461481226e+01,1.876191627372034887e+01,2.052372853238754260e+02,9.300925968510912298e+02,1.899861956346818592e-01
2.755819481996039855e+01,8.268632216999999685e+01,8.346640842999999421e+00,7.490833333000000493e+01,1.854814814999999939e+01,2.161945900079999916e+01,0.000000000000000000e+00,4.550238014860998703e+01,2.141867763112878720e+01,1.363474310297629017e+02,2.363732307845360197e+02,4.718757361206268180e-02
2.430163792057679828e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.994166667000000359e+01,1.946759259000000020e+00,1.986183821750000078e+01,1.000000000000000000e+00,3.319177118915628455e+01,1.154033864790955732e+01,9.668562277139366756e+01,9.343590189021110746e+02,9.258990699561381321e-02
2.175226566125040151e+01,1.468581351999999924e+02,2.027776211000000117e+01,5.517499999999999716e+01,4.944444450000000102e-01,4.097784171420000376e+01,1.000000000000000000e+00,2.141962087182368180e+01,2.390260458674664434e+01,2.351243472501803069e+02,5.060919875196099156e+02,2.780543998460280886e-01
2.361355709258879898e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.559999999999999432e+01,6.116666667000000501e+00,1.999236940750000002e+01,1.000000000000000000e+00,4.459998875366355264e+01,1.650580642245822105e+01,3.396593840715062811e+02,3.247936023925752806e+02,2.273693039314725606e-01
2.317379425477649946e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.849166667000000075e+01,-1.116203704000000130e+00,4.777046416670000184e+01,1.000000000000000000e+00,4.053263832095296948e+01,1.171811020247096380e+01,3.230655203892723648e+02,6.510351208897118340e+02,2.367467188360327657e-01
2.464604236129720150e+01,1.779128691999999887e+02,1.953091996999999935e+02,7.011666667000000075e+01,9.293981482000001293e+00,3.240309879750000022e+01,1.000000000000000000e+00,4.401919519051290308e+01,8.982160188530947664e+00,3.803902312646599171e+02,8.029762395660812899e+02,8.995786501337993402e-02
2.231364451748930122e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.261666667000000075e+01,1.016944443999999947e+01,3.355971294919999792e+01,1.000000000000000000e+00,2.213356015696216872e+01,2.024426168849844032e+01,1.133812734490236380e+02,3.103053018284660993e+02,1.535474605745563159e-01
2.237417099543129950e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.487500000000000000e+01,3.168055556000000106e+00,3.738936569500000218e+01,1.000000000000000000e+00,2.921268508286522092e+01,1.544816060679167613e+01,1.250683458987267471e+02,6.471444360312195840e+02,9.873011913160475994e-02
2.448239398234850128e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.887500000000000000e+01,7.995370369999999838e+00,3.169474814420000186e+01,1.000000000000000000e+00,2.538178222068718171e+01,1.475704726684548440e+01,1.627583297997259422e+02,2.802749785065000765e+02,3.408198463720873983e-02
2.450676513833250070e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.738333332999999925e+01,-6.895370370000000193e+00,4.178174411999999904e+01,1.000000000000000000e+00,4.867899956496779623e+01,2.322599174717300841e+01,1.395960870933305955e+02,7.410113167405795593e+02,1.303603199106533050e-01
1.998503797865090093e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.264166667000000643e+01,-3.526388888999999693e+00,3.855906865669999917e+01,1.000000000000000000e+00,4.666601078825887328e+01,7.903270405591321435e+00,1.994027941181311405e+02,4.285787006381185051e+02,2.883864193052478320e-01
2.087103660496060087e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.621666666999999507e+01,8.096296296000000225e+00,3.354075917170000309e+01,1.000000000000000000e+00,4.572133502351022827e+01,5.086516560667762477e+00,1.532281815563958958e+02,3.718524455024350459e+02,2.255001460999600804e-01
2.186081137453010115e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.183333333000000209e+01,-5.290277778000000097e+00,4.220852846999999741e+01,1.000000000000000000e+00,4.287262104289496278e+01,5.342763735158466254e+00,1.769734360617323432e+02,9.959259214405069542e+02,9.600854683126325284e-02
2.264530613228750155e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.918333332999999641e+01,7.122685184999999919e+00,3.244973451829999789e+01,1.000000000000000000e+00,4.023292870139366073e+01,1.683045786775674202e+01,2.994733738847184554e+02,2.563681656944202132e+02,2.643960862620006735e-01
2.498133445807010133e+01,4.670474069000000128e+01,9.621897497000000499e+01,3.305833333000000351e+01,1.229814814999999939e+01,2.304850414330000064e+01,0.000000000000000000e+00,2.580923744635472517e+01,5.852122864271750657e+00,2.376560317485246685e+02,9.989403881828526437e+02,6.403046606371584626e-02
2.319683021556869917e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.932500000000000284e+01,9.000000000000000222e-01,3.407595304170000361e+01,1.000000000000000000e+00,3.275867317052130545e+01,1.940223239069248251e+01,2.882583136288290575e+02,7.291567306268817674e+02,2.150571660761424753e-01
2.015388622336229929e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.543333332999999641e+01,-3.259722221999999725e+00,4.206248319579999873e+01,1.000000000000000000e+00,3.411125660480951183e+01,8.613651772506504045e+00,8.544360091804463764e+01,7.386445332407806745e+02,1.559480645201075932e-01
2.238902800410509997e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.295833333000000209e+01,-8.648148150000000145e-01,4.023534236079999715e+01,1.000000000000000000e+00,4.594090910063439281e+01,6.665530300764577198e+00,3.751187062543892239e+02,6.711537714430687629e+02,1.165463457877540382e-01
2.574182952051999962e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.775833332999999925e+01,3.740277778000000275e+00,3.245627359579999904e+01,1.000000000000000000e+00,4.879134725624778923e+01,1.115354641004880776e+01,3.999314696913874627e+02,3.320919426459960846e+02,5.034136521825712668e-02
2.347339985511580096e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.007500000000000284e+01,-1.038888889000000093e+00,4.431826615829999838e+01,1.000000000000000000e+00,2.486230025514968744e+01,2.239408903356566327e+01,3.649550706103352695e+02,6.648044834088482276e+02,4.915296281389076871e-02
2.414595453469920017e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.080833332999999641e+01,-7.782407409999999581e-01,4.322834231419999895e+01,1.000000000000000000e+00,3.606184417283775900e+01,1.571994365421567785e+01,1.725239217215285521e+02,3.460226937105261413e+02,1.272404002970741743e-01
2.358888439843750007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.500833332999999925e+01,6.640277777999999742e+00,3.193053474919999957e+01,1.000000000000000000e+00,4.082546373387718575e+01,1.672641052608071277e+01,1.414374614762380133e+02,9.442445917066772836e+02,6.769918256694036629e-02
2.281322263751760104e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.712500000000000000e+01,1.495972221999999974e+01,2.342699768579999997e+01,0.000000000000000000e+00,4.046786892127579449e+01,9.663815781775095815e+00,1.750299431904544463e+02,6.030370714454026029e+02,2.556943120303232786e-01
2.403242214133310029e+01,3.372865233999999823e+00,1.294383214000000004e+00,7.571666666999999507e+01,-6.005555554999999934e+00,5.144508833420000116e+01,1.000000000000000000e+00,4.838085965371335107e+01,2.429542602801890894e+01,2.382537080055991225e+02,9.553593453929789803e+02,2.333112101981661968e-01
2.507362785644989955e+01,8.857046106999999324e+01,1.214052216000000044e+02,6.239999999999999858e+01,-8.612037037000000339e+00,5.052489939920000239e+01,1.000000000000000000e+00,4.371346716814687738e+01,2.083124132853996358e+01,3.976279234809525747e+02,7.666013951495527863e+02,1.516510621394445146e-01
2.600872926851500111e+01,2.356620913000000144e+02,2.341091129000000137e+02,7.797499999999999432e+01,5.652777780000000085e-01,2.687975956500000052e+01,1.000000000000000000e+00,4.537154343610830409e+01,1.348657358763882819e+01,3.747717855140242591e+02,7.320165208631692622e+02,1.620434928839011024e-01
2.359370888447299919e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.516666666999999791e+01,-1.084583332999999961e+01,3.882047976919999854e+01,1.000000000000000000e+00,3.743982106686974021e+01,2.171009078583031737e+01,2.426016945782738503e+02,2.900904481651706419e+02,1.139593873370199073e-01
2.050404770895550044e+01,6.058799708000000095e+01,2.423582316000000105e+02,6.171666667000000217e+01,-5.102314814999999726e+00,6.088299800920000138e+01,1.000000000000000000e+00,4.948308336001678498e+01,2.064458081213013685e+01,2.151518216604126508e+02,3.538938603740094777e+02,1.604227329854874540e-01
2.377163748931840104e+01,1.787462238000000170e+01,2.965215889999999743e-01,7.575000000000000000e+01,3.097685185000000008e+00,3.799111843000000022e+01,1.000000000000000000e+00,4.228276287577149617e+01,1.005298458786131910e+01,2.238705398886323223e+02,7.690597623090518482e+02,1.686595813196336557e-01
2.411053531412079920e+01,5.135200528000000020e+01,1.091902658000000059e+01,8.558333333000000209e+01,2.849074073999999790e+00,3.813549288080000110e+01,1.000000000000000000e+00,3.768863116234042820e+01,1.872439104991842385e+01,3.918028715173625187e+02,3.146319827054329039e+02,2.922332084093064997e-01
2.262970452426580081e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.350833332999999925e+01,-2.700462963000000105e+00,4.044384694499999711e+01,1.000000000000000000e+00,4.069606522038574781e+01,2.033593830868011310e+01,7.046468123624731561e+01,6.690440575628653050e+02,7.920048194674242370e-02
2.527275450510639843e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.393333333000000351e+01,1.556851851999999958e+01,2.366210393080000074e+01,1.000000000000000000e+00,2.486230025514968744e+01,2.239408903356566327e+01,3.649550706103352695e+02,6.648044834088482276e+02,4.915296281389076871e-02
2.364317277693719888e+01,9.780337982000000707e+00,1.049097677999999867e+00,9.641666666999999791e+01,4.805092593000000356e+00,5.713239347249999867e+01,1.000000000000000000e+00,2.442125794668534411e+01,1.933027914965946081e+01,1.003163470806619131e+02,2.775364407115885115e+02,1.858341009494162421e-01
1.992984990767019937e+01,3.293390057999999954e+01,2.820561442999999713e+02,6.879999999999999716e+01,-5.056944443999999983e+00,3.414174807919999921e+01,1.000000000000000000e+00,4.588856548954493064e+01,1.394485501702126484e+01,3.309132580394756360e+02,9.253724820609714925e+02,2.940483473380786084e-01
2.588392821464730176e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.326666667000000643e+01,1.222222222000000080e+00,1.923892942920000237e+01,1.000000000000000000e+00,4.506278409035326149e+01,1.486911832547580303e+01,2.414916591895081694e+02,9.902142198333179977e+02,6.638546341905078585e-02
2.188669238797060146e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.220000000000000284e+01,1.009537062999999968e+01,2.140745578670000171e+01,0.000000000000000000e+00,3.023376759914567913e+01,6.255802372497146102e+00,2.572621523705142863e+02,6.912967391946071984e+02,1.732026416449388706e-01
2.250514359879850090e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.484166667000000217e+01,4.939814810000000000e-01,4.015806925999999777e+01,1.000000000000000000e+00,2.257975086127731856e+01,2.207145333761126693e+01,3.184140699345495022e+02,7.476767384536497048e+02,8.655079703214034470e-02
2.082902237589789962e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.718333332999999641e+01,1.019861110999999987e+01,2.777554813420000102e+01,1.000000000000000000e+00,2.063126714227496095e+01,1.192677393291905119e+01,1.300601354359017137e+02,3.213055462263546360e+02,2.948506719483317551e-01
2.634492712083829957e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.206666666999999649e+01,1.246064815000000081e+01,2.222694745500000124e+01,1.000000000000000000e+00,2.001309451232530279e+01,1.807266249550721682e+01,3.148021787009956824e+02,5.774755892567326327e+02,4.293531244508182187e-02
2.220707308635480004e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.729999999999999716e+01,3.833333329999999428e-01,2.970574164419999974e+01,1.000000000000000000e+00,4.262781355200411326e+01,1.665009138160812086e+01,2.263660064869445705e+02,4.968494726147164329e+02,2.018037146726718578e-02
1.902308965449740086e+01,5.991211803000000202e+01,1.686390588000000079e+00,7.548333332999999357e+01,4.694444444000000161e+00,3.073772770920000141e+01,1.000000000000000000e+00,4.168945132171922552e+01,1.195527685826422015e+01,2.443510120371652192e+02,2.299523892465525989e+02,1.823844600294494411e-01
2.345396108520920109e+01,1.052946378999999979e+02,3.465215919999999983e+01,7.871666666999999507e+01,-7.115740740000000564e-01,6.597992435170000647e+01,1.000000000000000000e+00,3.290110687696886771e+01,2.031346443015618775e+01,2.844472685683289228e+02,4.401797637096522067e+02,1.444168178201976627e-01
2.438115217779310129e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.718333332999999641e+01,1.346805555000000076e+01,2.386047917920000216e+01,0.000000000000000000e+00,4.522420266005766365e+01,1.628958382861058496e+01,2.098264137855891818e+02,4.258963835438714227e+02,1.524447331800639349e-01
2.446587315988080036e+01,4.557568596000000127e+01,7.229347240000000738e+02,5.269166666999999649e+01,4.338425926000000210e+00,2.957964888420000094e+01,1.000000000000000000e+00,2.560438866498934729e+01,1.800158437653752230e+01,2.320040894614835452e+02,7.442582665904550367e+02,1.810999073366286738e-01
2.391366197264860105e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.832500000000000284e+01,1.074675925999999926e+01,3.284875577670000268e+01,1.000000000000000000e+00,2.126862435196158430e+01,2.342997033179419830e+01,2.571641600524648084e+02,8.756077773687929948e+02,1.376588650179927098e-01
2.208691972561640071e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.881666667000000359e+01,-1.189814815000000081e+00,3.984606879670000268e+01,1.000000000000000000e+00,3.699928978139480762e+01,1.403507356715192600e+01,6.395609748710472786e+01,9.637931832658960047e+02,2.160715282508013924e-01
2.626340031932100061e+01,1.493621420000000057e+02,3.750596774000000266e+01,7.554166666999999791e+01,1.829907406999999964e+01,2.152621321750000050e+01,0.000000000000000000e+00,3.054177404736510937e+01,1.936573015824641431e+01,3.924300790615135952e+02,5.567289483673916948e+02,1.192732839700675132e-02
2.388949838717810081e+01,6.629698319000000062e+00,8.192741119999999988e-01,9.654166666999999791e+01,7.508333332999999499e+00,4.582936963080000226e+01,1.000000000000000000e+00,3.633752968220886004e+01,1.620062206288143258e+01,3.589958414975263850e+02,7.137620334985022055e+02,2.300167573493047957e-01
2.285800565997929823e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.378333332999999783e+01,1.000231482000000049e+01,2.409983235170000171e+01,1.000000000000000000e+00,2.042584253998370869e+01,9.521885618775908000e+00,3.817362603847241189e+02,5.661286186952856951e+02,1.830751951927847287e-01
2.907948165412700092e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.366666666999999791e+01,2.015231481000000002e+01,2.505310186079999824e+01,0.000000000000000000e+00,3.994462066993982319e+01,2.266350237810061330e+01,3.300312529034092677e+02,2.710233130354332047e+02,4.019898717241878611e-02
2.259711893240950076e+01,6.887739295000000084e+01,9.118209969000000115e+01,4.195833333000000209e+01,-5.916666670000000350e-01,4.251982157329999978e+01,1.000000000000000000e+00,4.588856548954493064e+01,1.394485501702126484e+01,3.309132580394756360e+02,9.253724820609714925e+02,2.940483473380786084e-01
2.831349221464450139e+01,8.465077986999999382e+01,4.701369799999999960e-02,9.456666667000000359e+01,1.460648147999999935e+01,2.380940797250000074e+01,0.000000000000000000e+00,2.972419023907196589e+01,2.298881586932390064e+01,2.862988793792550268e+02,3.469123557681342618e+02,2.848522928293394096e-02
2.353011957802269905e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.379999999999999716e+01,-1.329629629999999896e+00,2.817194606079999986e+01,1.000000000000000000e+00,2.001309451232530279e+01,1.807266249550721682e+01,3.148021787009956824e+02,5.774755892567326327e+02,4.293531244508182187e-02
2.384717722558499986e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.918333333000000351e+01,1.649074074000000056e+00,3.947888129670000268e+01,1.000000000000000000e+00,4.470792714677333635e+01,8.540386929341998723e+00,2.513645758087639024e+02,5.386718553240609708e+02,1.319981024325028451e-01
2.478296393414930066e+01,2.249597551999999610e+02,3.035771638000000507e+02,6.987500000000000000e+01,9.480092593000000178e+00,2.207000416670000220e+01,0.000000000000000000e+00,3.264355107603393691e+01,8.327819342782003531e+00,3.261302488293837314e+02,5.066765983726706963e+02,8.604860281975106051e-02
2.541072806999730105e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.532500000000000284e+01,1.534768518999999998e+01,2.465690138829999967e+01,0.000000000000000000e+00,4.461407419798196372e+01,1.507398741156239552e+01,2.642309639905688528e+02,6.065654659957367585e+02,1.949303162580171001e-01
2.315744549760589877e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.842499999999999716e+01,2.368055555000000201e+00,3.607994280580000179e+01,1.000000000000000000e+00,3.584366330392587940e+01,2.104640342430785438e+01,3.610620973707405597e+02,4.601488836200715582e+02,2.258681290017710563e-01
2.230445912687870091e+01,1.985829673000000071e+02,1.707423943000000293e+02,5.454999999999999716e+01,1.136898148000000042e+01,2.160006355499999842e+01,5.833333333000000342e-01,3.963862186609914318e+01,2.019025933644379478e+01,2.456189797089800209e+02,9.705963787423223721e+02,1.311452201281023966e-01
2.342717634704349905e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.820000000000000284e+01,7.254166667000000679e+00,3.168220839250000154e+01,1.000000000000000000e+00,4.828389129762952336e+01,1.734413590986809339e+01,3.078911293670519171e+02,2.497366136920656743e+02,1.412621392258801289e-01
2.242948731483729929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.082500000000000284e+01,4.577777777999999742e+00,3.459299213749999780e+01,1.000000000000000000e+00,2.560438866498934729e+01,1.800158437653752230e+01,2.320040894614835452e+02,7.442582665904550367e+02,1.810999073366286738e-01
2.359469252369889958e+01,1.369228781999999978e+00,3.802340988999999727e+00,6.777500000000000568e+01,-8.292129629999999807e+00,3.492183842000000027e+01,1.000000000000000000e+00,3.877908471637510956e+01,1.358371583087116008e+01,1.467976927667604059e+02,8.741569688337858679e+02,3.811581688684793912e-02
2.311234518638800139e+01,1.067070143000000026e+00,1.443663878000000178e+00,7.864166667000000643e+01,-6.791666667000000324e+00,5.154743374920000321e+01,1.000000000000000000e+00,2.469566203979766428e+01,2.351659193271695258e+01,2.338364876443820890e+02,4.785857719451167327e+02,1.032690734375291408e-01
2.195648371931130072e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.329166666999999791e+01,-1.116111111000000022e+01,4.414933402919999850e+01,1.000000000000000000e+00,2.775055398136719731e+01,9.056873331571162922e+00,2.169986680211258943e+02,2.436288059432048669e+02,3.773426681871325933e-02
2.369193172678249937e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.078333333000000493e+01,-3.384259258999999798e+00,3.774318037079999755e+01,1.000000000000000000e+00,4.884471407348603123e+01,7.579156644974166745e+00,1.493819825994196151e+02,2.458254402925592217e+02,2.765459038586375734e-02
2.512171209022169904e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.938333332999999925e+01,1.684675925999999890e+01,2.728516062079999926e+01,0.000000000000000000e+00,3.877908471637510956e+01,1.358371583087116008e+01,1.467976927667604059e+02,8.741569688337858679e+02,3.811581688684793912e-02
2.332689574612950167e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.674166667000000075e+01,1.486435185000000025e+01,2.376096272170000034e+01,0.000000000000000000e+00,2.953032107370837167e+01,1.281310422592627418e+01,2.690228879033167573e+02,2.846789382463581433e+02,2.397858138354128435e-02
2.561604117728609964e+01,2.356620913000000144e+02,2.341091129000000137e+02,7.797499999999999432e+01,5.652777780000000085e-01,2.687975956500000052e+01,1.000000000000000000e+00,2.126862435196158430e+01,2.342997033179419830e+01,2.571641600524648084e+02,8.756077773687929948e+02,1.376588650179927098e-01
2.417304883054929832e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.912500000000000000e+01,1.285787037000000055e+01,2.541393949999999791e+01,1.000000000000000000e+00,2.814794527799882928e+01,2.361701410583905414e+01,3.123949304635170279e+02,6.488987845168293234e+02,1.928939539151473537e-01
2.083886336287270069e+01,3.720778076999999939e+01,3.810322213999999690e+02,8.122499999999999432e+01,5.236111111000000484e+00,5.186540356580000122e+01,1.000000000000000000e+00,3.595320732879905279e+01,8.168936946443073666e+00,1.267206371488407228e+02,2.915485535914314141e+02,1.475693393115394270e-01
2.590837800105600053e+01,4.407121348999999810e+01,2.241218888000000220e+02,7.720833333000000209e+01,-4.722222200000000120e-02,6.263785685330000064e+01,1.000000000000000000e+00,2.183672109877471357e+01,2.422691505758630370e+01,2.873807424092827887e+02,3.353179075763466699e+02,7.096919872751394909e-02
2.549208214451159904e+01,9.108642584000000397e+01,2.101974071999999971e+00,8.579999999999999716e+01,4.862962963000000194e+00,3.585941075830000102e+01,1.000000000000000000e+00,4.867899956496779623e+01,2.322599174717300841e+01,1.395960870933305955e+02,7.410113167405795593e+02,1.303603199106533050e-01
1.954925404708550118e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.740000000000000568e+01,-3.094444445000000155e+00,1.602247323579999971e+01,0.000000000000000000e+00,2.953032107370837167e+01,1.281310422592627418e+01,2.690228879033167573e+02,2.846789382463581433e+02,2.397858138354128435e-02
2.311594922631419990e+01,1.211403532000000070e+02,9.106141072000000349e+02,4.175000000000000000e+01,1.367592593000000134e+00,2.337110666829999772e+01,1.000000000000000000e+00,2.814794527799882928e+01,2.361701410583905414e+01,3.123949304635170279e+02,6.488987845168293234e+02,1.928939539151473537e-01
2.391745673495400126e+01,2.005831014000000039e+02,5.588099053999999910e+01,4.948333333000000067e+01,-1.203240740999999892e+00,3.185425017580000073e+01,1.000000000000000000e+00,3.189570565277802672e+01,2.268761079340395526e+01,3.765806334714174568e+02,8.100577506183706191e+02,5.718708165169037599e-02
2.323073709316129865e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.013333332999999925e+01,4.111111111000000484e+00,3.617325430670000230e+01,1.000000000000000000e+00,3.924280556331291336e+01,1.231284913132175696e+01,7.895402442042508540e+01,9.659944879675242646e+02,7.509528489299303888e-02
1.835782800828809869e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.049166667000000075e+01,8.874537036999999629e+00,1.944492518420000238e+01,1.000000000000000000e+00,4.312591979533112863e+01,1.153176819374188788e+01,2.807012029941355422e+02,6.020116823328368127e+02,2.630741712742484806e-01
2.433510352748429995e+01,3.810744351999999679e+01,6.225724169000000074e+02,4.565833332999999783e+01,2.270370370000000193e+00,3.892951546249999950e+01,1.000000000000000000e+00,4.519014939544567966e+01,9.978210263460475460e+00,3.372638768001729659e+02,5.228533955236041493e+02,7.077889292337802285e-02
2.360403177266480057e+01,4.217488003999999790e+00,5.059697765000000125e+00,7.159166666999999507e+01,3.267592593000000267e+00,4.796266944500000307e+01,1.000000000000000000e+00,4.604435419271239738e+01,1.012104794519142281e+01,3.289990361166651383e+02,9.421286169833105077e+02,1.359590446839338274e-01
2.262674446370139947e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.481666666999999649e+01,4.729166721999999545e+00,1.998135423249999931e+01,1.000000000000000000e+00,3.038398246238246969e+01,1.121601887538853148e+01,3.869081339350469193e+02,5.149148786124660546e+02,7.394692919086670591e-02
2.313779947921209867e+01,1.035724783000000002e+02,7.938713892999999189e+00,7.375833332999999925e+01,8.160185184999999564e+00,3.251158881919999999e+01,1.000000000000000000e+00,4.851492117059191855e+01,7.819357734985278086e+00,3.727529067650413026e+02,2.741588120412050671e+02,6.472136023547780947e-02
2.010009375613730143e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.392499999999999716e+01,-1.166759258999999993e+01,4.580538680499999771e+01,1.000000000000000000e+00,2.347014745763998533e+01,1.558506381102541738e+01,2.827598019352019492e+02,9.182548964660024922e+02,2.998503947862193320e-01
2.722449791786809925e+01,2.857599318000000039e+02,4.108589601000000471e+02,6.706666667000000359e+01,1.741481482000000014e+01,2.356162403579999776e+01,0.000000000000000000e+00,2.538178222068718171e+01,1.475704726684548440e+01,1.627583297997259422e+02,2.802749785065000765e+02,3.408198463720873983e-02
2.444833340113239828e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.865833333000000493e+01,1.475092592000000025e+01,2.262093685170000157e+01,0.000000000000000000e+00,3.189570565277802672e+01,2.268761079340395526e+01,3.765806334714174568e+02,8.100577506183706191e+02,5.718708165169037599e-02
2.477670015177509910e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.994166667000000359e+01,-3.481944444999999888e+00,4.933465921250000008e+01,1.000000000000000000e+00,4.704762991931651328e+01,2.156203751105917021e+01,1.289291753711242450e+02,6.576001531378167329e+02,1.780440377368277260e-01
2.170949820893950033e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.692499999999999716e+01,4.145370370000000193e+00,3.531630189330000036e+01,1.000000000000000000e+00,2.571413275776433949e+01,1.856874072229308581e+01,1.240355091828750318e+02,8.650504831461371396e+02,2.211985317860724054e-01
2.299314032608199909e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.653333332999999783e+01,2.137037036999999806e+00,3.449006504169999943e+01,1.000000000000000000e+00,3.584366330392587940e+01,2.104640342430785438e+01,3.610620973707405597e+02,4.601488836200715582e+02,2.258681290017710563e-01
2.503273305416480099e+01,1.875649233000000038e+02,4.070443142000000236e+00,6.179999999999999716e+01,1.193194444000000054e+01,2.772627815170000076e+01,1.000000000000000000e+00,3.743982106686974021e+01,2.171009078583031737e+01,2.426016945782738503e+02,2.900904481651706419e+02,1.139593873370199073e-01
2.229096213746790056e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.047499999999999432e+01,6.687037037000000517e+00,3.306706152249999775e+01,1.000000000000000000e+00,4.632778692360589901e+01,1.904802136414087244e+01,1.639865997743766002e+02,2.877299296634679422e+02,2.437425860894027463e-01
2.413950539305060161e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.509999999999999432e+01,4.075462963000000549e+00,3.254210413919999922e+01,1.000000000000000000e+00,3.476991558731305076e+01,1.899631763779352411e+01,3.461810591892768798e+02,6.081449723402720338e+02,2.796278255465180496e-01
2.320443528692759827e+01,7.311317737999999622e+01,7.999613988999999492e+02,1.859166666999999862e+01,1.083009258999999957e+01,2.210934417170000188e+01,1.000000000000000000e+00,4.588856548954493064e+01,1.394485501702126484e+01,3.309132580394756360e+02,9.253724820609714925e+02,2.940483473380786084e-01
2.268194482922750055e+01,1.247612002000000047e+02,5.800796924000000132e+01,4.710833333000000067e+01,4.843055556000000372e+00,4.247098321170000190e+01,1.000000000000000000e+00,4.789932842413156067e+01,7.087220985521216932e+00,1.148801572372291275e+02,6.442433834927617227e+02,8.035652074562636693e-02
2.197539156307169961e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.664166667000000643e+01,1.221111110999999916e+01,3.749045211920000042e+01,1.000000000000000000e+00,2.291474020375033760e+01,7.034595576625431335e+00,8.303644899306000582e+01,2.675267392127926769e+02,1.223428106227792689e-01
2.126192862716739995e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.770833333000000209e+01,4.249999999999999889e-01,5.811946166579999584e+01,1.000000000000000000e+00,2.291474020375033760e+01,7.034595576625431335e+00,8.303644899306000582e+01,2.675267392127926769e+02,1.223428106227792689e-01
2.249096876224589892e+01,5.966131349999999856e+01,6.015050519999999779e+02,5.454166666999999791e+01,-8.486111110999999596e+00,5.956598972249999946e+01,1.000000000000000000e+00,2.965092431461481226e+01,1.876191627372034887e+01,2.052372853238754260e+02,9.300925968510912298e+02,1.899861956346818592e-01
